Table,Condition,Frequency
mi,(mi.info LIKE '%0%' OR mi.info LIKE '%r%'),1
mi,(mi.info LIKE '%8%' OR mi.info LIKE '%8%'),1
mi,(mi.info LIKE '%-%' OR mi.info LIKE '%-%'),1
mi,(mi.info LIKE '%v%' OR mi.info LIKE '%s%'),1
mi,(mi.info LIKE '%l%' OR mi.info LIKE '%a%'),1
mi,(mi.info LIKE '%0%' OR mi.info LIKE '%0%'),1
mi,(mi.info LIKE '%0%' OR mi.info LIKE '%1%'),1
mi,(mi.info LIKE '%e%' OR mi.info LIKE '%l%'),2
mi,(mi.info LIKE '%t%' OR mi.info LIKE '%o%'),1
mi,(mi.info LIKE '%t%' OR mi.info LIKE '%c%'),1
mi,(mi.info LIKE '%0%' OR mi.info LIKE '%e%'),1
mi,"(mi.info LIKE '%,%' OR mi.info LIKE '%A%')",1
mi,(mi.info LIKE '%9%' OR mi.info LIKE '%-%'),1
mi,(mi.info LIKE '%a%' OR mi.info LIKE '%r%'),1
mi,(mi.info LIKE '%0%' OR mi.info LIKE '%a%'),1
mi,(mi.info LIKE '%E%' OR mi.info LIKE '%f%'),1
mi,(mi.info LIKE '%5%' OR mi.info LIKE '%0%'),1
mi,(mi.info LIKE '%h%' OR mi.info LIKE '%r%'),1
mi,(mi.info LIKE '%o%' OR mi.info LIKE '%i%'),1
mi,(mi.info LIKE '%y%' OR mi.info LIKE '%''%'),1
mi,(mi.info LIKE '%o%' OR mi.info LIKE '%f%'),1
mi,(mi.info LIKE '%r%' OR mi.info LIKE '%o%'),1
mi,(mi.info LIKE '%0%' OR mi.info LIKE '%O%'),1
mi,(mi.info LIKE '%0%' OR mi.info LIKE '%8%'),1
mi,(mi.info LIKE '%i%' OR mi.info LIKE '%n%'),1
mi,(mi.info LIKE '%a%' OR mi.info LIKE '%6%'),1
mi,(mi.info LIKE '%t%' OR mi.info LIKE '%t%'),1
mi,(mi.info LIKE '%2%' OR mi.info LIKE '%u%'),1
mi,(mi.info LIKE '%r%' OR mi.info LIKE '%H%'),1
mi,(mi.info LIKE '%i%' OR mi.info LIKE '%e%'),1
mi,(mi.info LIKE '%:%' OR mi.info LIKE '%t%'),1
mi,(mi.info LIKE '%a%' OR mi.info LIKE '%k%'),1
mi,(mi.info LIKE '%y%' OR mi.info LIKE '%e%'),1
mi,(mi.info LIKE '%a%' OR mi.info LIKE '%h%'),1
mi,(mi.info LIKE '%2%' OR mi.info LIKE '%0%'),1
mi,(mi.info LIKE '%d%' OR mi.info LIKE '%C%'),1
mi,(mi.info LIKE '%D%' OR mi.info LIKE '%o%'),1
mi,(mi.info LIKE '%(%' OR mi.info LIKE '%r%'),1
mi,(mi.info LIKE '%t%' OR mi.info LIKE '%i%'),1
mi,(mi.info LIKE '%:%' OR mi.info LIKE '%:%'),1
mi,(mi.info LIKE '%s%' OR mi.info LIKE '%M%'),1
