Table,Condition,Frequency
it_miidx,it.info = 'votes',12
it_miidx,it.info = 'rating',19
it_miidx,it.info = 'votes distribution',19
k,k.keyword LIKE '%m%',3
k,k.keyword LIKE '%-%',3
k,k.keyword LIKE '%v%',1
k,k.keyword LIKE '%t%',4
k,k.keyword LIKE '%a%',5
k,k.keyword LIKE '%i%',2
k,k.keyword LIKE '%l%',2
k,k.keyword LIKE '%d%',6
k,k.keyword LIKE '%h%',2
k,k.keyword LIKE '%c%',2
k,k.keyword LIKE '%e%',5
k,k.keyword LIKE '%g%',2
k,k.keyword LIKE '%b%',2
k,k.keyword LIKE '%s%',2
k,k.keyword LIKE '%u%',2
k,k.keyword LIKE '%n%',2
k,k.keyword LIKE '%o%',1
k,k.keyword LIKE '%y%',1
k,k.keyword LIKE '%f%',1
k,k.keyword LIKE '%r%',1
k,k.keyword LIKE '%k%',1
mi_idx,mi_idx.info > '8',1
mi_idx,mi_idx.info > '7.1',3
mi_idx,mi_idx.info > '....0133.0',1
mi_idx,mi_idx.info > '0000012211',2
mi_idx,mi_idx.info > '0000000103',1
mi_idx,mi_idx.info > '7.2',1
mi_idx,mi_idx.info > '1110011001',1
mi_idx,mi_idx.info > '0001221000',1
mi_idx,mi_idx.info > '209724',1
mi_idx,mi_idx.info > '6.2',1
mi_idx,mi_idx.info > '6.6',2
mi_idx,mi_idx.info > '216429',1
mi_idx,mi_idx.info > '137',1
mi_idx,mi_idx.info > '32',1
mi_idx,mi_idx.info > '0000122100',1
mi_idx,mi_idx.info > '471',1
mi_idx,mi_idx.info > '0000001321',1
mi_idx,mi_idx.info > '100',1
mi_idx,mi_idx.info > '4.7',1
mi_idx,mi_idx.info > '6.5',2
mi_idx,mi_idx.info > '1000111001',1
mi_idx,mi_idx.info > '0001121000',1
mi_idx,mi_idx.info > '0000013200',1
mi_idx,mi_idx.info > '2001110000',1
mi_idx,mi_idx.info > '182',1
mi_idx,mi_idx.info > '7.5',1
mi_idx,mi_idx.info > '4110000000',1
mi_idx,mi_idx.info > '128',1
mi_idx,mi_idx.info > '0...011221',1
mi_idx,mi_idx.info > '20',1
mi_idx,mi_idx.info > '1.....12.4',1
mi_idx,mi_idx.info > '7.9',2
mi_idx,mi_idx.info > '0000001223',1
mi_idx,mi_idx.info > '0000001203',1
mi_idx,mi_idx.info > '64',1
mi_idx,mi_idx.info > '7.4',1
mi_idx,mi_idx.info > '.000013111',1
mi_idx,mi_idx.info > '5.2',2
mi_idx,mi_idx.info > '79401',1
mi_idx,mi_idx.info > '5.1',1
mi_idx,mi_idx.info > '4.1',1
mi_idx,mi_idx.info > '6.4',1
mi_idx,mi_idx.info > '..00501..1',1
t,t.production_year > 2005,3
t,t.production_year > 1972,2
t,t.production_year > 2008,3
t,t.production_year > 1988,2
t,t.production_year > 1983,2
t,t.production_year > 1991,2
t,t.production_year > 2007,2
t,t.production_year > 1947,1
t,t.production_year > 1998,3
t,t.production_year > 2006,3
t,t.production_year > 1999,3
t,t.production_year > 1995,1
t,t.production_year > 1937,2
t,t.production_year > 1965,1
t,t.production_year > 1973,1
t,t.production_year > 2010,2
t,t.production_year > 2009,2
t,t.production_year > 1968,1
t,t.production_year > 1956,2
t,t.production_year > 1980,1
t,t.production_year > 2002,2
t,t.production_year > 1940,1
t,t.production_year > 2003,1
t,t.production_year > 1927,1
t,t.production_year > 1949,1
t,t.production_year > 1994,1
t,t.production_year > 1997,1
t,t.production_year > 1942,1
t,t.production_year > 2001,1
t,t.production_year > 1953,1
