Table,Condition,Frequency
cn,cn.country_code = '[gb]',4
cn,cn.country_code = '[fr]',5
cn,cn.country_code = '[it]',1
cn,cn.country_code = '[de]',10
cn,cn.country_code = '[us]',25
cn,cn.country_code = '[fi]',1
cn,cn.country_code = '[pe]',1
cn,cn.country_code = '[tw]',1
cn,cn.country_code = '[pt]',1
cn,cn.country_code = '[ch]',1
k,k.keyword = 'blood',1
k,k.keyword = 'independent-film',2
k,k.keyword = 'based-on-novel',3
k,k.keyword = 'character-name-in-title',9
k,k.keyword = 'hardcore',6
k,k.keyword = 'bare-chested-male',1
k,k.keyword = 'female-nudity',3
k,k.keyword = 'sex',10
k,k.keyword = 'tv-mini-series',1
k,k.keyword = 'project',1
k,k.keyword = 'blood-on-shoulder',1
k,k.keyword = 'murder',6
k,k.keyword = 'voice-impressionist',1
k,k.keyword = 'oral-sex',1
k,k.keyword = 'violence',1
k,k.keyword = 'kissing-a-bird',1
k,k.keyword = 'dog',1
k,k.keyword = 'police',1
n,n.name LIKE '%Delgado%',1
n,n.name LIKE '%Merv%',5
n,n.name LIKE '%Griffin%',3
n,n.name LIKE '%Fred%',2
n,n.name LIKE '%Skip%',1
n,n.name LIKE '%Leno%',2
n,n.name LIKE '%Johnny%',1
n,n.name LIKE '%Stewart%',4
n,n.name LIKE '%Pinal%',1
n,n.name LIKE '%J%',1
n,n.name LIKE '%Rod%',1
n,n.name LIKE '%Maria%',1
n,n.name LIKE '%Fischer%',1
n,n.name LIKE '%Roger%',1
n,n.name LIKE '%Boyd%',1
n,n.name LIKE '%Young%',1
n,n.name LIKE '%Matos%',1
n,n.name LIKE '%Barker%',1
n,n.name LIKE '%Janice%',1
n,n.name LIKE '%To%',2
n,n.name LIKE '%Manuel%',1
n,n.name LIKE '%Jim%',2
n,n.name LIKE '%Ron%',1
n,n.name LIKE '%Bradley%',3
n,n.name LIKE '%Spelling%',1
n,n.name LIKE '%Alfred%',1
n,n.name LIKE '%Aurelia%',1
n,n.name LIKE '%Frank%',1
n,n.name LIKE '%Storms%',1
n,n.name LIKE '%Alex%',1
n,n.name LIKE '%Kline%',1
n,n.name LIKE '%Rosario%',1
n,n.name LIKE '%Dorine%',1
n,n.name LIKE '%Michael%',1
n,n.name LIKE '%Kimmel%',1
