Table,Condition,Frequency
mc,(mc.note LIKE '%worldwide%' OR mc.note LIKE '%video%'),1
mc,(mc.note LIKE '%worldwide%' OR mc.note LIKE '%dubbed%'),1
mc,(mc.note LIKE '%DVD%' OR mc.note LIKE '%p%'),2
mc,(mc.note LIKE '%s%' OR mc.note LIKE '%all%'),1
mc,(mc.note LIKE '%DVD%' OR mc.note LIKE '%2009%'),3
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%p%'),3
mc,(mc.note LIKE '%2005%' OR mc.note LIKE '%USA%'),1
mc,(mc.note LIKE '%DVD%' OR mc.note LIKE '%worldwide%'),1
mc,(mc.note LIKE '%2005%' OR mc.note LIKE '%p%'),1
mc,(mc.note LIKE '%DVD%' OR mc.note LIKE '%DVD%'),4
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%2004%'),1
mc,(mc.note LIKE '%2007%' OR mc.note LIKE '%DVD%'),1
mc,(mc.note LIKE '%worldwide%' OR mc.note LIKE '%DVD%'),4
mc,(mc.note LIKE '%worldwide%' OR mc.note LIKE '%2007%'),1
mc,(mc.note LIKE '%2001%' OR mc.note LIKE '%USA%'),1
mc,(mc.note LIKE '%2004%' OR mc.note LIKE '%worldwide%'),1
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%USA%'),1
mc,(mc.note LIKE '%2012%' OR mc.note LIKE '%2005%'),1
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%2007%'),1
mc,(mc.note LIKE '%s%' OR mc.note LIKE '%worldwide%'),2
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%DVD%'),1
mc,(mc.note LIKE '%DVD%' OR mc.note LIKE '%Italy%'),1
mc,(mc.note LIKE '%DVD%' OR mc.note LIKE '%2004%'),1
mc,(mc.note LIKE '%all%' OR mc.note LIKE '%DVD%'),1
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%worldwide%'),1
mc,(mc.note LIKE '%2004%' OR mc.note LIKE '%DVD%'),2
mc,(mc.note LIKE '%2010%' OR mc.note LIKE '%worldwide%'),1
mc,(mc.note LIKE '%worldwide%' OR mc.note LIKE '%USA%'),1
mc,(mc.note LIKE '%2008%' OR mc.note LIKE '%worldwide%'),1
mc,(mc.note LIKE '%DVD%' OR mc.note LIKE '%2008%'),1
mc,(mc.note LIKE '%worldwide%' OR mc.note LIKE '%Canada%'),1
mc,(mc.note LIKE '%DVD%' OR mc.note LIKE '%2005%'),1
mc,(mc.note LIKE '%2008%' OR mc.note LIKE '%2010%'),1
mc,(mc.note LIKE '%DVD%' OR mc.note LIKE '%VHS%'),1
mc,(mc.note LIKE '%DVD%' OR mc.note LIKE '%USA%'),1
mc,(mc.note LIKE '%all%' OR mc.note LIKE '%on%'),1
mc,(mc.note LIKE '%s%' OR mc.note LIKE '%DVD%'),1
mi,(mi.info LIKE '%o%' OR mi.info LIKE '%attention%'),1
mi,(mi.info LIKE '%l%' OR mi.info LIKE '%U%'),1
mi,(mi.info LIKE '%t%' OR mi.info LIKE '%X%'),1
mi,(mi.info LIKE '%t%' OR mi.info LIKE '%o%'),1
mi,(mi.info LIKE '%r%' OR mi.info LIKE '%o%'),1
mi,(mi.info LIKE '%A%' OR mi.info LIKE '%2008%'),1
mi,(mi.info LIKE '%a%' OR mi.info LIKE '%U%'),1
mi,(mi.info LIKE '%t%' OR mi.info LIKE '%r%'),1
mi,(mi.info LIKE '%S%' OR mi.info LIKE '%U%'),2
mi,(mi.info LIKE '%USA%' OR mi.info LIKE '%A%'),1
mi,(mi.info LIKE '%o%' OR mi.info LIKE '%S%'),3
mi,(mi.info LIKE '%t%' OR mi.info LIKE '%u%'),1
mi,(mi.info LIKE '%C%' OR mi.info LIKE '%96%'),1
mi,(mi.info LIKE '%r%' OR mi.info LIKE '%A%'),1
mi,(mi.info LIKE '%A%' OR mi.info LIKE '%o%'),3
mi,(mi.info LIKE '%i%' OR mi.info LIKE '%o%'),1
mi,(mi.info LIKE '%USA%' OR mi.info LIKE '%l%'),1
mi,(mi.info LIKE '%l%' OR mi.info LIKE '%h%'),1
mi,(mi.info LIKE '%u%' OR mi.info LIKE '%o%'),1
mi,(mi.info LIKE '%n%' OR mi.info LIKE '%2008%'),1
mi,(mi.info LIKE '%o%' OR mi.info LIKE '%i%'),1
mi,(mi.info LIKE '%kinds%' OR mi.info LIKE '%USA%'),1
mi,(mi.info LIKE '%g%' OR mi.info LIKE '%S%'),1
mi,(mi.info LIKE '%pool%' OR mi.info LIKE '%o%'),1
mi,(mi.info LIKE '%USA%' OR mi.info LIKE '%S%'),1
mi,(mi.info LIKE '%than%' OR mi.info LIKE '%A%'),1
mi,(mi.info LIKE '%l%' OR mi.info LIKE '%USA%'),1
mi,(mi.info LIKE '%won%' OR mi.info LIKE '%g%'),1
mi,(mi.info LIKE '%l%' OR mi.info LIKE '%s%'),1
mi,(mi.info LIKE '%r%' OR mi.info LIKE '%i%'),1
mi,(mi.info LIKE '%h%' OR mi.info LIKE '%U%'),1
mi,(mi.info LIKE '%o%' OR mi.info LIKE '%o%'),1
mi,(mi.info LIKE '%n%' OR mi.info LIKE '%A%'),1
mi,(mi.info LIKE '%U%' OR mi.info LIKE '%in%'),1
mi,(mi.info LIKE '%A%' OR mi.info LIKE '%g%'),1
mi,(mi.info LIKE '%S%' OR mi.info LIKE '%2003%'),1
mi,(mi.info LIKE '%C%' OR mi.info LIKE '%r%'),1
mi,(mi.info LIKE '%X%' OR mi.info LIKE '%n%'),1
mi,(mi.info LIKE '%s%' OR mi.info LIKE '%S%'),1
mi,(mi.info LIKE '%S%' OR mi.info LIKE '%o%'),1
mi,(mi.info LIKE '%s%' OR mi.info LIKE '%o%'),1
mi,(mi.info LIKE '%n%' OR mi.info LIKE '%r%'),1
mi,(mi.info LIKE '%S%' OR mi.info LIKE '%r%'),1
mi,(mi.info LIKE '%t%' OR mi.info LIKE '%i%'),1
mi,(mi.info LIKE '%a%' OR mi.info LIKE '%n%'),1
ci,"ci.note IN ('(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)')",16
ci,"ci.note IN ('(executive producer)', '(archive footage)', '(executive producer)', '(executive producer)', '(producer)')",1
ci,"ci.note IN ('(archive footage)', '(archive footage)', '(archive footage)', '(executive producer)', '(archive footage)')",1
ci,"ci.note IN ('(producer)', '(producer)', '(producer)', '(executive producer)', '(archive footage)')",1
ci,"ci.note IN ('(producer)', '(archive footage)', '(producer)', '(producer)', '(archive footage)')",1
ci,"ci.note IN ('(archive footage)', '(archive footage)', '(archive footage)', '(producer)', '(archive footage)')",1
ci,"ci.note IN ('(production assistant)', '(production assistant)', '(production assistant)', '(voice)', '(production assistant)')",1
ci,"ci.note IN ('(archive footage)', '(producer)', '(producer)', '(archive footage)', '(producer)')",1
ci,"ci.note IN ('(archive footage)', '(voice)', '(voice)', '(executive producer)', '(voice)')",1
ci,"ci.note IN ('(executive producer)', '(producer)', '(archive footage)', '(voice)', '(archive footage)')",1
ci,"ci.note IN ('(archive footage)', '(executive producer)', '(as Marco Duato)', '(archive footage)', '(uncredited)')",1
ci,"ci.note IN ('(producer)', '(producer)', '(producer)', '(producer)', '(archive footage)')",1
ci,"ci.note IN ('(voice)', '(voice)', '(voice)', '(voice)', '(voice)')",1
ci,"ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')",1
ci,"ci.note IN ('(as Michael DiMartino)', '(as Joe Cross)', '(archive footage)', '(as Rod Gudino)', '(archive footage)')",1
ci,"ci.note IN ('(voice)', '(voice)', '(archive footage)', '(archive footage)', '(executive producer)')",1
ci,"ci.note IN ('(producer)', '(archive footage)', '(producer)', '(producer)', '(producer)')",2
ci,"ci.note IN ('(uncredited)', '(archive footage)', '(executive producer)', '(voice)', '(producer)')",1
ci,"ci.note IN ('(archive footage)', '(producer)', '(as KK)', '(as Jean Val Jean)', '(associate producer)')",1
ci,"ci.note IN ('(production assistant)', '(production assistant)', '(voice)', '(production assistant)', '(production assistant)')",1
ci,"ci.note IN ('(producer)', '(archive footage)', '(production assistant)', '(production assistant)', '(producer)')",1
ci,"ci.note IN ('(executive producer)', '(archive footage)', '(executive producer)', '(executive producer)', '(executive producer)')",3
ci,"ci.note IN ('(producer)', '(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)')",1
ci,"ci.note IN ('(executive producer)', '(producer)', '(producer)', '(executive producer)', '(voice)')",1
ci,"ci.note IN ('(voice)', '(archive footage)', '(archive footage)', '(executive producer)', '(archive footage)')",1
ci,"ci.note IN ('(executive producer)', '(archive footage)', '(archive footage)', '(archive footage)', '(executive producer)')",1
ci,"ci.note IN ('(archive footage)', '(archive footage)', '(producer)', '(archive footage)', '(archive footage)')",1
ci,"ci.note IN ('(archive footage)', '(executive producer)', '(executive producer)', '(producer)', '(voice)')",1
ci,"ci.note IN ('(archive footage)', '(producer)', '(producer)', '(producer)', '(producer)')",1
ci,"ci.note IN ('(voice)', '(uncredited)', '(uncredited)', '(voice)', '(voice)')",1
ci,"ci.note IN ('(voice)', '(written by)', '(story)', '(producer)', '(archive footage)')",1
ci,"ci.note IN ('(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)', '(executive producer)')",1
cn,cn.country_code = '[us]',49
cn,cn.country_code = '[de]',1
it_mi,it.info = 'genres',17
it_mi,it.info = 'release dates',27
it_mi,it.info = 'countries',6
n,n.gender = 'm' AND n.name LIKE '%Harris%',1
n,n.gender = 'm' AND n.name LIKE '%Bob%',2
n,n.gender = 'm' AND n.name LIKE '%George%',1
n,n.gender = 'm' AND n.name LIKE '%Joe%',3
n,n.gender = 'm' AND n.name LIKE '%Knight%',3
n,n.gender = 'm' AND n.name LIKE '%Keith%',2
n,n.gender = 'm' AND n.name LIKE '%Tom%',1
n,n.gender = 'm' AND n.name LIKE '%Black%',1
n,n.gender = 'm' AND n.name LIKE '%Robert%',1
n,n.gender = 'm' AND n.name LIKE '%Bush%',5
n,n.gender = 'm' AND n.name LIKE '%Lee%',1
n,n.gender = 'm' AND n.name LIKE '%Marc%',1
n,n.gender = 'm' AND n.name LIKE '%Nick%',1
n,n.gender = 'm' AND n.name LIKE '%L%',1
n,n.gender = 'm' AND n.name LIKE '%Carl%',1
n,n.gender = 'm' AND n.name LIKE '%Shane%',1
n,n.gender = 'm' AND n.name LIKE '%Michael%',2
n,n.gender = 'm' AND n.name LIKE '%Bill%',1
n,n.gender = 'm' AND n.name LIKE '%Ken%',1
n,n.gender = 'm' AND n.name LIKE '%Eric%',1
n,n.gender = 'm' AND n.name LIKE '%D%',4
n,n.gender = 'm' AND n.name LIKE '%Douglas%',1
n,n.gender = 'm' AND n.name LIKE '%Roy%',1
n,n.gender = 'm' AND n.name LIKE '%Helms%',1
n,n.gender = 'm' AND n.name LIKE '%Mark%',1
n,n.gender = 'm' AND n.name LIKE '%Kurt%',1
n,n.gender = 'm' AND n.name LIKE '%John%',1
n,n.gender = 'm' AND n.name LIKE '%Bryan%',1
n,n.gender = 'm' AND n.name LIKE '%Curtis%',1
n,n.gender = 'm' AND n.name LIKE '%Amato%',1
n,n.gender = 'm' AND n.name LIKE '%Fatu%',1
n,n.gender = 'm' AND n.name LIKE '%Afa%',1
n,n.gender = 'm' AND n.name LIKE '%Hart%',1
n,n.gender = 'm' AND n.name LIKE '%G%',1
n,n.gender = 'm' AND n.name LIKE '%Jack%',1
n,n.gender = 'm' AND n.name LIKE '%W%',1
rt,rt.role = 'actor',50
t,t.production_year > 1993 AND t.production_year < 2006,1
t,t.production_year > 2003 AND t.production_year < 2005,1
t,t.production_year > 2000 AND t.production_year < 2005,1
t,t.production_year > 2005 AND t.production_year < 2010,2
t,t.production_year > 1992 AND t.production_year < 2001,1
t,t.production_year > 2004 AND t.production_year < 2005,1
t,t.production_year > 2012 AND t.production_year < 2012,1
t,t.production_year > 2006 AND t.production_year < 2009,1
t,t.production_year > 1984 AND t.production_year < 2012,1
t,t.production_year > 2008 AND t.production_year < 2008,1
t,t.production_year > 1991 AND t.production_year < 2006,1
t,t.production_year > 2006 AND t.production_year < 2011,1
t,t.production_year > 2010 AND t.production_year < 2012,1
t,t.production_year > 2002 AND t.production_year < 2003,1
t,t.production_year > 1992 AND t.production_year < 2006,1
t,t.production_year > 2005 AND t.production_year < 2007,1
t,t.production_year > 2001 AND t.production_year < 2002,1
t,t.production_year > 1999 AND t.production_year < 2006,1
t,t.production_year > 2001 AND t.production_year < 2013,1
t,t.production_year > 2004 AND t.production_year < 2012,1
t,t.production_year > 2001 AND t.production_year < 2012,1
t,t.production_year > 1999 AND t.production_year < 2008,2
t,t.production_year > 2006 AND t.production_year < 2013,1
t,t.production_year > 2004 AND t.production_year < 2011,2
t,t.production_year > 1986 AND t.production_year < 2010,1
t,t.production_year > 2005 AND t.production_year < 2012,2
t,t.production_year > 2003 AND t.production_year < 2008,1
t,t.production_year > 1994 AND t.production_year < 2005,1
t,t.production_year > 2005 AND t.production_year < 2005,1
t,t.production_year > 1998 AND t.production_year < 2012,1
t,t.production_year > 2001 AND t.production_year < 2005,1
t,t.production_year > 1987 AND t.production_year < 2006,1
t,t.production_year > 1992 AND t.production_year < 2007,1
t,t.production_year > 1993 AND t.production_year < 2005,1
t,t.production_year > 1990 AND t.production_year < 2005,1
t,t.production_year > 2006 AND t.production_year < 2006,2
t,t.production_year > 2004 AND t.production_year < 2006,1
t,t.production_year > 1988 AND t.production_year < 2010,1
t,t.production_year > 2008 AND t.production_year < 2012,1
t,t.production_year > 2000 AND t.production_year < 2009,1
t,t.production_year > 2002 AND t.production_year < 2008,2
t,t.production_year > 2006 AND t.production_year < 2010,1
t,t.production_year > 2004 AND t.production_year < 2007,1
t,t.production_year > 1989 AND t.production_year < 2006,1
