Table,Condition,Frequency
it_mi,it.info = 'countries',26
it_mi,it.info = 'genres',24
it_miidx,it.info = 'votes',26
it_miidx,it.info = 'votes distribution',8
it_miidx,it.info = 'rating',16
k,"k.keyword IN ('murder', 'female-nudity', 'murder', 'murder', 'female-nudity')",1
k,"k.keyword IN ('independent-film', 'based-on-novel', 'based-on-novel', 'independent-film', 'independent-film')",1
k,"k.keyword IN ('murder', 'female-nudity', 'female-nudity', 'murder', 'murder')",1
k,"k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')",6
k,"k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')",10
k,"k.keyword IN ('blood', 'sequel', 'tv-mini-series', 'love', 'bare-chested-male')",1
k,"k.keyword IN ('based-on-novel', 'independent-film', 'independent-film', 'based-on-novel', 'independent-film')",1
k,"k.keyword IN ('fairies', 'hair-dryer', 'prison-farm', 'rally-driving', 'communication')",1
k,"k.keyword IN ('non-fiction', 'death', 'family-relationships', 'violence', 'surrealism')",1
k,"k.keyword IN ('based-on-novel', 'based-on-novel', 'independent-film', 'based-on-novel', 'based-on-novel')",1
k,"k.keyword IN ('bare-breasts', 'anal-sex', 'one-word-title', 'based-on-play', 'family-relationships')",1
k,"k.keyword IN ('family-relationships', 'based-on-play', 'male-nudity', 'family-relationships', 'husband-wife-relationship')",1
k,"k.keyword IN ('based-on-novel', 'independent-film', 'independent-film', 'independent-film', 'based-on-novel')",2
k,"k.keyword IN ('independent-film', 'independent-film', 'based-on-novel', 'independent-film', 'based-on-novel')",1
k,"k.keyword IN ('based-on-novel', 'independent-film', 'independent-film', 'based-on-novel', 'based-on-novel')",2
k,"k.keyword IN ('murder', 'female-nudity', 'female-nudity', 'female-nudity', 'female-nudity')",1
k,"k.keyword IN ('number-in-title', 'police', 'nudity', 'blood', 'husband-wife-relationship')",1
k,"k.keyword IN ('blood', 'blood', 'blood', 'police', 'one-word-title')",1
k,"k.keyword IN ('female-nudity', 'female-nudity', 'murder', 'female-nudity', 'female-nudity')",1
k,"k.keyword IN ('family-relationships', 'police', 'anal-sex', 'police', 'anal-sex')",1
k,"k.keyword IN ('female-nudity', 'murder', 'murder', 'female-nudity', 'murder')",1
k,"k.keyword IN ('based-on-novel', 'based-on-novel', 'based-on-novel', 'independent-film', 'independent-film')",1
k,"k.keyword IN ('based-on-novel', 'based-on-novel', 'independent-film', 'independent-film', 'independent-film')",1
k,"k.keyword IN ('murder', 'female-nudity', 'murder', 'female-nudity', 'female-nudity')",1
k,"k.keyword IN ('female-nudity', 'murder', 'murder', 'murder', 'murder')",1
k,"k.keyword IN ('female-nudity', 'murder', 'female-nudity', 'female-nudity', 'female-nudity')",1
k,"k.keyword IN ('independent-film', 'based-on-novel', 'independent-film', 'based-on-novel', 'based-on-novel')",1
k,"k.keyword IN ('rascal', 'hit-with-a-broom', 'hostage-killed', 'government-secret', 'mad-magician')",1
k,"k.keyword IN ('murder', 'murder', 'female-nudity', 'murder', 'murder')",1
k,"k.keyword IN ('swimming-pool', 'multiple-murders', 'iron-age', 'reference-to-odysseus', 'locked-box')",1
k,"k.keyword IN ('love', 'father-son-relationship', 'bare-chested-male', 'tv-mini-series', 'surrealism')",1
k,"k.keyword IN ('based-on-novel', 'based-on-novel', 'based-on-novel', 'based-on-novel', 'independent-film')",1
k,"k.keyword IN ('murder', 'female-nudity', 'murder', 'murder', 'murder')",1
k,"k.keyword IN ('astrologer', 'fight-on-cliff', 'blog', 'psychiatric-ward', 'literacy')",1
kt,kt.kind = 'episode',36
kt,kt.kind = 'movie',13
kt,kt.kind = 'tv movie',1
