Table,Condition,Frequency
it_miidx,it.info = 'rating',20
it_miidx,it.info = 'votes',28
it_miidx,it.info = 'votes distribution',2
k,k.keyword LIKE '%o%',2
k,k.keyword LIKE '%t%',2
k,k.keyword LIKE '%r%',6
k,k.keyword LIKE '%x%',2
k,k.keyword LIKE '%n%',2
k,k.keyword LIKE '%movie%',1
k,k.keyword LIKE '%e%',6
k,k.keyword LIKE '%s%',3
k,k.keyword LIKE '%in%',3
k,k.keyword LIKE '%film%',2
k,k.keyword LIKE '%c%',1
k,k.keyword LIKE '%character%',2
k,k.keyword LIKE '%u%',1
k,k.keyword LIKE '%m%',1
k,k.keyword LIKE '%a%',1
k,k.keyword LIKE '%chicken%',1
k,k.keyword LIKE '%title%',5
k,k.keyword LIKE '%name%',1
k,k.keyword LIKE '%l%',1
k,k.keyword LIKE '%female%',3
k,k.keyword LIKE '%h%',2
k,k.keyword LIKE '%the%',1
k,k.keyword LIKE '%i%',1
mi_idx,mi_idx.info > '10.00.0006',1
mi_idx,mi_idx.info > '8',1
mi_idx,mi_idx.info > '5.0',1
mi_idx,mi_idx.info > '7.8',1
mi_idx,mi_idx.info > '12',3
mi_idx,mi_idx.info > '6',2
mi_idx,mi_idx.info > '6.7',5
mi_idx,mi_idx.info > '17',2
mi_idx,mi_idx.info > '21',1
mi_idx,mi_idx.info > '10',3
mi_idx,mi_idx.info > '6.2',1
mi_idx,mi_idx.info > '5.6',1
mi_idx,mi_idx.info > '5.3',2
mi_idx,mi_idx.info > '7.3',1
mi_idx,mi_idx.info > '3......124',1
mi_idx,mi_idx.info > '5.8',2
mi_idx,mi_idx.info > '33',1
mi_idx,mi_idx.info > '6.9',1
mi_idx,mi_idx.info > '7.5',2
mi_idx,mi_idx.info > '7.0',1
mi_idx,mi_idx.info > '6.6',1
mi_idx,mi_idx.info > '7',2
mi_idx,mi_idx.info > '2.2.....13',1
mi_idx,mi_idx.info > '00001001.0',1
mi_idx,mi_idx.info > '5.5',1
mi_idx,mi_idx.info > '19',1
mi_idx,mi_idx.info > '9',1
mi_idx,mi_idx.info > '5',1
mi_idx,mi_idx.info > '0000012211',1
mi_idx,mi_idx.info > '6.3',1
mi_idx,mi_idx.info > '0000012101',1
mi_idx,mi_idx.info > '4.4',1
mi_idx,mi_idx.info > '.11.111..2',1
mi_idx,mi_idx.info > '4.7',1
mi_idx,mi_idx.info > '4.1',1
mi_idx,mi_idx.info > '6.5',1
t,t.production_year > 2000,8
t,t.production_year > 2003,10
t,t.production_year > 1999,6
t,t.production_year > 2002,6
t,t.production_year > 2005,7
t,t.production_year > 2004,6
t,t.production_year > 2001,7
