Table,Condition,Frequency
k,k.keyword = 'lifesaver',1
k,k.keyword = 'catch-phrase',1
k,k.keyword = 'blood-pressure-cuff',1
k,k.keyword = 'queen',1
k,k.keyword = 'severed-leg',1
k,k.keyword = 'earring',1
k,k.keyword = 'ugly',1
k,k.keyword = 'explanation',1
k,k.keyword = 'bomb',1
k,k.keyword = 'voice-over-narration',1
k,k.keyword = 'sexual-harassment',1
k,k.keyword = 'erection',1
k,k.keyword = 'family-betrayal',1
k,k.keyword = 'country-club',1
k,k.keyword = 'based-on-cult-movie',1
k,k.keyword = 'mountain-climbing',1
k,k.keyword = 'car-driven-off-a-cliff',1
k,k.keyword = 'femme-fatale',1
k,k.keyword = 'gift',1
k,k.keyword = 'basketball',1
k,k.keyword = 'reference-to-mr.-magoo',1
k,k.keyword = 'interrogation',1
k,k.keyword = 'teaching',1
k,k.keyword = 'based-on-novel',1
k,k.keyword = 'cyberculture',1
k,k.keyword = 'exchange-student',1
k,k.keyword = 'shredding',1
k,k.keyword = 'spin-off-from-cult-film',1
k,k.keyword = 'tears-of-joy',1
k,k.keyword = 'based-on-book',1
k,k.keyword = 'reference-to-charlie-chan',1
k,k.keyword = 'jungle',1
k,k.keyword = 'ak-47',1
k,k.keyword = 'broken-engagement',1
k,k.keyword = 'space-battle',1
k,k.keyword = 'quiz-show',1
k,k.keyword = 'secret-identity',1
k,k.keyword = 'collision',1
k,k.keyword = 'booking-offier',1
k,k.keyword = 'hypnosis',1
k,k.keyword = 'poverty',1
k,k.keyword = 'sea-voyage',1
k,k.keyword = 'larva',1
k,k.keyword = 'lost-cat',1
k,k.keyword = 'strong-female-character',1
k,k.keyword = 'aspiring-singer',1
k,k.keyword = 'drug-addiction',1
k,k.keyword = 'roommate',1
k,k.keyword = 'professional-soccer-player',1
k,k.keyword = 'rock-climbing',1
