Table,Condition,Frequency
ci,"ci.note IN ('(executive producer)', '(writer)', '(uncredited)', '(uncredited)', '(writer)')",1
ci,"ci.note IN ('(voice)', '(voice)', '(voice)', '(voice)', '(voice)')",6
ci,"ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')",9
ci,"ci.note IN ('(executive producer)', '(executive producer)', '(executive producer)', '(executive producer)', '(executive producer)')",4
ci,"ci.note IN ('(production assistant)', '(voice)', '(production assistant)', '(uncredited)', '(producer)')",1
ci,"ci.note IN ('(producer)', '(producer)', '(producer)', '(producer)', '(producer)')",6
ci,"ci.note IN ('(written by)', '(written by)', '(archive footage)', '(creator)', '(written by)')",1
ci,"ci.note IN ('(writer)', '(writer)', '(writer)', '(writer)', '(voice)')",1
ci,"ci.note IN ('(production assistant)', '(producer)', '(executive producer)', '(production assistant)', '(producer)')",1
ci,"ci.note IN ('(associate producer)', '(associate producer)', '(associate producer)', '(associate producer)', '(associate producer)')",2
ci,"ci.note IN ('(screenplay)', '(creator)', '(script supervisor)', '(archive footage)', '(screenplay)')",1
ci,"ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(producer)', '(uncredited)')",1
ci,"ci.note IN ('(archive footage)', '(archive footage)', '(script supervisor)', '(co-producer)', '(co-producer)')",1
ci,"ci.note IN ('(script supervisor)', '(co-producer)', '(written by)', '(supervising producer)', '(written by)')",1
ci,"ci.note IN ('(creator)', '(location manager)', '(written by)', '(co-producer)', '(script supervisor)')",1
ci,"ci.note IN ('(writer)', '(writer)', '(writer)', '(associate producer)', '(writer)')",1
ci,"ci.note IN ('(executive producer)', '(executive producer)', '(uncredited)', '(uncredited)', '(executive producer)')",1
ci,"ci.note IN ('(writer)', '(writer)', '(writer)', '(writer)', '(writer)')",1
ci,"ci.note IN ('(production assistant)', '(production assistant)', '(production assistant)', '(production assistant)', '(production assistant)')",1
ci,"ci.note IN ('(story)', '(production assistant)', '(executive producer)', '(associate producer)', '(voice: English version)')",1
ci,"ci.note IN ('(production coordinator)', '(archive footage)', '(supervising producer)', '(script supervisor)', '(production coordinator)')",1
ci,"ci.note IN ('(written by)', '(archive footage)', '(co-executive producer)', '(written by)', '(archive footage)')",1
ci,"ci.note IN ('(production assistant)', '(voice)', '(uncredited)', '(uncredited)', '(writer)')",1
ci,"ci.note IN ('(executive producer)', '(producer)', '(script supervisor)', '(archive footage)', '(producer)')",1
ci,"ci.note IN ('(associate producer)', '(script supervisor)', '(written by)', '(writer)', '(associate producer)')",1
ci,"ci.note IN ('(writer)', '(writer)', '(written by)', '(script supervisor)', '(writer)')",1
ci,"ci.note IN ('(uncredited)', '(voice)', '(executive producer)', '(uncredited)', '(voice)')",1
ci,"ci.note IN ('(location manager)', '(written by)', '(co-producer)', '(screenplay)', '(supervising producer)')",1
cn,cn.name LIKE '%American%',2
cn,cn.name LIKE '%Bros%',1
cn,cn.name LIKE '%Company%',3
cn,cn.name LIKE '%National%',2
cn,cn.name LIKE '%Broadcasting%',9
cn,cn.name LIKE '%Warner%',3
cn,cn.name LIKE '%20th%',1
cn,cn.name LIKE '%Home%',4
cn,cn.name LIKE '%of%',1
cn,cn.name LIKE '%System%',1
cn,cn.name LIKE '%ABC%',1
cn,cn.name LIKE '%Video%',3
cn,cn.name LIKE '%O%',1
cn,cn.name LIKE '%NBC%',1
cn,cn.name LIKE '%Fr̬res%',1
cn,cn.name LIKE '%Productions%',1
cn,cn.name LIKE '%Columbia%',1
cn,cn.name LIKE '%Corporation%',2
cn,cn.name LIKE '%CBS%',1
cn,cn.name LIKE '%Film%',2
cn,cn.name LIKE '%General%',2
cn,cn.name LIKE '%TV%',1
cn,cn.name LIKE '%Pictures%',2
cn,cn.name LIKE '%Goldwyn%',1
cn,cn.name LIKE '%Canada%',1
cn,cn.name LIKE '%Pan%',1
cn,cn.name LIKE '%BBC%',1
it_mi,it.info = 'genres',32
it_mi,it.info = 'countries',18
it_miidx,it.info = 'top 250 rank',10
it_miidx,it.info = 'rating',24
it_miidx,it.info = 'votes distribution',11
it_miidx,it.info = 'votes',5
k,"k.keyword IN ('bare-breasts', 'father-daughter-relationship', 'husband-wife-relationship', 'oral-sex', 'friendship')",1
k,"k.keyword IN ('murder', 'murder', 'female-nudity', 'female-nudity', 'murder')",2
k,"k.keyword IN ('independent-film', 'based-on-novel', 'independent-film', 'based-on-novel', 'independent-film')",1
k,"k.keyword IN ('independent-film', 'based-on-novel', 'based-on-novel', 'based-on-novel', 'based-on-novel')",2
k,"k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')",5
k,"k.keyword IN ('female-nudity', 'female-nudity', 'murder', 'murder', 'female-nudity')",1
k,"k.keyword IN ('independent-film', 'independent-film', 'independent-film', 'independent-film', 'based-on-novel')",2
k,"k.keyword IN ('one-word-title', 'father-son-relationship', 'husband-wife-relationship', 'sequel', 'police')",1
k,"k.keyword IN ('female-nudity', 'murder', 'female-nudity', 'murder', 'murder')",1
k,"k.keyword IN ('female-nudity', 'murder', 'murder', 'female-nudity', 'female-nudity')",1
k,"k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')",4
k,"k.keyword IN ('hardcore', 'hardcore', 'hardcore', 'hardcore', 'hardcore')",7
k,"k.keyword IN ('murder', 'murder', 'female-nudity', 'murder', 'female-nudity')",1
k,"k.keyword IN ('independent-film', 'independent-film', 'based-on-novel', 'based-on-novel', 'based-on-novel')",1
k,"k.keyword IN ('independent-film', 'independent-film', 'based-on-novel', 'based-on-novel', 'independent-film')",2
k,"k.keyword IN ('independent-film', 'independent-film', 'independent-film', 'based-on-novel', 'based-on-novel')",1
k,"k.keyword IN ('based-on-novel', 'based-on-novel', 'based-on-novel', 'independent-film', 'based-on-novel')",1
k,"k.keyword IN ('murder', 'female-nudity', 'female-nudity', 'murder', 'murder')",1
k,"k.keyword IN ('based-on-novel', 'independent-film', 'independent-film', 'independent-film', 'based-on-novel')",1
k,"k.keyword IN ('based-on-novel', 'independent-film', 'based-on-novel', 'based-on-novel', 'independent-film')",1
k,"k.keyword IN ('murder', 'female-nudity', 'female-nudity', 'murder', 'female-nudity')",1
k,"k.keyword IN ('independent-film', 'independent-film', 'independent-film', 'independent-film', 'independent-film')",1
k,"k.keyword IN ('dog', 'violence', 'surrealism', 'number-in-title', 'family-relationships')",1
k,"k.keyword IN ('based-on-novel', 'independent-film', 'independent-film', 'independent-film', 'independent-film')",1
k,"k.keyword IN ('independent-film', 'based-on-novel', 'based-on-novel', 'independent-film', 'based-on-novel')",1
