Table,Condition,Frequency
it_miidx,it.info = 'votes',22
it_miidx,it.info = 'votes distribution',16
it_miidx,it.info = 'rating',12
k,k.keyword LIKE '%g%',4
k,k.keyword LIKE '%k%',1
k,k.keyword LIKE '%v%',2
k,k.keyword LIKE '%p%',1
k,k.keyword LIKE '%c%',2
k,k.keyword LIKE '%-%',4
k,k.keyword LIKE '%e%',4
k,k.keyword LIKE '%s%',3
k,k.keyword LIKE '%n%',2
k,k.keyword LIKE '%w%',1
k,k.keyword LIKE '%h%',2
k,k.keyword LIKE '%9%',1
k,k.keyword LIKE '%o%',2
k,k.keyword LIKE '%r%',5
k,k.keyword LIKE '%a%',5
k,k.keyword LIKE '%l%',4
k,k.keyword LIKE '%d%',3
k,k.keyword LIKE '%t%',3
k,k.keyword LIKE '%i%',1
mi_idx,mi_idx.info > '40',1
mi_idx,mi_idx.info > '0000122100',1
mi_idx,mi_idx.info > '0000012211',2
mi_idx,mi_idx.info > '2.0',1
mi_idx,mi_idx.info > '13',1
mi_idx,mi_idx.info > '6.7',1
mi_idx,mi_idx.info > '0000013200',1
mi_idx,mi_idx.info > '6.6',2
mi_idx,mi_idx.info > '7.5',1
mi_idx,mi_idx.info > '50',1
mi_idx,mi_idx.info > '0.00001211',1
mi_idx,mi_idx.info > '0000012200',1
mi_idx,mi_idx.info > '0000002311',1
mi_idx,mi_idx.info > '7.4',2
mi_idx,mi_idx.info > '0.00001311',1
mi_idx,mi_idx.info > '684',1
mi_idx,mi_idx.info > '35',1
mi_idx,mi_idx.info > '0000121001',1
mi_idx,mi_idx.info > '0001131000',1
mi_idx,mi_idx.info > '249',1
mi_idx,mi_idx.info > '2423',1
mi_idx,mi_idx.info > '1865',1
mi_idx,mi_idx.info > '7.0',1
mi_idx,mi_idx.info > '116',1
mi_idx,mi_idx.info > '0.01121001',1
mi_idx,mi_idx.info > '0000001222',1
mi_idx,mi_idx.info > '7.1',1
mi_idx,mi_idx.info > '3111000000',1
mi_idx,mi_idx.info > '109',1
mi_idx,mi_idx.info > '1.1.1..3.2',1
mi_idx,mi_idx.info > '1479',1
mi_idx,mi_idx.info > '303',1
mi_idx,mi_idx.info > '135851',1
mi_idx,mi_idx.info > '247',1
mi_idx,mi_idx.info > '1001111001',1
mi_idx,mi_idx.info > '1473',1
mi_idx,mi_idx.info > '4.3',1
mi_idx,mi_idx.info > '6.2',1
mi_idx,mi_idx.info > '40603',1
mi_idx,mi_idx.info > '5.4',1
mi_idx,mi_idx.info > '583',1
mi_idx,mi_idx.info > '69445',1
mi_idx,mi_idx.info > '71',1
mi_idx,mi_idx.info > '41',1
mi_idx,mi_idx.info > '8',1
mi_idx,mi_idx.info > '0000012100',1
mi_idx,mi_idx.info > '62',1
t,t.production_year > 1954,1
t,t.production_year > 2005,4
t,t.production_year > 2008,2
t,t.production_year > 2003,3
t,t.production_year > 2006,2
t,t.production_year > 1941,1
t,t.production_year > 1972,1
t,t.production_year > 1999,4
t,t.production_year > 1934,2
t,t.production_year > 1974,3
t,t.production_year > 1993,2
t,t.production_year > 1984,1
t,t.production_year > 2001,2
t,t.production_year > 2010,3
t,t.production_year > 1960,1
t,t.production_year > 2004,3
t,t.production_year > 1944,1
t,t.production_year > 2002,1
t,t.production_year > 1936,2
t,t.production_year > 1948,1
t,t.production_year > 1940,1
t,t.production_year > 1994,1
t,t.production_year > 1979,1
t,t.production_year > 1953,1
t,t.production_year > 1938,1
t,t.production_year > 1998,1
t,t.production_year > 1988,1
t,t.production_year > 1969,1
t,t.production_year > 2000,1
t,t.production_year > 2011,1
