Table,Condition,Frequency
it_miidx,it.info = 'rating',124
it_miidx,it.info = 'votes distribution',132
it_miidx,it.info = 'votes',144
k,k.keyword LIKE '%t%',25
k,k.keyword LIKE '%-%',22
k,k.keyword LIKE '%a%',41
k,k.keyword LIKE '%h%',14
k,k.keyword LIKE '%j%',2
k,k.keyword LIKE '%c%',16
k,k.keyword LIKE '%e%',31
k,k.keyword LIKE '%d%',21
k,k.keyword LIKE '%i%',34
k,k.keyword LIKE '%r%',27
k,k.keyword LIKE '%u%',10
k,k.keyword LIKE '%n%',21
k,k.keyword LIKE '%b%',8
k,k.keyword LIKE '%w%',8
k,k.keyword LIKE '%o%',18
k,k.keyword LIKE '%l%',18
k,k.keyword LIKE '%f%',5
k,k.keyword LIKE '%v%',9
k,k.keyword LIKE '%s%',25
k,k.keyword LIKE '%6%',1
k,k.keyword LIKE '%k%',2
k,k.keyword LIKE '%g%',13
k,k.keyword LIKE '%m%',11
k,k.keyword LIKE '%p%',8
k,k.keyword LIKE '%9%',1
k,k.keyword LIKE '%y%',6
k,k.keyword LIKE '%x%',2
k,k.keyword LIKE '%z%',1
mi_idx,mi_idx.info > '7.7',3
mi_idx,mi_idx.info > '0000111101',4
mi_idx,mi_idx.info > '000011130.',1
mi_idx,mi_idx.info > '5.6',5
mi_idx,mi_idx.info > '16',2
mi_idx,mi_idx.info > '6.9',7
mi_idx,mi_idx.info > '7.5',6
mi_idx,mi_idx.info > '6.1',3
mi_idx,mi_idx.info > '49',1
mi_idx,mi_idx.info > '2273',1
mi_idx,mi_idx.info > '75',1
mi_idx,mi_idx.info > '6.2',2
mi_idx,mi_idx.info > '9',2
mi_idx,mi_idx.info > '7.4',5
mi_idx,mi_idx.info > '0001111001',1
mi_idx,mi_idx.info > '50',1
mi_idx,mi_idx.info > '5902',1
mi_idx,mi_idx.info > '0001121100',1
mi_idx,mi_idx.info > '0000000124',1
mi_idx,mi_idx.info > '9991',1
mi_idx,mi_idx.info > '19',1
mi_idx,mi_idx.info > '704',1
mi_idx,mi_idx.info > '300',1
mi_idx,mi_idx.info > '7',1
mi_idx,mi_idx.info > '40603',1
mi_idx,mi_idx.info > '0000011201',1
mi_idx,mi_idx.info > '...0132011',1
mi_idx,mi_idx.info > '6.7',5
mi_idx,mi_idx.info > '41',1
mi_idx,mi_idx.info > '13',2
mi_idx,mi_idx.info > '135851',1
mi_idx,mi_idx.info > '5.5',4
mi_idx,mi_idx.info > '6547',1
mi_idx,mi_idx.info > '0000122100',3
mi_idx,mi_idx.info > '7.6',2
mi_idx,mi_idx.info > '0000012211',5
mi_idx,mi_idx.info > '0000012201',2
mi_idx,mi_idx.info > '1...00..07',1
mi_idx,mi_idx.info > '0.00.02102',1
mi_idx,mi_idx.info > '264',2
mi_idx,mi_idx.info > '2423',1
mi_idx,mi_idx.info > '7.1',7
mi_idx,mi_idx.info > '10240',1
mi_idx,mi_idx.info > '0000013101',1
mi_idx,mi_idx.info > '000.000223',1
mi_idx,mi_idx.info > '5.2',3
mi_idx,mi_idx.info > '7.0',6
mi_idx,mi_idx.info > '..0.10.4.1',1
mi_idx,mi_idx.info > '4.9',2
mi_idx,mi_idx.info > '5.7',2
mi_idx,mi_idx.info > '0000012101',1
mi_idx,mi_idx.info > '7.3',3
mi_idx,mi_idx.info > '214',1
mi_idx,mi_idx.info > '684',1
mi_idx,mi_idx.info > '39942',1
mi_idx,mi_idx.info > '5.3',2
mi_idx,mi_idx.info > '1449',1
mi_idx,mi_idx.info > '6.3',4
mi_idx,mi_idx.info > '40',1
mi_idx,mi_idx.info > '70',2
mi_idx,mi_idx.info > '0000232000',1
mi_idx,mi_idx.info > '.0..012212',1
mi_idx,mi_idx.info > '2....22..4',1
mi_idx,mi_idx.info > '0000021111',1
mi_idx,mi_idx.info > '76026',1
mi_idx,mi_idx.info > '0...001123',1
mi_idx,mi_idx.info > '0000001212',1
mi_idx,mi_idx.info > '36629',1
mi_idx,mi_idx.info > '0000001223',2
mi_idx,mi_idx.info > '217',1
mi_idx,mi_idx.info > '2.0',1
mi_idx,mi_idx.info > '109',1
mi_idx,mi_idx.info > '....412..1',1
mi_idx,mi_idx.info > '0000121100',1
mi_idx,mi_idx.info > '0000002311',2
mi_idx,mi_idx.info > '2000010001',1
mi_idx,mi_idx.info > '4.2',1
mi_idx,mi_idx.info > '2000011001',1
mi_idx,mi_idx.info > '1254',1
mi_idx,mi_idx.info > '0000022101',2
mi_idx,mi_idx.info > '0..0012201',1
mi_idx,mi_idx.info > '4.0',2
mi_idx,mi_idx.info > '980',1
mi_idx,mi_idx.info > '6.5',3
mi_idx,mi_idx.info > '91',1
mi_idx,mi_idx.info > '2445',1
mi_idx,mi_idx.info > '26',1
mi_idx,mi_idx.info > '.000122100',1
mi_idx,mi_idx.info > '5.1',1
mi_idx,mi_idx.info > '3..1....24',1
mi_idx,mi_idx.info > '10968',1
mi_idx,mi_idx.info > '...31.1.11',1
mi_idx,mi_idx.info > '.0.0012112',1
mi_idx,mi_idx.info > '0.00001311',1
mi_idx,mi_idx.info > '5.9',4
mi_idx,mi_idx.info > '....1313..',1
mi_idx,mi_idx.info > '73',1
mi_idx,mi_idx.info > '6.6',5
mi_idx,mi_idx.info > '0000002211',1
mi_idx,mi_idx.info > '79',1
mi_idx,mi_idx.info > '371',1
mi_idx,mi_idx.info > '3.5',2
mi_idx,mi_idx.info > '116',1
mi_idx,mi_idx.info > '503',1
mi_idx,mi_idx.info > '36225',1
mi_idx,mi_idx.info > '7.2',3
mi_idx,mi_idx.info > '316',1
