Table,Condition,Frequency
cn,cn.country_code = '[de]',5
cn,cn.country_code = '[br]',2
cn,cn.country_code = '[sk]',1
cn,cn.country_code = '[nl]',5
cn,cn.country_code = '[za]',1
cn,cn.country_code = '[hr]',2
cn,cn.country_code = '[nz]',1
cn,cn.country_code = '[gr]',1
cn,cn.country_code = '[fi]',1
cn,cn.country_code = '[jp]',3
cn,cn.country_code = '[dk]',2
cn,cn.country_code = '[th]',1
cn,cn.country_code = '[fr]',3
cn,cn.country_code = '[sg]',2
cn,cn.country_code = '[at]',1
cn,cn.country_code = '[ar]',1
cn,cn.country_code = '[mx]',1
cn,cn.country_code = '[gb]',3
cn,cn.country_code = '[xyu]',1
cn,cn.country_code = '[suhh]',1
cn,cn.country_code = '[ie]',1
cn,cn.country_code = '[it]',1
cn,cn.country_code = '[cn]',1
cn,cn.country_code = '[ph]',2
cn,cn.country_code = '[cu]',1
cn,cn.country_code = '[pl]',1
cn,cn.country_code = '[ca]',1
cn,cn.country_code = '[lb]',1
cn,cn.country_code = '[cl]',1
cn,cn.country_code = '[lt]',1
cn,cn.country_code = '[uy]',1
k,k.keyword = 'fox-hunt',1
k,k.keyword = 'property-auction',1
k,k.keyword = 'british-foreign-secretary',1
k,k.keyword = 'pentecostal',1
k,k.keyword = 'u.s.-marine',1
k,k.keyword = 'cheeseburger',1
k,k.keyword = 'sedan-chair',1
k,k.keyword = 'eiffel-tower-paris',1
k,k.keyword = 'title-bout',1
k,k.keyword = 'days-of-rage',1
k,k.keyword = 'storm',1
k,k.keyword = 'adult-actress-playing-minor',1
k,k.keyword = 'shot-through-the-mouth',1
k,k.keyword = 'motorcycle-killer',1
k,k.keyword = '19th-century',1
k,k.keyword = 'sherberghan-prison-afghanistan',1
k,k.keyword = 'religious-delusion',1
k,k.keyword = 'poncho',1
k,k.keyword = 'dream-sequence-within-a-dream-sequence',1
k,k.keyword = 'ink-ribbon',1
k,k.keyword = 'wheelie',1
k,k.keyword = 'knocked-off-a-horse-by-a-tree-limb',1
k,k.keyword = 'long-brown-hair',1
k,k.keyword = 'geofiction',1
k,k.keyword = 'talking-corpse',1
k,k.keyword = 'miracle-maker',1
k,k.keyword = 'nation',1
k,k.keyword = 'sex-with-retarded-character',1
k,k.keyword = 'animal-activist-group',1
k,k.keyword = 'disposable-camera',1
k,k.keyword = 'man-punches-horse',1
k,k.keyword = 'work-uniform',1
k,k.keyword = 'death-of-uncle',1
k,k.keyword = 'valley',1
k,k.keyword = 'tehran-conference',1
k,k.keyword = 'native-nudity',1
k,k.keyword = 'pole-climbing',1
k,k.keyword = 'walking-on-a-roof',1
k,k.keyword = 'atlantic-records',1
k,k.keyword = 'journey-shown-on-a-map',1
k,k.keyword = 'december-25th-birthday',1
k,k.keyword = 'ascending-to-heaven',1
k,k.keyword = 'serving-tray',1
k,k.keyword = 'woman-slaps-man',1
k,k.keyword = 'transformed-into-a-monster',1
k,k.keyword = 'male-wearing-an-earring',1
k,k.keyword = 'struggle-for-survival',1
k,k.keyword = 'reference-to-chris-matthews',1
k,k.keyword = 'environmental-catastrophe',1
k,k.keyword = 'shot-in-the-head',1
