Table,Condition,Frequency
cn,cn.country_code = '[fr]',19
cn,cn.country_code = '[us]',17
cn,cn.country_code = '[hu]',5
cn,cn.country_code = '[jp]',10
cn,cn.country_code = '[tr]',8
cn,cn.country_code = '[ca]',17
cn,cn.country_code = '[be]',10
cn,cn.country_code = '[dk]',9
cn,cn.country_code = '[br]',11
cn,cn.country_code = '[mc]',1
cn,cn.country_code = '[co]',2
cn,cn.country_code = '[gb]',13
cn,cn.country_code = '[cn]',5
cn,cn.country_code = '[au]',10
cn,cn.country_code = '[il]',4
cn,cn.country_code = '[ar]',13
cn,cn.country_code = '[rs]',1
cn,cn.country_code = '[de]',29
cn,cn.country_code = '[ro]',5
cn,cn.country_code = '[is]',2
cn,cn.country_code = '[gr]',7
cn,cn.country_code = '[ch]',10
cn,cn.country_code = '[sg]',14
cn,cn.country_code = '[cu]',3
cn,cn.country_code = '[ru]',6
cn,cn.country_code = '[sk]',2
cn,cn.country_code = '[nz]',7
cn,cn.country_code = '[et]',1
cn,cn.country_code = '[fi]',14
cn,cn.country_code = '[se]',10
cn,cn.country_code = '[cl]',1
cn,cn.country_code = '[za]',2
cn,cn.country_code = '[no]',5
cn,cn.country_code = '[nl]',19
cn,cn.country_code = '[ph]',6
cn,cn.country_code = '[es]',8
cn,cn.country_code = '[pt]',8
cn,cn.country_code = '[at]',9
cn,cn.country_code = '[hk]',6
cn,cn.country_code = '[ae]',5
cn,cn.country_code = '[cz]',5
cn,cn.country_code = '[suhh]',3
cn,cn.country_code = '[pa]',2
cn,cn.country_code = '[th]',2
cn,cn.country_code = '[si]',2
cn,cn.country_code = '[uy]',2
cn,cn.country_code = '[pe]',1
cn,cn.country_code = '[bo]',1
cn,cn.country_code = '[pr]',2
cn,cn.country_code = '[mk]',1
cn,cn.country_code = '[in]',2
cn,cn.country_code = '[it]',5
cn,cn.country_code = '[ve]',2
cn,cn.country_code = '[lt]',3
cn,cn.country_code = '[hr]',4
cn,cn.country_code = '[tw]',1
cn,cn.country_code = '[ie]',3
cn,cn.country_code = '[ee]',1
cn,cn.country_code = '[pl]',4
cn,cn.country_code = '[ua]',2
cn,cn.country_code = '[kr]',1
cn,cn.country_code = '[cshh]',3
cn,cn.country_code = '[lb]',1
cn,cn.country_code = '[xyu]',5
cn,cn.country_code = '[id]',1
cn,cn.country_code = '[ddde]',1
cn,cn.country_code = '[mx]',1
cn,cn.country_code = '[bg]',1
cn,cn.country_code = '[sd]',2
