Table,Condition,Frequency
mc,(mc.note LIKE '%1984%' OR mc.note LIKE '%e%'),1
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%2008%'),1
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%s%'),1
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%Kong%'),1
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%media%'),2
mc,(mc.note LIKE '%i%' OR mc.note LIKE '%USA%'),1
mc,(mc.note LIKE '%DVD%' OR mc.note LIKE '%s%'),1
mc,(mc.note LIKE '%TV%' OR mc.note LIKE '%USA%'),1
mc,(mc.note LIKE '%DVD%' OR mc.note LIKE '%media%'),1
mc,(mc.note LIKE '%1921%' OR mc.note LIKE '%USA%'),1
mc,(mc.note LIKE '%2011%' OR mc.note LIKE '%USA%'),1
mc,(mc.note LIKE '%r%' OR mc.note LIKE '%2012%'),1
mc,(mc.note LIKE '%1976%' OR mc.note LIKE '%association%'),1
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%DVD%'),1
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%TV%'),2
mc,(mc.note LIKE '%2004%' OR mc.note LIKE '%CanWest%'),1
mc,(mc.note LIKE '%p%' OR mc.note LIKE '%Australia%'),1
mc,(mc.note LIKE '%Hungary%' OR mc.note LIKE '%USA%'),1
mc,(mc.note LIKE '%2012%' OR mc.note LIKE '%2011%'),1
mc,(mc.note LIKE '%TV%' OR mc.note LIKE '%p%'),1
mc,(mc.note LIKE '%2007%' OR mc.note LIKE '%USA%'),2
mc,(mc.note LIKE '%DVD%' OR mc.note LIKE '%2006%'),1
mc,(mc.note LIKE '%DVD%' OR mc.note LIKE '%USA%'),2
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%i%'),1
mc,(mc.note LIKE '%TV%' OR mc.note LIKE '%worldwide%'),1
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%2000%'),1
mc,(mc.note LIKE '%TV%' OR mc.note LIKE '%n%'),1
mc,(mc.note LIKE '%2005%' OR mc.note LIKE '%USA%'),1
mc,(mc.note LIKE '%TV%' OR mc.note LIKE '%DVD%'),1
mc,(mc.note LIKE '%TV%' OR mc.note LIKE '%Hungary%'),1
mc,(mc.note LIKE '%association%' OR mc.note LIKE '%theatrical%'),1
mc,(mc.note LIKE '%2008%' OR mc.note LIKE '%2003%'),1
mc,(mc.note LIKE '%1967%' OR mc.note LIKE '%USA%'),1
mc,(mc.note LIKE '%2012%' OR mc.note LIKE '%2003%'),1
mc,(mc.note LIKE '%n%' OR mc.note LIKE '%1915%'),1
mc,(mc.note LIKE '%worldwide%' OR mc.note LIKE '%2004%'),1
mc,(mc.note LIKE '%TV%' OR mc.note LIKE '%s%'),1
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%with%'),1
mc,(mc.note LIKE '%VHS%' OR mc.note LIKE '%TV%'),1
mc,(mc.note LIKE '%2007%' OR mc.note LIKE '%Xbox%'),1
mc,(mc.note LIKE '%in%' OR mc.note LIKE '%2009%'),1
mc,(mc.note LIKE '%2005%' OR mc.note LIKE '%TV%'),1
mc,(mc.note LIKE '%e%' OR mc.note LIKE '%2006%'),1
mc,(mc.note LIKE '%Canada%' OR mc.note LIKE '%DVD%'),1
mc,(mc.note LIKE '%theatrical%' OR mc.note LIKE '%USA%'),1
mc,(mc.note LIKE '%r%' OR mc.note LIKE '%with%'),1
ci,"ci.note IN ('(uncredited)', '(production assistant)', '(production assistant)', '(voice)', '(voice)')",1
ci,"ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')",11
ci,"ci.note IN ('(voice)', '(uncredited)', '(voice)', '(voice)', '(voice)')",1
ci,"ci.note IN ('(voice)', '(voice)', '(voice)', '(voice)', '(voice)')",1
ci,"ci.note IN ('(script supervisor)', '(creator)', '(voice)', '(creator)', '(co-producer)')",1
ci,"ci.note IN ('(talent coordinator)', '(executive producer)', '(technical director)', '(executive producer)', '(voice)')",1
ci,"ci.note IN ('(voice)', '(writer)', '(writer)', '(writer)', '(writer)')",1
ci,"ci.note IN ('(production assistant)', '(producer)', '(archive footage)', '(producer)', '(uncredited)')",1
ci,"ci.note IN ('(archive footage)', '(co-producer)', '(uncredited)', '(uncredited)', '(associate producer)')",1
ci,"ci.note IN ('(creator)', '(creator)', '(creator)', '(written by)', '(voice: English version)')",1
ci,"ci.note IN ('(executive producer)', '(writer)', '(producer)', '(writer)', '(voice)')",1
ci,"ci.note IN ('(executive producer)', '(executive producer)', '(producer)', '(executive producer)', '(executive producer)')",1
ci,"ci.note IN ('(uncredited)', '(voice)', '(voice)', '(voice)', '(voice)')",1
ci,"ci.note IN ('(uncredited)', '(uncredited)', '(voice)', '(voice)', '(uncredited)')",1
ci,"ci.note IN ('(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)')",3
ci,"ci.note IN ('(archive footage)', '(archive footage)', '(writer)', '(archive footage)', '(writer)')",1
ci,"ci.note IN ('(script supervisor)', '(co-executive producer)', '(co-executive producer)', '(script supervisor)', '(uncredited)')",1
ci,"ci.note IN ('(written by)', '(creator)', '(voice: English version)', '(creator)', '(creator)')",1
ci,"ci.note IN ('(executive producer)', '(voice)', '(voice)', '(voice)', '(voice)')",1
ci,"ci.note IN ('(as George Jerome Becwar)', '(senior producer)', '(Kaori''s husband)', '(producer)', '(voice)')",1
ci,"ci.note IN ('(voice)', '(voice)', '(voice)', '(uncredited)', '(uncredited)')",1
ci,"ci.note IN ('(producer)', '(producer)', '(producer)', '(uncredited)', '(uncredited)')",1
ci,"ci.note IN ('(writer)', '(archive footage)', '(archive footage)', '(archive footage)', '(writer)')",1
ci,"ci.note IN ('(producer)', '(uncredited)', '(uncredited)', '(producer)', '(producer)')",1
ci,"ci.note IN ('(voice)', '(voice)', '(voice)', '(voice)', '(producer)')",1
