Table,Condition,Frequency
mc,(mc.note LIKE '%(worldwide)%' OR mc.note LIKE '%(co-production)%'),1
mc,(mc.note LIKE '%(USA)%' OR mc.note LIKE '%(200%)%'),2
mc,(mc.note LIKE '%(USA)%' OR mc.note LIKE '%(worldwide)%'),1
mc,(mc.note LIKE '%(worldwide)%' OR mc.note LIKE '%(presents)%'),2
mc,(mc.note LIKE '%(2006)%' OR mc.note LIKE '%(co-production)%'),2
mc,(mc.note LIKE '%(worldwide)%' OR mc.note LIKE '%(200%)%'),2
mc,(mc.note LIKE '%(Blu-ray)%' OR mc.note LIKE '%(presents)%'),1
mc,(mc.note LIKE '%(presents)%' OR mc.note LIKE '%(VHS)%'),1
mc,(mc.note LIKE '%(presents)%' OR mc.note LIKE '%(worldwide)%'),1
mc,(mc.note LIKE '%(Japan)%' OR mc.note LIKE '%(2007)%'),1
mc,(mc.note LIKE '%(USA)%' OR mc.note LIKE '%(2007)%'),1
mc,(mc.note LIKE '%(Japan)%' OR mc.note LIKE '%(200%)%'),1
mc,(mc.note LIKE '%(200%)%' OR mc.note LIKE '%(VHS)%'),3
mc,(mc.note LIKE '%(USA)%' OR mc.note LIKE '%(co-production)%'),1
mc,(mc.note LIKE '%(presents)%' OR mc.note LIKE '%(co-production)%'),1
mc,(mc.note LIKE '%(co-production)%' OR mc.note LIKE '%(200%)%'),1
mc,(mc.note LIKE '%(co-production)%' OR mc.note LIKE '%(USA)%'),1
mc,(mc.note LIKE '%(2006)%' OR mc.note LIKE '%(presents)%'),1
mc,(mc.note LIKE '%(200%)%' OR mc.note LIKE '%(co-production)%'),2
mc,(mc.note LIKE '%(worldwide)%' OR mc.note LIKE '%(Japan)%'),1
mc,(mc.note LIKE '%(theatrical)%' OR mc.note LIKE '%(2006)%'),1
mc,(mc.note LIKE '%(France)%' OR mc.note LIKE '%(co-production)%'),1
mc,(mc.note LIKE '%(co-production)%' OR mc.note LIKE '%(2006)%'),1
mc,(mc.note LIKE '%(presents)%' OR mc.note LIKE '%(2006)%'),1
mc,(mc.note LIKE '%(VHS)%' OR mc.note LIKE '%(Blu-ray)%'),1
mc,(mc.note LIKE '%(Blu-ray)%' OR mc.note LIKE '%(200%)%'),1
mc,(mc.note LIKE '%(co-production)%' OR mc.note LIKE '%(theatrical)%'),1
mc,(mc.note LIKE '%(Japan)%' OR mc.note LIKE '%(USA)%'),1
mc,(mc.note LIKE '%(200%)%' OR mc.note LIKE '%(Blu-ray)%'),1
mc,(mc.note LIKE '%(200%)%' OR mc.note LIKE '%(worldwide)%'),1
mc,(mc.note LIKE '%(200%)%' OR mc.note LIKE '%(France)%'),2
mc,(mc.note LIKE '%(2006)%' OR mc.note LIKE '%(USA)%'),1
mc,(mc.note LIKE '%(worldwide)%' OR mc.note LIKE '%(theatrical)%'),1
mc,(mc.note LIKE '%(2006)%' OR mc.note LIKE '%(200%)%'),1
mc,(mc.note LIKE '%(VHS)%' OR mc.note LIKE '%(France)%'),1
mc,(mc.note LIKE '%(USA)%' OR mc.note LIKE '%(France)%'),1
mc,(mc.note LIKE '%(Blu-ray)%' OR mc.note LIKE '%(worldwide)%'),1
mc,(mc.note LIKE '%(USA)%' OR mc.note LIKE '%(Blu-ray)%'),1
mc,(mc.note LIKE '%(VHS)%' OR mc.note LIKE '%(USA)%'),2
mc,(mc.note LIKE '%(USA)%' OR mc.note LIKE '%(Japan)%'),1
mc,(mc.note LIKE '%(Blu-ray)%' OR mc.note LIKE '%(2006)%'),1
ci,"ci.note IN ('(voice)', '(voice: Japanese version)', '(voice) (uncredited)', '(voice: English version)')",45
ci,"ci.note IN ('(voice)', '(voice) (uncredited)', '(voice: English version)')",5
cn,cn.country_code = '[us]',43
cn,cn.country_code = '[jp]',3
cn,cn.country_code = '[de]',2
cn,cn.country_code = '[nl]',1
cn,cn.country_code = '[ru]',1
n,n.gender = 'f' AND n.name LIKE '%L%',2
n,n.gender = 'f' AND n.name LIKE '%S%',2
n,n.gender = 'f' AND n.name LIKE '%Z%',1
n,n.gender = 'm' AND n.name LIKE '%R%',1
n,n.gender = 'm' AND n.name LIKE '%C%',2
n,n.gender = 'f' AND n.name LIKE '%I%',1
n,n.gender = 'm' AND n.name LIKE '%N%',1
n,n.gender = 'f' AND n.name LIKE 'S%',2
n,n.gender = 'f' AND n.name LIKE 'L%',3
n,n.gender = 'f' AND n.name LIKE '%E%',1
n,n.gender = 'm' AND n.name LIKE 'C%',1
n,n.gender = 'f' AND n.name LIKE '%Ang%',3
n,n.gender = 'f' AND n.name LIKE '%N%',1
n,n.gender = 'm' AND n.name LIKE 'G%',1
n,n.gender = 'm' AND n.name LIKE 'Z%',1
