Table,Condition,Frequency
mc,(mc.note LIKE '%DVD%' OR mc.note LIKE '%version%'),1
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%2006%'),1
mc,(mc.note LIKE '%VHS%' OR mc.note LIKE '%USA%'),1
mc,(mc.note LIKE '%1912%' OR mc.note LIKE '%2008%'),1
mc,(mc.note LIKE '%DVD%' OR mc.note LIKE '%USA%'),1
mc,(mc.note LIKE '%production%' OR mc.note LIKE '%TV%'),1
mc,(mc.note LIKE '%1955%' OR mc.note LIKE '%USA%'),1
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%theatrical%'),1
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%2007%'),1
mc,(mc.note LIKE '%2009%' OR mc.note LIKE '%in%'),1
mc,(mc.note LIKE '%DVD%' OR mc.note LIKE '%TV%'),1
mc,(mc.note LIKE '%2004%' OR mc.note LIKE '%co%'),1
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%Poland%'),1
mc,(mc.note LIKE '%1969%' OR mc.note LIKE '%production%'),1
mc,(mc.note LIKE '%1938%' OR mc.note LIKE '%in%'),1
mc,(mc.note LIKE '%association%' OR mc.note LIKE '%USA%'),1
mc,(mc.note LIKE '%2012%' OR mc.note LIKE '%production%'),1
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%TV%'),1
mc,(mc.note LIKE '%VHS%' OR mc.note LIKE '%2004%'),1
mc,(mc.note LIKE '%TV%' OR mc.note LIKE '%with%'),1
mc,(mc.note LIKE '%2007%' OR mc.note LIKE '%TV%'),1
mc,(mc.note LIKE '%in%' OR mc.note LIKE '%DVD%'),2
mc,(mc.note LIKE '%TV%' OR mc.note LIKE '%Brazil%'),1
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%USA%'),2
mc,(mc.note LIKE '%2008%' OR mc.note LIKE '%TV%'),1
mc,(mc.note LIKE '%all%' OR mc.note LIKE '%worldwide%'),1
mc,(mc.note LIKE '%1917%' OR mc.note LIKE '%USA%'),1
mc,(mc.note LIKE '%DVD%' OR mc.note LIKE '%DVD%'),1
mc,(mc.note LIKE '%2000%' OR mc.note LIKE '%1993%'),1
mc,(mc.note LIKE '%in%' OR mc.note LIKE '%USA%'),1
mc,(mc.note LIKE '%association%' OR mc.note LIKE '%VHS%'),1
mc,(mc.note LIKE '%7%' OR mc.note LIKE '%2009%'),1
mc,(mc.note LIKE '%2004%' OR mc.note LIKE '%DVD%'),1
mc,(mc.note LIKE '%DVD%' OR mc.note LIKE '%2005%'),1
mc,(mc.note LIKE '%Hungary%' OR mc.note LIKE '%USA%'),1
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%DVD%'),1
mc,(mc.note LIKE '%2008%' OR mc.note LIKE '%Japan%'),1
mc,(mc.note LIKE '%1990%' OR mc.note LIKE '%2007%'),1
mc,(mc.note LIKE '%production%' OR mc.note LIKE '%DVD%'),1
mc,(mc.note LIKE '%DVD%' OR mc.note LIKE '%theatrical%'),1
mc,(mc.note LIKE '%TV%' OR mc.note LIKE '%TV%'),1
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%in%'),1
mc,(mc.note LIKE '%2008%' OR mc.note LIKE '%association%'),1
mc,(mc.note LIKE '%association%' OR mc.note LIKE '%2008%'),1
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%2011%'),1
mc,(mc.note LIKE '%2004%' OR mc.note LIKE '%association%'),1
mc,(mc.note LIKE '%TV%' OR mc.note LIKE '%association%'),1
mc,(mc.note LIKE '%1978%' OR mc.note LIKE '%USA%'),1
mi,(mi.info LIKE '%heroism%' OR mi.info LIKE '%h%'),1
mi,(mi.info LIKE '%33%' OR mi.info LIKE '%A%'),1
mi,(mi.info LIKE '%E%' OR mi.info LIKE '%l%'),1
mi,(mi.info LIKE '%l%' OR mi.info LIKE '%o%'),1
mi,(mi.info LIKE '%e%' OR mi.info LIKE '%o%'),2
mi,(mi.info LIKE '%S%' OR mi.info LIKE '%m%'),1
mi,(mi.info LIKE '%o%' OR mi.info LIKE '%o%'),2
mi,(mi.info LIKE '%i%' OR mi.info LIKE '%o%'),2
mi,(mi.info LIKE '%C%' OR mi.info LIKE '%l%'),2
mi,(mi.info LIKE '%S%' OR mi.info LIKE '%o%'),2
mi,(mi.info LIKE '%a%' OR mi.info LIKE '%C%'),1
mi,(mi.info LIKE '%A%' OR mi.info LIKE '%A%'),1
mi,(mi.info LIKE '%RAT%' OR mi.info LIKE '%o%'),1
mi,(mi.info LIKE '%C%' OR mi.info LIKE '%scene%'),1
mi,(mi.info LIKE '%C%' OR mi.info LIKE '%o%'),2
mi,(mi.info LIKE '%l%' OR mi.info LIKE '%A%'),1
mi,(mi.info LIKE '%l%' OR mi.info LIKE '%a%'),1
mi,(mi.info LIKE '%i%' OR mi.info LIKE '%m%'),1
mi,(mi.info LIKE '%S%' OR mi.info LIKE '%Building%'),1
mi,(mi.info LIKE '%young%' OR mi.info LIKE '%C%'),1
mi,(mi.info LIKE '%l%' OR mi.info LIKE '%n%'),2
mi,(mi.info LIKE '%For%' OR mi.info LIKE '%1%'),1
mi,(mi.info LIKE '%E%' OR mi.info LIKE '%o%'),1
mi,(mi.info LIKE '%o%' OR mi.info LIKE '%A%'),2
mi,(mi.info LIKE '%e%' OR mi.info LIKE '%c%'),1
mi,(mi.info LIKE '%C%' OR mi.info LIKE '%A%'),1
mi,(mi.info LIKE '%C%' OR mi.info LIKE '%s%'),1
mi,(mi.info LIKE '%A%' OR mi.info LIKE '%l%'),1
mi,(mi.info LIKE '%a%' OR mi.info LIKE '%l%'),1
mi,(mi.info LIKE '%years%' OR mi.info LIKE '%A%'),1
mi,(mi.info LIKE '%White%' OR mi.info LIKE '%t%'),1
mi,(mi.info LIKE '%U%' OR mi.info LIKE '%l%'),1
mi,(mi.info LIKE '%One%' OR mi.info LIKE '%a%'),1
mi,(mi.info LIKE '%l%' OR mi.info LIKE '%m%'),1
mi,(mi.info LIKE '%to%' OR mi.info LIKE '%drone%'),1
mi,(mi.info LIKE '%C%' OR mi.info LIKE '%r%'),1
mi,(mi.info LIKE '%t%' OR mi.info LIKE '%h%'),1
mi,(mi.info LIKE '%o%' OR mi.info LIKE '%it%'),1
mi,(mi.info LIKE '%A%' OR mi.info LIKE '%r%'),1
mi,(mi.info LIKE '%with%' OR mi.info LIKE '%n%'),1
mi,(mi.info LIKE '%PCS%' OR mi.info LIKE '%o%'),1
mi,(mi.info LIKE '%S%' OR mi.info LIKE '%n%'),1
ci,"ci.note IN ('(writer)', '(voice)', '(voice)', '(adprom manager)', '(adprom manager)')",1
ci,"ci.note IN ('(uncredited)', '(producer)', '(uncredited)', '(producer)', '(producer)')",1
ci,"ci.note IN ('(voice)', '(writer)', '(executive producer)', '(writer)', '(voice)')",1
ci,"ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')",5
ci,"ci.note IN ('(credit only)', '(as AntÃ³nio Correia)', '(creator)', '(voice)', '(voice)')",1
ci,"ci.note IN ('(voice)', '(voice)', '(voice)', '(voice)', '(voice)')",3
ci,"ci.note IN ('(production assistant)', '(uncredited)', '(executive producer)', '(uncredited)', '(uncredited)')",1
ci,"ci.note IN ('(uncredited)', '(script supervisor)', '(uncredited)', '(voice)', '(uncredited)')",1
ci,"ci.note IN ('(uncredited)', '(voice)', '(uncredited)', '(uncredited)', '(uncredited)')",1
ci,"ci.note IN ('(voice)', '(voice)', '(executive producer)', '(voice)', '(voice)')",1
ci,"ci.note IN ('(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)')",1
ci,"ci.note IN ('(uncredited)', '(executive producer)', '(voice)', '(uncredited)', '(producer)')",1
ci,"ci.note IN ('(uncredited)', '(production assistant)', '(executive producer)', '(executive producer)', '(production assistant)')",1
ci,"ci.note IN ('(voice)', '(writer)', '(creator)', '(voice)', '(executive producer)')",1
ci,"ci.note IN ('(producer)', '(voice)', '(co-head writer)', '(executive producer)', '(executive producer)')",1
ci,"ci.note IN ('(voice)', '(production assistant)', '(uncredited)', '(uncredited)', '(uncredited)')",1
ci,"ci.note IN ('(uncredited)', '(executive producer)', '(executive producer)', '(executive producer)', '(writer)')",1
ci,"ci.note IN ('(executive producer)', '(executive producer)', '(executive producer)', '(executive producer)', '(voice)')",1
ci,"ci.note IN ('(uncredited)', '(uncredited)', '(producer)', '(executive producer)', '(uncredited)')",1
ci,"ci.note IN ('(voice)', '(written by)', '(writer)', '(creator)', '(archive footage)')",1
ci,"ci.note IN ('(producer)', '(uncredited)', '(uncredited)', '(script supervisor)', '(co-executive producer)')",1
ci,"ci.note IN ('(uncredited)', '(producer)', '(producer)', '(producer)', '(producer)')",1
ci,"ci.note IN ('(voice)', '(uncredited)', '(voice)', '(voice)', '(uncredited)')",1
ci,"ci.note IN ('(voice)', '(executive producer)', '(executive producer)', '(executive producer)', '(voice)')",1
ci,"ci.note IN ('(voice)', '(producer)', '(uncredited)', '(writer)', '(voice)')",1
ci,"ci.note IN ('(producer)', '(producer)', '(uncredited)', '(uncredited)', '(uncredited)')",1
ci,"ci.note IN ('(producer)', '(writer)', '(supervising producer)', '(written by)', '(voice)')",1
ci,"ci.note IN ('(production assistant)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')",1
ci,"ci.note IN ('(associate producer)', '(producer)', '(voice)', '(executive producer)', '(uncredited)')",1
