Table,Condition,Frequency
chn,(chn.name LIKE '%Mother%' OR chn.name LIKE '%Host%'),1
chn,(chn.name LIKE '%l%' OR chn.name LIKE '%s%'),2
chn,(chn.name LIKE '%Host%' OR chn.name LIKE '%Himself%'),2
chn,(chn.name LIKE '%Himself%' OR chn.name LIKE '%s%'),4
chn,(chn.name LIKE '%m%' OR chn.name LIKE '%Micky%'),1
chn,(chn.name LIKE '%Host%' OR chn.name LIKE '%s%'),2
chn,(chn.name LIKE '%l%' OR chn.name LIKE '%m%'),5
chn,(chn.name LIKE '%l%' OR chn.name LIKE '%Crowe%'),1
chn,(chn.name LIKE '%Himself%' OR chn.name LIKE '%at%'),1
chn,(chn.name LIKE '%Le%' OR chn.name LIKE '%s%'),1
chn,(chn.name LIKE '%l%' OR chn.name LIKE '%Hang%'),1
chn,(chn.name LIKE '%m%' OR chn.name LIKE '%s%'),1
chn,(chn.name LIKE '%man%' OR chn.name LIKE '%Bikini%'),1
chn,(chn.name LIKE '%Assistant%' OR chn.name LIKE '%Wood%'),1
chn,(chn.name LIKE '%EstefanÃ­a%' OR chn.name LIKE '%party%'),1
chn,(chn.name LIKE '%Lapointe%' OR chn.name LIKE '%Himself%'),1
chn,(chn.name LIKE '%Himself%' OR chn.name LIKE '%Host%'),1
chn,(chn.name LIKE '%l%' OR chn.name LIKE '%Room%'),1
chn,(chn.name LIKE '%Abe%' OR chn.name LIKE '%Mr%'),1
chn,(chn.name LIKE '%Himself%' OR chn.name LIKE '%Shuichi%'),1
chn,(chn.name LIKE '%1%' OR chn.name LIKE '%s%'),1
chn,(chn.name LIKE '%m%' OR chn.name LIKE '%h%'),1
chn,(chn.name LIKE '%l%' OR chn.name LIKE '%Store%'),1
chn,(chn.name LIKE '%m%' OR chn.name LIKE '%Master%'),1
chn,(chn.name LIKE '%Mrs%' OR chn.name LIKE '%Risk%'),1
chn,(chn.name LIKE '%l%' OR chn.name LIKE '%Pump%'),1
chn,(chn.name LIKE '%l%' OR chn.name LIKE '%Host%'),1
chn,(chn.name LIKE '%Himself%' OR chn.name LIKE '%Celesta%'),1
chn,(chn.name LIKE '%m%' OR chn.name LIKE '%Ballard%'),1
chn,(chn.name LIKE '%El%' OR chn.name LIKE '%Himself%'),1
chn,(chn.name LIKE '%Olori%' OR chn.name LIKE '%s%'),1
chn,(chn.name LIKE '%Slaven%' OR chn.name LIKE '%s%'),1
chn,(chn.name LIKE '%m%' OR chn.name LIKE '%Host%'),1
chn,(chn.name LIKE '%Escort%' OR chn.name LIKE '%Claus%'),1
chn,(chn.name LIKE '%Himself%' OR chn.name LIKE '%m%'),2
chn,(chn.name LIKE '%Bill%' OR chn.name LIKE '%Control%'),1
chn,(chn.name LIKE '%l%' OR chn.name LIKE '%Himself%'),1
chn,(chn.name LIKE '%Dupreux%' OR chn.name LIKE '%alter%'),1
chn,(chn.name LIKE '%l%' OR chn.name LIKE '%t%'),1
cct1,cct1.kind = 'crew',20
cct1,cct1.kind = 'cast',30
cct2,cct2.kind = 'complete',32
cct2,cct2.kind = 'complete+verified',18
it_miidx,it.info = 'rating',25
it_miidx,it.info = 'votes',23
it_miidx,it.info = 'votes distribution',2
k,"k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')",8
k,"k.keyword IN ('female-nudity', 'female-nudity', 'female-nudity', 'murder', 'female-nudity')",1
k,"k.keyword IN ('based-on-novel', 'independent-film', 'independent-film', 'based-on-novel', 'independent-film')",1
k,"k.keyword IN ('murder', 'murder', 'murder', 'murder', 'female-nudity')",1
k,"k.keyword IN ('female-nudity', 'murder', 'murder', 'murder', 'female-nudity')",2
k,"k.keyword IN ('murder', 'female-nudity', 'female-nudity', 'murder', 'female-nudity')",1
k,"k.keyword IN ('revenge', 'death', 'non-fiction', 'blood', 'family-relationships')",1
k,"k.keyword IN ('murder', 'murder', 'female-nudity', 'female-nudity', 'female-nudity')",2
k,"k.keyword IN ('one-word-title', 'bare-chested-male', 'oral-sex', 'tv-mini-series', 'father-son-relationship')",1
k,"k.keyword IN ('revenge', 'revenge', 'tv-mini-series', 'tv-mini-series', 'number-in-title')",1
k,"k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')",9
k,"k.keyword IN ('ostrich', 'the-color-pink', 'beans', 'redfern', 'northwestern-china')",1
k,"k.keyword IN ('independent-film', 'based-on-novel', 'based-on-novel', 'independent-film', 'independent-film')",1
k,"k.keyword IN ('family-relationships', 'violence', 'revenge', 'number-in-title', 'dog')",1
