Table,Condition,Frequency
cct1,"cct.kind IN ('crew', 'crew', 'cast', 'complete', 'complete+verified')",1
cct1,"cct.kind IN ('crew', 'complete+verified', 'cast', 'crew', 'complete+verified')",1
cct1,"cct.kind IN ('crew', 'cast', 'cast', 'cast', 'complete+verified')",1
cct1,"cct.kind IN ('crew', 'complete+verified', 'crew', 'complete+verified', 'crew')",1
cct1,"cct.kind IN ('crew', 'cast', 'crew', 'crew', 'complete')",1
cct1,"cct.kind IN ('crew', 'cast', 'complete', 'crew', 'complete+verified')",1
cct1,"cct.kind IN ('crew', 'cast', 'complete+verified', 'crew', 'complete+verified')",2
cct1,"cct.kind IN ('crew', 'crew', 'complete+verified', 'crew', 'complete')",1
cct1,"cct.kind IN ('crew', 'complete+verified', 'crew', 'complete', 'crew')",1
cct1,"cct.kind IN ('crew', 'complete+verified', 'crew', 'complete', 'complete')",1
cct1,"cct.kind IN ('crew', 'complete', 'complete', 'complete', 'cast')",1
cct1,"cct.kind IN ('crew', 'complete', 'crew', 'complete+verified', 'complete+verified')",1
cct1,"cct.kind IN ('crew', 'complete+verified', 'complete', 'cast', 'crew')",1
cct1,"cct.kind IN ('crew', 'complete', 'complete', 'complete+verified', 'cast')",1
cct1,"cct.kind IN ('crew', 'complete', 'cast', 'complete', 'crew')",1
cct1,"cct.kind IN ('crew', 'crew', 'cast', 'complete+verified', 'complete')",1
cct1,"cct.kind IN ('crew', 'cast', 'cast', 'complete+verified', 'complete+verified')",1
cct1,"cct.kind IN ('crew', 'complete', 'complete+verified', 'complete', 'cast')",1
cct1,"cct.kind IN ('crew', 'complete+verified', 'complete+verified', 'cast', 'complete+verified')",2
cct1,"cct.kind IN ('crew', 'crew', 'cast', 'crew', 'complete')",1
cct1,"cct.kind IN ('crew', 'crew', 'cast', 'crew', 'cast')",1
cct1,"cct.kind IN ('crew', 'complete', 'complete+verified', 'cast', 'complete+verified')",1
cct1,"cct.kind IN ('crew', 'complete', 'crew', 'crew', 'cast')",1
cct1,"cct.kind IN ('crew', 'cast', 'complete+verified', 'complete+verified', 'complete+verified')",2
cct1,"cct.kind IN ('crew', 'complete', 'crew', 'complete', 'cast')",1
cct1,"cct.kind IN ('cast', 'complete+verified', 'cast', 'complete', 'crew')",1
cct1,"cct.kind IN ('crew', 'complete', 'complete+verified', 'crew', 'cast')",1
cct1,"cct.kind IN ('crew', 'complete+verified', 'complete', 'cast', 'complete+verified')",2
cct1,"cct.kind IN ('crew', 'crew', 'cast', 'cast', 'cast')",2
cct1,"cct.kind IN ('crew', 'complete', 'crew', 'complete', 'complete+verified')",1
cct1,"cct.kind IN ('crew', 'complete+verified', 'cast', 'cast', 'complete')",1
cct1,"cct.kind IN ('crew', 'crew', 'complete', 'complete+verified', 'complete+verified')",1
cct1,"cct.kind IN ('crew', 'complete+verified', 'cast', 'crew', 'complete')",1
cct1,"cct.kind IN ('crew', 'cast', 'cast', 'cast', 'complete')",1
cct1,"cct.kind IN ('crew', 'complete+verified', 'complete', 'crew', 'complete+verified')",1
cct1,"cct.kind IN ('crew', 'crew', 'complete+verified', 'complete+verified', 'complete')",1
cct1,"cct.kind IN ('crew', 'complete+verified', 'complete+verified', 'crew', 'complete+verified')",1
cct1,"cct.kind IN ('crew', 'complete+verified', 'crew', 'complete+verified', 'cast')",1
cct1,"cct.kind IN ('crew', 'cast', 'complete+verified', 'complete', 'complete')",1
cct1,"cct.kind IN ('crew', 'crew', 'crew', 'complete+verified', 'cast')",1
cct1,"cct.kind IN ('crew', 'cast', 'crew', 'complete+verified', 'complete+verified')",1
cct1,"cct.kind IN ('crew', 'complete+verified', 'complete', 'complete+verified', 'crew')",1
cct1,"cct.kind IN ('crew', 'complete+verified', 'complete+verified', 'cast', 'cast')",1
cct1,"cct.kind IN ('crew', 'cast', 'cast', 'complete+verified', 'cast')",1
cct1,"cct.kind IN ('crew', 'crew', 'complete+verified', 'cast', 'cast')",1
cct2,cct.kind = 'complete+verified',50
ci,"ci.note IN ('(production assistant)', '(as Jack Tsirakis)', '(1996-97)', '(as Example)', '(as David Summers)')",1
ci,"ci.note IN ('(screenplay)', '(as Age Wiltrup)', '(as Andrew Pearson)', '(as Patty Harmon)', '(as Yuri Kryukov)')",1
ci,"ci.note IN ('(associate producer)', '(as Tony Roberts)', '(as Heinz R. Unger)', '(as Ãze Ãron)', '(as Sammy Johnston)')",1
ci,"ci.note IN ('(production assistant)', '(as Jerry Harin)', '(as A. Arzyayev)', '(as The Blockheads)', '(as Roco Balboa)')",1
ci,"ci.note IN ('(associate producer)', '(as Robert Sinica)', '(as Ruben Tobias)', '(transcriptionist)', '(as Sudheer Dalavi)')",1
ci,"ci.note IN ('(production assistant)', '(stand-in: Jim)', '(as Vic Falcon)', '(video) (1984-1985)', '(as Eric Ostlund)')",1
ci,"ci.note IN ('(associate producer)', '(as Teena M. Valko)', '(as Steven Lack)', '(as Tom Berner)', '(as Bibi Andersen)')",1
ci,"ci.note IN ('(screenplay)', '(book and scenario)', '(as Radhikarani)', '(Guest) (1983)', '(as David Makin)')",1
ci,"ci.note IN ('(associate producer)', '(as Jane Hardeyn)', '(as Jonathan Scott)', '(as Katty Jurado)', '(as Gerry Parkes)')",1
ci,"ci.note IN ('(associate producer)', '(as Russell Kase)', '(as Perle Walter)', '(as Don Granbery)', '(as Pricilla Alden)')",1
ci,"ci.note IN ('(screenplay)', '(Guns N Roses)', '(as Hwa Chung Ting)', '(as Chris Sievey)', '(as Liu Chih-Liang)')",1
ci,"ci.note IN ('(screenplay)', '(as A.L. Mariaux)', '(all knowing one)', '(as Meghana)', '(as Clint Longley)')",1
ci,"ci.note IN ('(production assistant)', '(as Oscar Pellicer)', '(data supporter)', '(as Rulle LÃ¶wgren)', '(as O. Borisov)')",1
ci,"ci.note IN ('(production assistant)', '(as Manora Smith)', '(as George Thnder)', '(as Michael Ellis)', '(2004/2005)')",1
ci,"ci.note IN ('(associate producer)', '(as L. Kanevsky)', '(play ""Tea Party"")', '(as Bob Rudelson)', '(1984-1999)')",1
ci,"ci.note IN ('(associate producer)', '(as Gigi)', '(as Denise & Terry)', '(as Arunaraje)', '(as Leena Kamath)')",1
ci,"ci.note IN ('(screenplay)', '(as Laurie Blue)', '(as JosÃ© L. Zalde)', '(as Ken Chao)', '(as Alain D Woolf)')",1
ci,"ci.note IN ('(screen story)', '(as Mateo Gomez)', '(as Jesse Vint III)', '(as Kaivo)', '(as Jacky Bisset)')",1
ci,"ci.note IN ('(screenplay)', '(as Max Miller)', '(Raja''s father)', '(as Iben Hansen)', '(as Dick Hazard)')",1
ci,"ci.note IN ('(production assistant)', '(as Kathy Hiltons)', '(as David Nichols)', '(as Roddy Conteras)', '(computer program)')",1
ci,"ci.note IN ('(screen story)', '(as Mostapha Tab)', '(as Klaus Goette)', '(as Johnny Yuseph)', '(as Murphy Blend)')",1
ci,"ci.note IN ('(screen story)', '(as Alex Petersons)', '(as Domingo Semedo)', '(as Roland Macleod)', '(as Mrs. Mistry)')",1
ci,"ci.note IN ('(screen story)', '(as Heika Virtanen)', '(as John K. Davies)', '(as John Levery)', '(as Pharoh Amos)')",1
ci,"ci.note IN ('(associate producer)', '(story ""Giselle"")', '(as Roy Livingston)', '(video tape editor)', '(as Patrick)')",1
ci,"ci.note IN ('(production assistant)', '(as Tony Aleff)', '(as Skip Burton)', '(as Harry Cotton)', '(as Miguel Ayesa)')",1
ci,"ci.note IN ('(screen story)', '(musical comedy)', '(as Emily Woo)', '(as Ãngeles Barea)', '(as A. Pehar)')",1
ci,"ci.note IN ('(screenplay)', '(screenplay) (1980)', '(as Mei-Sheng Fan)', '(as Frank Morton)', '(as Ted Williams)')",1
