Table,Condition,Frequency
cn,(cn.name LIKE '%o%' OR cn.name LIKE '%h%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%i%' OR cn.name LIKE '%r%') AND cn.country_code != '[de]',2
cn,(cn.name LIKE '%g%' OR cn.name LIKE '%i%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%s%' OR cn.name LIKE '%P%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%l%' OR cn.name LIKE '%n%') AND cn.country_code != '[fr]',2
cn,(cn.name LIKE '%y%' OR cn.name LIKE '%F%') AND cn.country_code != '[fr]',1
cn,(cn.name LIKE '%t%' OR cn.name LIKE '%l%') AND cn.country_code != '[de]',1
cn,(cn.name LIKE '%f%' OR cn.name LIKE '%f%') AND cn.country_code != '[suhh]',1
cn,(cn.name LIKE '%r%' OR cn.name LIKE '%t%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%l%' OR cn.name LIKE '%r%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%+%' OR cn.name LIKE '%l%') AND cn.country_code != '[fr]',1
cn,(cn.name LIKE '%n%' OR cn.name LIKE '%a%') AND cn.country_code != '[fr]',1
cn,(cn.name LIKE '%o%' OR cn.name LIKE '%i%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%m%' OR cn.name LIKE '%g%') AND cn.country_code != '[de]',1
cn,(cn.name LIKE '%O%' OR cn.name LIKE '%r%') AND cn.country_code != '[fr]',1
cn,(cn.name LIKE '%B%' OR cn.name LIKE '%r%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%h%' OR cn.name LIKE '%c%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%s%' OR cn.name LIKE '%s%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%r%' OR cn.name LIKE '%r%') AND cn.country_code != '[de]',1
cn,(cn.name LIKE '%r%' OR cn.name LIKE '%m%') AND cn.country_code != '[it]',1
cn,(cn.name LIKE '%i%' OR cn.name LIKE '%i%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%t%' OR cn.name LIKE '%P%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%F%' OR cn.name LIKE '%O%') AND cn.country_code != '[fr]',1
cn,(cn.name LIKE '%i%' OR cn.name LIKE '%r%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%y%' OR cn.name LIKE '%r%') AND cn.country_code != '[fr]',1
cn,(cn.name LIKE '%l%' OR cn.name LIKE '%+%') AND cn.country_code != '[fr]',1
cn,(cn.name LIKE '%n%' OR cn.name LIKE '%C%') AND cn.country_code != '[jp]',1
cn,(cn.name LIKE '%o%' OR cn.name LIKE '%t%') AND cn.country_code != '[gb]',1
