Table,Condition,Frequency
cn,cn.country_code = '[tr]',1
cn,cn.country_code = '[jp]',3
cn,cn.country_code = '[us]',23
cn,cn.country_code = '[de]',3
cn,cn.country_code = '[br]',1
cn,cn.country_code = '[fi]',3
cn,cn.country_code = '[it]',1
cn,cn.country_code = '[es]',2
cn,cn.country_code = '[sg]',2
cn,cn.country_code = '[ar]',5
cn,cn.country_code = '[fr]',3
cn,cn.country_code = '[suhh]',1
cn,cn.country_code = '[be]',1
cn,cn.country_code = '[gb]',1
ct,ct.kind = 'production companies',20
ct,ct.kind = 'distributors',30
it_mi,it.info = 'color info',5
it_mi,it.info = 'release dates',12
it_mi,it.info = 'languages',4
it_mi,it.info = 'countries',3
it_mi,it.info = 'tech info',12
it_mi,it.info = 'certificates',5
it_mi,it.info = 'runtimes',3
it_mi,it.info = 'genres',3
it_mi,it.info = 'budget',1
it_mi,it.info = 'LD sound encoding',1
it_mi,it.info = 'locations',1
it_miidx,it.info = 'votes',20
it_miidx,it.info = 'votes distribution',13
it_miidx,it.info = 'rating',17
mi,"mi.info IN ('Black and White', 'Menya, Egypt', 'February 1995', 'Japan:30 March 1939', 'Unlock The Universe')",1
mi,"mi.info IN ('USA:20 October 2003', 'Oppdal, Norway', 'Mexico:10 June 2013', 'UK:April 1902', 'USA:13 January 1968')",1
mi,"mi.info IN ('Color', 'Sumiac, Slovakia', 'USA:18 June 1922', 'Kuwait:16 May 2008', 'UK:16 March 1989')",1
mi,"mi.info IN ('Italy:1977', 'SjÃ¦lland, Denmark', 'South Korea:15', 'Â£2,646,237 (UK)', 'MET:975 m')",1
mi,"mi.info IN ('English', 'UK:19 January 1996', 'Venezuela:1993', 'East Germany:217', 'USA:8 January 1957')",1
mi,"mi.info IN ('Finland:19 September 2012', 'Czechoslovakia:225', 'Peru:18', '1900 - 1900', '29 February 2000')",1
mi,"mi.info IN ('Mexico:14 February 2003', '2195', 'Brazil:18 June 1956', 'Canada:14 July 2004', 'Canada:13+')",1
mi,"mi.info IN ('Japan', 'Canada:30 May 1984', 'Poland:May 1962', 'India:18 April 2008', 'Germany:23 May 2000')",1
mi,"mi.info IN ('Color', 'USA:22 June 1951', 'USA:63:00', 'UK:30 January 1947', 'Luanda, Angola')",1
mi,"mi.info IN ('PFM:D-Cinema', 'World Gone Wild', 'Japan:18 May 1980', 'MET:15000 m', 'UK:1 February 1978')",1
mi,"mi.info IN ('USA:PG', 'Eldora, Iowa, USA', 'Love Is Sick', 'Japan:28 April 1990', 'PCS:Arri 765')",1
mi,"mi.info IN ('104', 'Spain:12 May 1994', 'MET:1375.9 m', 'MXN 500', 'Netherlands:1')",1
mi,"mi.info IN ('LAB:Technicolor, Hollywood (CA), USA', 'Israel:40', 'China:26 March 2009', 'USA:6 November 1947', 'USA:24 January 1999')",1
mi,"mi.info IN ('PCS:Panavision', 'China:11 June 2011', 'USA:22 January 2012', 'Austria:18 May 2003', 'USA:28 March 1914')",1
mi,"mi.info IN ('English', 'UK:21 August 1975', 'France:May 1995', 'USA:2:18', 'AUD 37,000')",1
mi,"mi.info IN ('Drama', 'USA:24 January 1913', 'USA:16 March 1909', 'Spain:October 1983', 'USA:7 May 1978')",1
mi,"mi.info IN ('Family', '110', 'UK:4 May 1996', '1066', '15 June 2002 - ?')",1
mi,"mi.info IN ('French', 'Turkey:6 June 2007', 'Clermont, Iowa, USA', 'India:August 2004', 'Cazzo 2011')",1
mi,"mi.info IN ('Short', 'Finland:8 May 1964', 'Italy:7 August 1970', 'Poland:28', 'Italy:24 July 1999')",1
mi,"mi.info IN ('RAT:2.35 : 1', 'Russia:87', 'USA:11 March 1975', 'USA:9 April 1944', 'USA:4 June 1941')",1
mi,"mi.info IN ('Egypt:26 March 2003', 'Japan:1 June 1971', 'Argentina:1997', 'UK:22 January 1914', 'WHAT was he?')",1
mi,"mi.info IN ('OFM:Redcode RAW', 'UK:May 1895', 'Driving Force', '$39,400', '5 December 2004 -')",1
mi,"mi.info IN ('Netherlands:12', 'Be my muse.', 'Sweden:10 June 2012', 'Crow', '2757')",1
mi,"mi.info IN ('South Korea:20 December 2002', 'USA:15 April 1909', 'Spain:26 June 1996', 'Spain:1930', 'China:3 June 2005')",1
