Table,Condition,Frequency
ct,ct.kind = 'production companies',272
ct,ct.kind = 'distributors',128
mc,mc.note LIKE '%(200%)%' AND mc.note LIKE '%(2007)%',23
mc,mc.note LIKE '%(2007)%' AND mc.note LIKE '%(200%)%',20
mc,mc.note LIKE '%(worldwide)%' AND mc.note LIKE '%(200%)%',34
mc,mc.note LIKE '%(worldwide)%' AND mc.note LIKE '%(2006)%',15
mc,mc.note LIKE '%(200%)%' AND mc.note LIKE '%(worldwide)%',36
mc,mc.note LIKE '%(2006)%' AND mc.note LIKE '%(Blu-ray)%',1
mc,mc.note LIKE '%(Japan)%' AND mc.note LIKE '%(2006)%',2
mc,mc.note LIKE '%(2006)%' AND mc.note LIKE '%(worldwide)%',17
mc,mc.note LIKE '%(co-production)%' AND mc.note LIKE '%(200%)%',23
mc,mc.note LIKE '%(presents)%' AND mc.note LIKE '%(200%)%',5
mc,mc.note LIKE '%(200%)%' AND mc.note LIKE '%(2006)%',25
mc,mc.note LIKE '%(2006)%' AND mc.note LIKE '%(200%)%',25
mc,mc.note LIKE '%(USA)%' AND mc.note LIKE '%(worldwide)%',5
mc,mc.note LIKE '%(USA)%' AND mc.note LIKE '%(presents)%',2
mc,mc.note LIKE '%(2007)%' AND mc.note LIKE '%(France)%',1
mc,mc.note LIKE '%(Japan)%' AND mc.note LIKE '%(200%)%',4
mc,mc.note LIKE '%(Blu-ray)%' AND mc.note LIKE '%(200%)%',1
mc,mc.note LIKE '%(presents)%' AND mc.note LIKE '%(co-production)%',29
mc,mc.note LIKE '%(200%)%' AND mc.note LIKE '%(co-production)%',22
mc,mc.note LIKE '%(2007)%' AND mc.note LIKE '%(USA)%',3
mc,mc.note LIKE '%(co-production)%' AND mc.note LIKE '%(presents)%',23
mc,mc.note LIKE '%(Japan)%' AND mc.note LIKE '%(theatrical)%',3
mc,mc.note LIKE '%(theatrical)%' AND mc.note LIKE '%(worldwide)%',3
mc,mc.note LIKE '%(200%)%' AND mc.note LIKE '%(theatrical)%',1
mc,mc.note LIKE '%(VHS)%' AND mc.note LIKE '%(USA)%',2
