Table,Condition,Frequency
mc,(mc.note LIKE '%media%' OR mc.note LIKE '%TV%'),1
mc,(mc.note LIKE '%VHS%' OR mc.note LIKE '%all%'),1
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%release%'),1
mc,(mc.note LIKE '%DVD%' OR mc.note LIKE '%association%'),1
mc,(mc.note LIKE '%TV%' OR mc.note LIKE '%2006%'),1
mc,(mc.note LIKE '%1958%' OR mc.note LIKE '%USA%'),2
mc,(mc.note LIKE '%TV%' OR mc.note LIKE '%USA%'),2
mc,(mc.note LIKE '%theatrical%' OR mc.note LIKE '%2008%'),1
mc,(mc.note LIKE '%association%' OR mc.note LIKE '%TV%'),1
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%1912%'),1
mc,(mc.note LIKE '%2009%' OR mc.note LIKE '%2006%'),2
mc,(mc.note LIKE '%DVD%' OR mc.note LIKE '%Japan%'),1
mc,(mc.note LIKE '%production%' OR mc.note LIKE '%1917%'),1
mc,(mc.note LIKE '%Netherlands%' OR mc.note LIKE '%2006%'),1
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%DVD%'),2
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%worldwide%'),1
mc,(mc.note LIKE '%TV%' OR mc.note LIKE '%theatrical%'),1
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%e%'),1
mc,(mc.note LIKE '%TV%' OR mc.note LIKE '%DVD%'),1
mc,(mc.note LIKE '%DVD%' OR mc.note LIKE '%1958%'),1
mc,(mc.note LIKE '%2010%' OR mc.note LIKE '%1913%'),1
mc,(mc.note LIKE '%theatrical%' OR mc.note LIKE '%DVD%'),1
mc,(mc.note LIKE '%with%' OR mc.note LIKE '%USA%'),2
mc,(mc.note LIKE '%VHS%' OR mc.note LIKE '%2007%'),1
mc,(mc.note LIKE '%worldwide%' OR mc.note LIKE '%TV%'),1
mc,(mc.note LIKE '%1992%' OR mc.note LIKE '%Cabbage%'),1
mc,(mc.note LIKE '%theatrical%' OR mc.note LIKE '%VHS%'),1
mc,(mc.note LIKE '%2007%' OR mc.note LIKE '%DVD%'),1
mc,(mc.note LIKE '%2004%' OR mc.note LIKE '%with%'),1
mc,(mc.note LIKE '%perpetuity%' OR mc.note LIKE '%all%'),1
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%2011%'),1
mc,(mc.note LIKE '%media%' OR mc.note LIKE '%2012%'),1
mc,(mc.note LIKE '%VHS%' OR mc.note LIKE '%2004%'),1
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%Vista%'),1
mc,(mc.note LIKE '%theatrical%' OR mc.note LIKE '%TV%'),1
mc,(mc.note LIKE '%DVD%' OR mc.note LIKE '%USA%'),1
mc,(mc.note LIKE '%all%' OR mc.note LIKE '%USA%'),1
mc,(mc.note LIKE '%2012%' OR mc.note LIKE '%DVD%'),1
mc,(mc.note LIKE '%2007%' OR mc.note LIKE '%TV%'),1
mc,(mc.note LIKE '%VHS%' OR mc.note LIKE '%DVD%'),1
mc,(mc.note LIKE '%1915%' OR mc.note LIKE '%TV%'),1
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%association%'),1
mc,(mc.note LIKE '%DVD%' OR mc.note LIKE '%t%'),1
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%media%'),1
mc,(mc.note LIKE '%2006%' OR mc.note LIKE '%TV%'),1
mi,(mi.info LIKE '%mm%' OR mi.info LIKE '%C%'),1
mi,(mi.info LIKE '%a%' OR mi.info LIKE '%o%'),2
mi,(mi.info LIKE '%A%' OR mi.info LIKE '%is%'),1
mi,(mi.info LIKE '%r%' OR mi.info LIKE '%o%'),1
mi,(mi.info LIKE '%s%' OR mi.info LIKE '%300%'),1
mi,(mi.info LIKE '%e%' OR mi.info LIKE '%Spherical%'),1
mi,(mi.info LIKE '%a%' OR mi.info LIKE '%S%'),1
mi,(mi.info LIKE '%E%' OR mi.info LIKE '%2012%'),1
mi,(mi.info LIKE '%No%' OR mi.info LIKE '%mm%'),1
mi,(mi.info LIKE '%r%' OR mi.info LIKE '%hunged%'),1
mi,(mi.info LIKE '%o%' OR mi.info LIKE '%A%'),1
mi,(mi.info LIKE '%o%' OR mi.info LIKE '%a%'),1
mi,(mi.info LIKE '%o%' OR mi.info LIKE '%friends%'),1
mi,(mi.info LIKE '%A%' OR mi.info LIKE '%g%'),1
mi,(mi.info LIKE '%U%' OR mi.info LIKE '%C%'),1
mi,(mi.info LIKE '%1%' OR mi.info LIKE '%various%'),1
mi,(mi.info LIKE '%S%' OR mi.info LIKE '%a%'),1
mi,(mi.info LIKE '%E%' OR mi.info LIKE '%r%'),1
mi,(mi.info LIKE '%o%' OR mi.info LIKE '%by%'),1
mi,(mi.info LIKE '%U%' OR mi.info LIKE '%A%'),1
mi,(mi.info LIKE '%o%' OR mi.info LIKE '%s%'),1
mi,(mi.info LIKE '%U%' OR mi.info LIKE '%t%'),2
mi,(mi.info LIKE '%o%' OR mi.info LIKE '%S%'),1
mi,(mi.info LIKE '%PFM%' OR mi.info LIKE '%o%'),1
mi,(mi.info LIKE '%o%' OR mi.info LIKE '%Spherical%'),1
mi,(mi.info LIKE '%Black%' OR mi.info LIKE '%o%'),1
