Table,Condition,Frequency
mc,(mc.note LIKE '%U%' OR mc.note LIKE '%A%'),1
mc,(mc.note LIKE '%)%' OR mc.note LIKE '%)%'),2
mc,(mc.note LIKE '%a%' OR mc.note LIKE '%1%'),1
mc,(mc.note LIKE '%9%' OR mc.note LIKE '%(%'),1
mc,(mc.note LIKE '%H%' OR mc.note LIKE '%)%'),1
mc,(mc.note LIKE '%1%' OR mc.note LIKE '%)%'),1
mc,(mc.note LIKE '%0%' OR mc.note LIKE '%0%'),1
mc,(mc.note LIKE '%h%' OR mc.note LIKE '%)%'),1
mc,(mc.note LIKE '%1%' OR mc.note LIKE '%a%'),1
mc,(mc.note LIKE '%3%' OR mc.note LIKE '%1%'),1
mc,(mc.note LIKE '%h%' OR mc.note LIKE '%t%'),1
mc,(mc.note LIKE '%c%' OR mc.note LIKE '%i%'),1
mc,(mc.note LIKE '%(%' OR mc.note LIKE '%v%'),1
mc,(mc.note LIKE '%(%' OR mc.note LIKE '%d%'),1
mc,(mc.note LIKE '%2%' OR mc.note LIKE '%2%'),1
mc,(mc.note LIKE '%e%' OR mc.note LIKE '%0%'),1
mc,(mc.note LIKE '%r%' OR mc.note LIKE '%(%'),1
mc,(mc.note LIKE '%a%' OR mc.note LIKE '%r%'),1
mc,(mc.note LIKE '%H%' OR mc.note LIKE '%(%'),1
mc,(mc.note LIKE '%)%' OR mc.note LIKE '%c%'),1
mc,(mc.note LIKE '%r%' OR mc.note LIKE '%a%'),1
mc,(mc.note LIKE '%n%' OR mc.note LIKE '%o%'),1
mc,(mc.note LIKE '%g%' OR mc.note LIKE '%i%'),1
mc,(mc.note LIKE '%c%' OR mc.note LIKE '%(%'),1
mc,(mc.note LIKE '%h%' OR mc.note LIKE '%l%'),1
mc,(mc.note LIKE '%)%' OR mc.note LIKE '%a%'),2
mc,(mc.note LIKE '%K%' OR mc.note LIKE '%i%'),1
mc,(mc.note LIKE '%0%' OR mc.note LIKE '%)%'),1
mc,(mc.note LIKE '%t%' OR mc.note LIKE '%)%'),1
mc,(mc.note LIKE '%K%' OR mc.note LIKE '%c%'),1
mc,(mc.note LIKE '%l%' OR mc.note LIKE '%e%'),1
mc,(mc.note LIKE '%3%' OR mc.note LIKE '%i%'),1
mc,(mc.note LIKE '%c%' OR mc.note LIKE '%t%'),1
