query,plan_id,plan_content
"SELECT MIN(t.title) AS movie_title
 FROM random_keyword_1 AS k,
 random_movie_info_1 AS mi,
 random_movie_keyword_1 AS mk,
 random_title_1 AS t
 WHERE t.id = mi.movie_id
 AND t.id = mk.movie_id
 AND mk.movie_id = mi.movie_id
 AND k.id = mk.keyword_id
 AND k.keyword LIKE '%a%'
 AND mi.info IN ('Finnish', 'USA:25 July 1927', 'UK:25 April 1979', 'Italy:1 May 2013', 'USA:18 March 1958')
 AND t.production_year > 1968;",10,/*+  SeqScan(mi) IndexScan(t random_title_1_pkey) IndexScan(mk movie_id_movie_keyword_random_1) SeqScan(k) NestLoop(mi t) NestLoop(mi t mk) HashJoin(mi t mk k) Leading((((mi t) mk) k)) */
"SELECT MIN(t.title) AS movie_title
 FROM random_keyword_1 AS k,
 random_movie_info_1 AS mi,
 random_movie_keyword_1 AS mk,
 random_title_1 AS t
 WHERE t.id = mi.movie_id
 AND t.id = mk.movie_id
 AND mk.movie_id = mi.movie_id
 AND k.id = mk.keyword_id
 AND k.keyword LIKE '%i%'
 AND mi.info IN ('English', 'Denmark:46', 'Wisecroft Limited', 'Japan:22 April 1957', 'Belize')
 AND t.production_year > 1990;",10,/*+  SeqScan(mi) IndexScan(t random_title_1_pkey) IndexScan(mk movie_id_movie_keyword_random_1) SeqScan(k) NestLoop(mi t) NestLoop(mi t mk) HashJoin(mi t mk k) Leading((((mi t) mk) k)) */
"SELECT MIN(t.title) AS movie_title
 FROM random_keyword_1 AS k,
 random_movie_info_1 AS mi,
 random_movie_keyword_1 AS mk,
 random_title_1 AS t
 WHERE t.id = mi.movie_id
 AND t.id = mk.movie_id
 AND mk.movie_id = mi.movie_id
 AND k.id = mk.keyword_id
 AND k.keyword LIKE '%g%'
 AND mi.info IN ('Argentina:16', 'Mexico:4 April 2007', 'UK:4 September 2012', 'UK:20 December 1970', 'Hungary:50')
 AND t.production_year > 2010;",10,/*+  SeqScan(mi) IndexScan(t random_title_1_pkey) IndexScan(mk movie_id_movie_keyword_random_1) SeqScan(k) NestLoop(mi t) NestLoop(mi t mk) HashJoin(mi t mk k) Leading((((mi t) mk) k)) */
"SELECT MIN(t.title) AS movie_title
 FROM random_keyword_1 AS k,
 random_movie_info_1 AS mi,
 random_movie_keyword_1 AS mk,
 random_title_1 AS t
 WHERE t.id = mi.movie_id
 AND t.id = mk.movie_id
 AND mk.movie_id = mi.movie_id
 AND k.id = mk.keyword_id
 AND k.keyword LIKE '%p%'
 AND mi.info IN ('Family', '$385,000', 'Brazil:6 June 1997', 'Hungary:May 2008', 'USA:26 May 2012')
 AND t.production_year > 1941;",10,/*+  SeqScan(mi) IndexScan(t random_title_1_pkey) IndexScan(mk movie_id_movie_keyword_random_1) SeqScan(k) NestLoop(mi t) NestLoop(mi t mk) HashJoin(mi t mk k) Leading((((mi t) mk) k)) */
"SELECT MIN(t.title) AS movie_title
 FROM random_keyword_1 AS k,
 random_movie_info_1 AS mi,
 random_movie_keyword_1 AS mk,
 random_title_1 AS t
 WHERE t.id = mi.movie_id
 AND t.id = mk.movie_id
 AND mk.movie_id = mi.movie_id
 AND k.id = mk.keyword_id
 AND k.keyword LIKE '%t%'
 AND mi.info IN ('$965,401 (USA) (22 April 2007) (1,125 screens)', 'Norway:3 June 2012', 'China:15 July 2005', 'UK:10 March 1959', 'Hebrew')
 AND t.production_year > 2006;",10,/*+  SeqScan(mi) IndexScan(t random_title_1_pkey) IndexScan(mk movie_id_movie_keyword_random_1) SeqScan(k) NestLoop(mi t) NestLoop(mi t mk) HashJoin(mi t mk k) Leading((((mi t) mk) k)) */
"SELECT MIN(t.title) AS movie_title
 FROM random_keyword_1 AS k,
 random_movie_info_1 AS mi,
 random_movie_keyword_1 AS mk,
 random_title_1 AS t
 WHERE t.id = mi.movie_id
 AND t.id = mk.movie_id
 AND mk.movie_id = mi.movie_id
 AND k.id = mk.keyword_id
 AND k.keyword LIKE '%a%'
 AND mi.info IN ('While most of the musical performances on the show are indeed live, a few have been lip-synced, and several have been taped in advance. The first lip-sync was ''ABBA'' (qv) on 15 November 1975. The first prerecorded performance was ''Carly Simon'' (qv) on 08 May 1976, because she was nervous to sing in front of a live audience. On the October 23, 2004 episode, ''Ashlee Simpson'' (qv) revealed that she was lip-syncing during her second performance when the same vocal track for her first performance was accidentally replayed. An embarrassed Simpson walked off the stage and the show quickly cut to commercial.', 'MET:32.4 m', 'UK:1 November 1957', 'ESP 10,395 (Spain)', '$50,081,992 (USA)')
 AND t.production_year > 1974;",10,/*+  SeqScan(mi) IndexScan(t random_title_1_pkey) IndexScan(mk movie_id_movie_keyword_random_1) SeqScan(k) NestLoop(mi t) NestLoop(mi t mk) HashJoin(mi t mk k) Leading((((mi t) mk) k)) */
"SELECT MIN(t.title) AS movie_title
 FROM random_keyword_1 AS k,
 random_movie_info_1 AS mi,
 random_movie_keyword_1 AS mk,
 random_title_1 AS t
 WHERE t.id = mi.movie_id
 AND t.id = mk.movie_id
 AND mk.movie_id = mi.movie_id
 AND k.id = mk.keyword_id
 AND k.keyword LIKE '%g%'
 AND mi.info IN ('PFM:35 mm', 'Spain:26 June 2000', 'UK:29 January 2005', 'Japan:3 March 2005', 'UK:21 November 2002')
 AND t.production_year > 1936;",10,/*+  SeqScan(mi) IndexScan(t random_title_1_pkey) IndexScan(mk movie_id_movie_keyword_random_1) SeqScan(k) NestLoop(mi t) NestLoop(mi t mk) HashJoin(mi t mk k) Leading((((mi t) mk) k)) */
"SELECT MIN(t.title) AS movie_title
 FROM random_keyword_1 AS k,
 random_movie_info_1 AS mi,
 random_movie_keyword_1 AS mk,
 random_title_1 AS t
 WHERE t.id = mi.movie_id
 AND t.id = mk.movie_id
 AND mk.movie_id = mi.movie_id
 AND k.id = mk.keyword_id
 AND k.keyword LIKE '%b%'
 AND mi.info IN ('$1,515 (USA) (19 August 2001) (1 screen)', 'USA:16 June 1989', 'Norway:12 May 2004', 'USA:8 August 1992', 'UK:12 July 1964')
 AND t.production_year > 1999;",10,/*+  SeqScan(mi) IndexScan(t random_title_1_pkey) IndexScan(mk movie_id_movie_keyword_random_1) SeqScan(k) NestLoop(mi t) NestLoop(mi t mk) HashJoin(mi t mk k) Leading((((mi t) mk) k)) */
"SELECT MIN(t.title) AS movie_title
 FROM random_keyword_1 AS k,
 random_movie_info_1 AS mi,
 random_movie_keyword_1 AS mk,
 random_title_1 AS t
 WHERE t.id = mi.movie_id
 AND t.id = mk.movie_id
 AND mk.movie_id = mi.movie_id
 AND k.id = mk.keyword_id
 AND k.keyword LIKE '%b%'
 AND mi.info IN ('USA', 'â¬ 800', 'USA:25 January 1955', 'UK:28 July 1985', 'UK:5 December 1986')
 AND t.production_year > 2001;",10,/*+  SeqScan(mi) IndexScan(t random_title_1_pkey) IndexScan(mk movie_id_movie_keyword_random_1) SeqScan(k) NestLoop(mi t) NestLoop(mi t mk) HashJoin(mi t mk k) Leading((((mi t) mk) k)) */
"SELECT MIN(t.title) AS movie_title
 FROM random_keyword_1 AS k,
 random_movie_info_1 AS mi,
 random_movie_keyword_1 AS mk,
 random_title_1 AS t
 WHERE t.id = mi.movie_id
 AND t.id = mk.movie_id
 AND mk.movie_id = mi.movie_id
 AND k.id = mk.keyword_id
 AND k.keyword LIKE '%k%'
 AND mi.info IN ('$153,432 (USA) (8 July 2007)', 'West Germany:1952', 'Morocco:August 2010', 'UK:19 June 1996', 'Â£135,000')
 AND t.production_year > 2005;",10,/*+  SeqScan(mi) IndexScan(t random_title_1_pkey) IndexScan(mk movie_id_movie_keyword_random_1) SeqScan(k) NestLoop(mi t) NestLoop(mi t mk) HashJoin(mi t mk k) Leading((((mi t) mk) k)) */
