Table,Condition,Frequency
ci,"ci.note IN ('(uncredited)', '(as JÃ³zsa Elek)', '(as Emese Simorjai)', '(as Alfredo Lopez)', '(as Sam Kitchen)')",1
ci,"ci.note IN ('(archive footage: WTVJ/Miami)', '(as Nadiraji)', '(as Nikhat Ara)', '(as Akos Horvath)', '(as Maddy Kipling)')",1
ci,"ci.note IN ('(uncredited)', '(as Toni Fuentes)', '(epk director)', '(as Extreme)', '(as Sam Fox)')",1
ci,"ci.note IN ('(assistant producer)', '(stand-in: Dakota)', '(as Robert Epstein)', '(as Tina Shannon)', '(as Kristina West)')",1
ci,"ci.note IN ('(as Jim Stathis)', '(as Rod Hull & Emu)', '(cutting producer)', '(as Paul Rogers)', '(as Mark T White)')",1
ci,"ci.note IN ('(producer)', '(as James Solan)', '(age 8-9)', '(as LÃ©on Miedema)', '(as Rochelle)')",1
ci,"ci.note IN ('(uncredited)', '(as On On)', '(food steward)', '(as Pedro MarÃ­n)', '(Passion)')",1
ci,"ci.note IN ('(uncredited)', '(as Aldo Sandrell)', '(as Lynn Green)', '(as A. Porzio)', '(as Christina Kuon)')",1
ci,"ci.note IN ('(written by)', '(as Katie Seely)', '(as Suzanne Ransom)', '(as Nyla Tai)', '(as Megumi Terase)')",1
ci,"ci.note IN ('(creator)', '(as Robert Toppart)', '(as Tegan and Sara)', '(as Ed Maxxx)', '(as Tom Milano)')",1
ci,"ci.note IN ('(uncredited)', '(as Ashley Munro)', '(as Bobby Duo)', '(as Kenneth Sedd)', '(as Gil Garcia)')",1
ci,"ci.note IN ('(uncredited)', '(sports clearances)', '(as Jazmine Antico)', '(Corbiel)', '(as Lykke Scheur)')",1
ci,"ci.note IN ('(parachute consultant) (as Harry L. O''Connor)', '(as Robert Snyder)', '(as U Pu)', '(as Hoss Funk)', '(as Georgia Pelham)')",1
ci,"ci.note IN ('(carnival owner)', '(as Chishti)', '(as Carolynne Good)', '(as Electra Angel)', '(as Fred Gierman)')",1
ci,"ci.note IN ('(researcher)', '(creator) (2009-)', '(as Al Edmundson)', '(as Paul Boivert)', '(as HÃ¼seyin Sayar)')",1
ci,"ci.note IN ('(screenplay) (adaptation) (dialogue)', '(as Concha PÃ©rez)', '(as Jean Bradier)', '(as Garth Hassell)', '(as Maserati XXX)')",1
ci,"ci.note IN ('(2001: Season 4)', '(1999-2000) (2001)', '(as Wang Tsu Huien)', '(as EufÃ¨mia Roman)', '(as Peter Cester)')",1
ci,"ci.note IN ('(1977-1978)', '(as Wanderlust)', '(as Fani Tambosi)', '(e-pix operator)', '(Neighbour)')",1
ci,"ci.note IN ('(executive producer)', '(as Kathy Dover)', '(dog wrangler)', '(as Al Wexo)', '(as Allan Dinehart)')",1
ci,"ci.note IN ('(unspecified assistant) (uncredited)', '(teleplay) (story)', '(as David Duffy)', '(as KyÃ»chi Tsuji)', '(as Steve Muffatti)')",1
ci,"ci.note IN ('(story editor)', '(dec.)', '(as Yik Cheung)', '(as Gilly Wray)', '(Kashmir Terrorist)')",1
ci,"ci.note IN ('(music written and performed by)', '(as Marc Goodall)', '(as Eugene R. Wood)', '(as Amichatis)', '(as Fearless Nadia)')",1
ci,"ci.note IN ('(archive footage) (uncredited)', '(as TÃ³th Bence)', '(as Laurence Elman)', '(as Divya Dwivedi)', '(as Baby Gazala)')",1
ci,"ci.note IN ('(assistant: Ms. Paltrow) (as Natalie Stephenson)', '(as Carlos M. Sola)', '(as Roger Matteo)', '(Top Six Finalist)', '(as Chris Chataway)')",1
ci,"ci.note IN ('(assistant to director) (as Christopher Cowen)', '(as Tere Pave)', '(as Ken Wiatrak)', '(technician: HD)', '(as Matty Johns)')",1
ci,"ci.note IN ('(producer)', '(as Rachel Latham)', '(as Rick Onyx)', '(as Dada Salvi)', '(as Manfred Andrea)')",1
ci,"ci.note IN ('(2001)', '(Bosun)', '(as Robert Evans)', '(as Cheyenne)', '(as Ashley Rhey)')",1
ci,"ci.note IN ('(written by)', '(#46)', '(as Elisa Montry)', '(as Suzi Nakamura)', '(as Hemant Mahaur)')",1
ci,"ci.note IN ('(uncredited)', '(as Robert De Vico)', '(book ""Enfantasme"")', '(as Kendre'' Berry)', '(as Carme Balaguer)')",1
ci,"ci.note IN ('(production assistant)', '(as Dexter Young)', '(as Todd Schultz)', '(as Mack Reynolds)', '(1995) (1997-1998)')",1
ci,"ci.note IN ('(voice) (uncredited)', '(as Gisela Mayer)', '(as Yvonne Fenner)', '(as Sarah Boonman)', '(as Irmgard LÃ¶we)')",1
ci,"ci.note IN ('(production assistant)', '(as Mounia Meddour)', '(as Domynyx Dumont)', '(as Purab H. Kohli)', '(as Paula LuÃ­s)')",1
ci,"ci.note IN ('(uncredited)', '(as Rosine Hatem)', '(as Ava Maria)', '(as Tatiana Turner)', '(as Cameron Carter)')",1
ci,"ci.note IN ('(as Mike Strickland)', '(as YÃ»ichi Meguro)', '(as Galo Chira)', '(as Giorgos Dimas)', '(voice) (as Bobo)')",1
ci,"ci.note IN ('(story)', '(as Benjamin)', '(as Sigi Polap)', '(4 Enfants)', '(as David Richards)')",1
ci,"ci.note IN ('(voice director)', '(as Susan Korda)', '(as The Goblins)', '(as Cherie Leveaux)', '(as John C. Lucas)')",1
ci,"ci.note IN ('(segment ""Class Picture"")', '(as Rob Miller MD)', '(as Michael Epps)', '(as Pat Royale)', '(color prints)')",1
ci,"ci.note IN ('(archive footage) (uncredited) (unconfirmed)', '(as DJ Nuts)', '(as Max Amato)', '(as Mark Galfiore)', '(as Mark Gibbons)')",1
ci,"ci.note IN ('(screenplay)', '(as Ashwini Kumar)', '(as Sara B. Charno)', '(as Jaques Ardnt)', '(as Maria Swallowa)')",1
ci,"ci.note IN ('(age 6)', '(as John M. Synge)', '(as Yendy)', '(design engineer)', '(as Piss-Micke)')",1
