Table,Condition,Frequency
mc,(mc.note LIKE '%(200%)%' OR mc.note LIKE '%(France)%') AND mc.note NOT LIKE '%(USA)%',2
mc,(mc.note LIKE '%(worldwide)%' OR mc.note LIKE '%(co-production)%') AND mc.note NOT LIKE '%(USA)%',1
mc,(mc.note LIKE '%(theatrical)%' OR mc.note LIKE '%(co-production)%') AND mc.note NOT LIKE '%(USA)%',1
mc,(mc.note LIKE '%(Japan)%' OR mc.note LIKE '%(200%)%') AND mc.note NOT LIKE '%(USA)%',2
mc,(mc.note LIKE '%(co-production)%' OR mc.note LIKE '%(VHS)%') AND mc.note NOT LIKE '%(as Metro-Goldwyn-Mayer Pictures)%',1
mc,(mc.note LIKE '%(presents)%' OR mc.note LIKE '%(Japan)%') AND mc.note NOT LIKE '%(USA)%',1
mc,(mc.note LIKE '%(2006)%' OR mc.note LIKE '%(200%)%') AND mc.note NOT LIKE '%(as Metro-Goldwyn-Mayer Pictures)%',1
mc,(mc.note LIKE '%(2007)%' OR mc.note LIKE '%(VHS)%') AND mc.note NOT LIKE '%(USA)%',1
mc,(mc.note LIKE '%(co-production)%' OR mc.note LIKE '%(Japan)%') AND mc.note NOT LIKE '%(USA)%',2
mc,(mc.note LIKE '%(200%)%' OR mc.note LIKE '%(co-production)%') AND mc.note NOT LIKE '%(USA)%',1
mc,(mc.note LIKE '%(France)%' OR mc.note LIKE '%(2006)%') AND mc.note NOT LIKE '%(USA)%',1
mc,(mc.note LIKE '%(France)%' OR mc.note LIKE '%(worldwide)%') AND mc.note NOT LIKE '%(as Metro-Goldwyn-Mayer Pictures)%',1
mc,(mc.note LIKE '%(co-production)%' OR mc.note LIKE '%(France)%') AND mc.note NOT LIKE '%(USA)%',1
mc,(mc.note LIKE '%(worldwide)%' OR mc.note LIKE '%(VHS)%') AND mc.note NOT LIKE '%(as Metro-Goldwyn-Mayer Pictures)%',1
mc,(mc.note LIKE '%(200%)%' OR mc.note LIKE '%(2006)%') AND mc.note NOT LIKE '%(USA)%',1
mc,(mc.note LIKE '%(200%)%' OR mc.note LIKE '%(Japan)%') AND mc.note NOT LIKE '%(USA)%',1
mc,(mc.note LIKE '%(USA)%' OR mc.note LIKE '%(2007)%') AND mc.note NOT LIKE '%(as Metro-Goldwyn-Mayer Pictures)%',1
mc,(mc.note LIKE '%(200%)%' OR mc.note LIKE '%(2006)%') AND mc.note NOT LIKE '%(as Metro-Goldwyn-Mayer Pictures)%',1
mc,(mc.note LIKE '%(presents)%' OR mc.note LIKE '%(200%)%') AND mc.note NOT LIKE '%(as Metro-Goldwyn-Mayer Pictures)%',1
mc,(mc.note LIKE '%(2007)%' OR mc.note LIKE '%(France)%') AND mc.note NOT LIKE '%(USA)%',1
mc,(mc.note LIKE '%(co-production)%' OR mc.note LIKE '%(2006)%') AND mc.note NOT LIKE '%(as Metro-Goldwyn-Mayer Pictures)%',1
mc,(mc.note LIKE '%(theatrical)%' OR mc.note LIKE '%(presents)%') AND mc.note NOT LIKE '%(USA)%',1
mc,(mc.note LIKE '%(2007)%' OR mc.note LIKE '%(co-production)%') AND mc.note NOT LIKE '%(as Metro-Goldwyn-Mayer Pictures)%',2
mc,(mc.note LIKE '%(presents)%' OR mc.note LIKE '%(worldwide)%') AND mc.note NOT LIKE '%(as Metro-Goldwyn-Mayer Pictures)%',1
mc,(mc.note LIKE '%(200%)%' OR mc.note LIKE '%(presents)%') AND mc.note NOT LIKE '%(USA)%',1
mc,(mc.note LIKE '%(2007)%' OR mc.note LIKE '%(Blu-ray)%') AND mc.note NOT LIKE '%(as Metro-Goldwyn-Mayer Pictures)%',1
mc,(mc.note LIKE '%(200%)%' OR mc.note LIKE '%(presents)%') AND mc.note NOT LIKE '%(as Metro-Goldwyn-Mayer Pictures)%',1
mc,(mc.note LIKE '%(VHS)%' OR mc.note LIKE '%(co-production)%') AND mc.note NOT LIKE '%(as Metro-Goldwyn-Mayer Pictures)%',1
mc,(mc.note LIKE '%(co-production)%' OR mc.note LIKE '%(presents)%') AND mc.note NOT LIKE '%(USA)%',1
