Table,Condition,Frequency
mc,(mc.note LIKE '%r%' OR mc.note LIKE '%t%') AND mc.note NOT LIKE '%c%',1
mc,(mc.note LIKE '%X%' OR mc.note LIKE '%x%') AND mc.note NOT LIKE '%l%',1
mc,(mc.note LIKE '%d%' OR mc.note LIKE '%(%') AND mc.note NOT LIKE '%4%',1
mc,(mc.note LIKE '%r%' OR mc.note LIKE '%e%') AND mc.note NOT LIKE '%.%',1
mc,(mc.note LIKE '%2%' OR mc.note LIKE '%a%') AND mc.note NOT LIKE '%l%',1
mc,(mc.note LIKE '%9%' OR mc.note LIKE '%2%') AND mc.note NOT LIKE '%0%',1
mc,(mc.note LIKE '%c%' OR mc.note LIKE '%)%') AND mc.note NOT LIKE '%0%',1
mc,(mc.note LIKE '%e%' OR mc.note LIKE '%)%') AND mc.note NOT LIKE '%n%',1
mc,(mc.note LIKE '%1%' OR mc.note LIKE '%r%') AND mc.note NOT LIKE '%r%',1
mc,(mc.note LIKE '%B%' OR mc.note LIKE '%s%') AND mc.note NOT LIKE '%s%',1
mc,(mc.note LIKE '%a%' OR mc.note LIKE '%N%') AND mc.note NOT LIKE '%)%',1
mc,(mc.note LIKE '%r%' OR mc.note LIKE '%E%') AND mc.note NOT LIKE '%A%',1
mc,(mc.note LIKE '%)%' OR mc.note LIKE '%(%') AND mc.note NOT LIKE '%l%',1
mc,(mc.note LIKE '%o%' OR mc.note LIKE '%h%') AND mc.note NOT LIKE '%d%',1
mc,(mc.note LIKE '%s%' OR mc.note LIKE '%A%') AND mc.note NOT LIKE '%r%',1
mc,(mc.note LIKE '%t%' OR mc.note LIKE '%5%') AND mc.note NOT LIKE '%o%',1
mc,(mc.note LIKE '%n%' OR mc.note LIKE '%e%') AND mc.note NOT LIKE '%1%',1
mc,(mc.note LIKE '%n%' OR mc.note LIKE '%a%') AND mc.note NOT LIKE '%n%',1
mc,(mc.note LIKE '%a%' OR mc.note LIKE '%z%') AND mc.note NOT LIKE '%a%',1
mc,(mc.note LIKE '%0%' OR mc.note LIKE '%2%') AND mc.note NOT LIKE '%5%',1
mc,(mc.note LIKE '%P%' OR mc.note LIKE '%s%') AND mc.note NOT LIKE '%s%',1
mc,(mc.note LIKE '%k%' OR mc.note LIKE '%o%') AND mc.note NOT LIKE '%k%',1
mc,(mc.note LIKE '%9%' OR mc.note LIKE '%(%') AND mc.note NOT LIKE '%a%',1
mc,(mc.note LIKE '%2%' OR mc.note LIKE '%m%') AND mc.note NOT LIKE '%l%',1
mc,(mc.note LIKE '%1%' OR mc.note LIKE '%(%') AND mc.note NOT LIKE '%a%',1
mc,(mc.note LIKE '%N%' OR mc.note LIKE '%a%') AND mc.note NOT LIKE '%s%',1
mc,(mc.note LIKE '%t%' OR mc.note LIKE '%2%') AND mc.note NOT LIKE '%l%',1
