Table,Condition,Frequency
cn,cn.country_code = '[gb]',15
cn,cn.country_code = '[us]',21
cn,cn.country_code = '[rs]',1
cn,cn.country_code = '[fr]',4
cn,cn.country_code = '[cr]',1
cn,cn.country_code = '[sg]',1
cn,cn.country_code = '[de]',4
cn,cn.country_code = '[sn]',1
cn,cn.country_code = '[eg]',1
cn,cn.country_code = '[tw]',1
ct,ct.kind = 'production companies',20
ct,ct.kind = 'distributors',30
it_mi,it.info = 'countries',25
it_mi,it.info = 'genres',24
it_mi,it.info = 'release dates',1
it_miidx,it.info = 'votes',31
it_miidx,it.info = 'rating',13
it_miidx,it.info = 'votes distribution',6
mi,"mi.info IN ('USA', 'USA', 'English', 'English', 'USA')",2
mi,"mi.info IN ('Black and White', 'Drama', 'PFM:35 mm', 'PFM:35 mm', 'RAT:1.33 : 1')",1
mi,"mi.info IN ('Short', 'Drama', 'English', 'Short', 'Color')",1
mi,"mi.info IN ('USA', 'USA', 'English', 'Color', 'English')",1
mi,"mi.info IN ('Comedy', 'Comedy', 'Comedy', 'UK', 'UK')",1
mi,"mi.info IN ('$28,571 (USA) (26 February 2006)', 'Japan:3 November 2012', 'Netherlands:January 1994', 'Music', 'Gaspare: Birds of a feather get fucked together, Johnny.')",1
mi,"mi.info IN ('PCS:Spherical', 'Documentary', 'PCS:Spherical', 'PCS:Spherical', 'PCS:Spherical')",1
mi,"mi.info IN ('photographers, multiple. ""Emmy Awards: The Parties!"". In: ""TV Guide"" (USA), Vol. 57, Iss. 40, 5 October 2009, Pg. 22-23, (MG)', 'CONT: When Amy is showing Zack her ears, she pulls her bangs to the back. She then covers them up again. In the next shot, we see her hair behind her ears, and in the next shot her hair is back in the front.', 'USA', 'Sister Alma: No! I''m not like you. I don''t feel like you. I''m Sister Alma, I''m just here to help you. I''m not Elisabet Vogler. You are Elisabet Vogler.', 'William ''Will'' Smith: If you don''t let me use your phone, I''ll start singing Paula Abdul''s greatest hits.')",1
mi,"mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')",6
mi,"mi.info IN ('Color', 'Color', 'Color', 'English', 'USA')",1
mi,"mi.info IN ('Drama', 'Silent', 'Color', 'OFM:35 mm', 'English')",1
mi,"mi.info IN ('English', 'Color', 'USA', 'English', 'USA')",1
mi,"mi.info IN ('Dolby Digital', 'UK', 'Silent', 'Silent', 'UK')",1
mi,"mi.info IN ('Color', 'Short', 'Short', 'English', 'Short')",1
mi,"mi.info IN ('Color', 'USA', 'USA', 'English', 'Drama')",1
mi,"mi.info IN ('Black and White', 'Mono', 'Drama', 'Black and White', 'Drama')",1
mi,"mi.info IN ('Documentary', 'Silent', 'UK', 'UK', 'UK')",1
mi,"mi.info IN ('Documentary', 'UK', 'Comedy', 'UK', 'Silent')",1
mi,"mi.info IN ('Color', 'USA', 'Short', 'USA', 'English')",1
mi,"mi.info IN ('USA', 'English', 'English', 'USA', 'Color')",1
mi,"mi.info IN ('USA', 'Color', 'USA', 'USA', 'English')",1
mi,"mi.info IN ('Comedy', 'Comedy', 'Silent', 'Comedy', 'UK')",1
mi,"mi.info IN ('Short', 'Short', '-', '-', 'RAT:1.33 : 1')",1
mi,"mi.info IN ('Color', 'USA', 'Color', 'Color', 'English')",1
mi,"mi.info IN ('Drama', 'Black and White', 'Mono', 'Drama', 'Mono')",1
mi,"mi.info IN ('Drama', 'English', 'USA', 'Black and White', 'RAT:1.33 : 1')",1
mi,"mi.info IN ('Comedy', 'Silent', 'PCS:Spherical', 'PCS:Spherical', 'UK')",1
mi,"mi.info IN ('Comedy', 'UK', 'PCS:Spherical', 'UK', 'Comedy')",1
mi,"mi.info IN ('Short', 'Short', '-', 'Short', 'Comedy')",1
mi,"mi.info IN ('Drama', 'Drama', 'Short', 'Drama', 'USA')",1
mi,"mi.info IN ('Drama', 'Drama', 'PFM:35 mm', 'PFM:35 mm', 'RAT:1.33 : 1')",1
mi,"mi.info IN ('Color', 'Color', 'Color', 'Color', 'USA')",1
mi,"mi.info IN ('Drama', 'USA', 'Drama', 'Color', 'English')",1
