Table,Condition,Frequency
cn,(cn.name LIKE '%o%' OR cn.name LIKE '%u%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%V%' OR cn.name LIKE '%B%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%V%' OR cn.name LIKE '%D%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%h%' OR cn.name LIKE '%F%') AND cn.country_code != '[ch]',1
cn,(cn.name LIKE '%n%' OR cn.name LIKE '%d%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%n%' OR cn.name LIKE '%r%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%E%' OR cn.name LIKE '%X%') AND cn.country_code != '[au]',1
cn,(cn.name LIKE '%i%' OR cn.name LIKE '%B%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%e%' OR cn.name LIKE '%s%') AND cn.country_code != '[au]',1
cn,(cn.name LIKE '%P%' OR cn.name LIKE '%o%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%i%' OR cn.name LIKE '%a%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%o%' OR cn.name LIKE '%o%') AND cn.country_code != '[jp]',1
cn,(cn.name LIKE '%r%' OR cn.name LIKE '%P%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%t%' OR cn.name LIKE '%n%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%s%' OR cn.name LIKE '%d%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%A%' OR cn.name LIKE '%G%') AND cn.country_code != '[ph]',1
cn,(cn.name LIKE '%B%' OR cn.name LIKE '%S%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%r%' OR cn.name LIKE '%r%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%)%' OR cn.name LIKE '%s%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%B%' OR cn.name LIKE '%s%') AND cn.country_code != '[gb]',2
cn,(cn.name LIKE '%n%' OR cn.name LIKE '%d%') AND cn.country_code != '[au]',1
cn,(cn.name LIKE '%d%' OR cn.name LIKE '%e%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%m%' OR cn.name LIKE '%l%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%a%' OR cn.name LIKE '%s%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%D%' OR cn.name LIKE '%F%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%k%' OR cn.name LIKE '%o%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%i%' OR cn.name LIKE '%e%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%B%' OR cn.name LIKE '%d%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%l%' OR cn.name LIKE '%V%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%e%' OR cn.name LIKE '%i%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%T%' OR cn.name LIKE '%s%') AND cn.country_code != '[us]',2
cn,(cn.name LIKE '%x%' OR cn.name LIKE '%p%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%h%' OR cn.name LIKE '%r%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%k%' OR cn.name LIKE '%i%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%L%' OR cn.name LIKE '%i%') AND cn.country_code != '[jp]',1
cn,(cn.name LIKE '%i%' OR cn.name LIKE '%K%') AND cn.country_code != '[jp]',1
cn,(cn.name LIKE '%T%' OR cn.name LIKE '%L%') AND cn.country_code != '[au]',1
cn,(cn.name LIKE '%y%' OR cn.name LIKE '%i%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%r%' OR cn.name LIKE '%n%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%Y%' OR cn.name LIKE '%o%') AND cn.country_code != '[jp]',1
cn,(cn.name LIKE '%a%' OR cn.name LIKE '%o%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%R%' OR cn.name LIKE '%T%') AND cn.country_code != '[de]',1
cn,(cn.name LIKE '%l%' OR cn.name LIKE '%i%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%i%' OR cn.name LIKE '%r%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%o%' OR cn.name LIKE '%r%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%e%' OR cn.name LIKE '%B%') AND cn.country_code != '[jp]',1
cn,(cn.name LIKE '%n%' OR cn.name LIKE '%t%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%i%' OR cn.name LIKE '%d%') AND cn.country_code != '[jp]',1
ct,ct.kind = 'production companies',43
ct,ct.kind = 'distributors',7
k,k.keyword = 'cigarette-smoking',1
k,k.keyword = 'sitcom',1
k,k.keyword = 'planet',1
k,k.keyword = 'robber',1
k,k.keyword = 'lie',1
k,k.keyword = 'beach',1
k,k.keyword = 'controversy',1
k,k.keyword = 'android',1
k,k.keyword = 'stuffed-animal',1
k,k.keyword = 'boyfriend-girlfriend-relationship',1
k,k.keyword = 'reincarnation',1
k,k.keyword = 'morgue',1
k,k.keyword = 'cult-tv',1
k,k.keyword = 'character-name-in-title',2
k,k.keyword = 'remake',2
k,k.keyword = 'mother-son-relationship',1
