Table,Condition,Frequency
it_mi,it.info = 'tech info',3
it_mi,it.info = 'certificates',9
it_mi,it.info = 'languages',9
it_mi,it.info = 'color info',7
it_mi,it.info = 'countries',6
it_mi,it.info = 'genres',7
it_mi,it.info = 'runtimes',4
it_mi,it.info = 'sound mix',2
it_mi,it.info = 'release dates',3
it_miidx,it.info = 'votes',17
it_miidx,it.info = 'rating',17
it_miidx,it.info = 'votes distribution',16
k,"k.keyword IN ('erotica', 'minions', 'first-date', 'subway-train', 'beach-house')",1
k,"k.keyword IN ('computer-animation', 'female-female-kiss', 'sleeping-nude', 'dossier', 'diy')",1
k,"k.keyword IN ('diplomat', 'spooning', 'jewelry-store', 'vomiting', 'plagiarism')",1
k,"k.keyword IN ('sexual-desire', 'music-teacher', 'sierra-leone', 'ends-with-a-scream', 'tower')",1
k,"k.keyword IN ('flying', 'headphones', '911', 'historical-fiction', 'lake-michigan')",1
k,"k.keyword IN ('penis', 'two-headed-creature', 'milk-truck', 'agent', 'mexican-american')",1
k,"k.keyword IN ('flashback', 'stabbed-to-death', 'bird-man', 'corn-on-the-cob', 'mountain-biking')",1
k,"k.keyword IN ('hardcore', 'panathenian', 'universe', 'code-talker', 'fistfight')",1
k,"k.keyword IN ('redheaded-woman', 'blamed-for-death', 'harry-potter-parody', 'pink', 'sit-ups')",1
k,"k.keyword IN ('stockings', 'forging', 'doppelganger', 'beatlemania', 'chanson')",1
k,"k.keyword IN ('penis', 'speed-riding', 'summer-solstice', 'filing', 'lawn-mowing')",1
k,"k.keyword IN ('labia', 'pizzeria', 'great-smokies', 'directorial-debut', 'negotiable-bond')",1
k,"k.keyword IN ('erotica', 'bee-gees', 'lemon', 'hidden-gun', 'new-car')",1
k,"k.keyword IN ('brutality', 'bleeding-mouth', 'videodance', 'lunar-lander', 'punk-rock-music')",1
k,"k.keyword IN ('female-full-frontal-nudity', 'child-nudity', 'hand-from-grave', 'ed-sullivan-show', 'carpenter')",1
k,"k.keyword IN ('topless-female-nudity', 'robot', 'ex-teacher', 'female-pilot', 'promotional')",1
k,"k.keyword IN ('penetration', 'drifting', 'water-park', 'sartana', 'croquet-mallet')",1
k,"k.keyword IN ('labia', 'indian-culture', 'mako', 'bongo-player', 'deep-purple')",1
k,"k.keyword IN ('flashback', 'bohemian', 'rabbit''s-foot', 'hamden', 'bookshop')",1
k,"k.keyword IN ('anal-rape', 'wet-suit', 'interruption', 'red-lingerie', 'unknown-killer')",1
k,"k.keyword IN ('labia', 'film-footage', 'pact', 'strip-clothing', 'dropout')",1
k,"k.keyword IN ('shootout', 'x-men', 'crime-of-passion', 'study', 'ascension')",1
k,"k.keyword IN ('freckles', 'wile-e-coyote', 'police-tape', 'merlin-the-magician', 'hanged-child')",1
k,"k.keyword IN ('female-full-frontal-nudity', 'king-arthur', 'spell-gone-awry', 'swamp-boat', 'red-bra')",1
k,"k.keyword IN ('female-frontal-nudity', 'worms', 'straight-edge', 'welfare', 'americana')",1
k,"k.keyword IN ('brawl', 'jet-ski', 'star', 'ocean-liner', 'hot-wax')",1
k,"k.keyword IN ('silencer', 'olympic-champion', 'multiple-monsters', 'showbiz', 'jack')",1
k,"k.keyword IN ('penetration', 'worried-mother', 'bead-curtain', 'insane-man', 'harry-potter-parody')",1
k,"k.keyword IN ('dream', 'clay-animation', 'sneer', 'earrings', 'weather-satellite')",1
k,"k.keyword IN ('car', 'atomic-explosion', 'year-1919', 'luggage', 'prison-officer')",1
