Table,Condition,Frequency
mc,(mc.note LIKE '%theatrical%' OR mc.note LIKE '%worldwide%') AND mc.note NOT LIKE '%Fox%',1
mc,(mc.note LIKE '%t%' OR mc.note LIKE '%worldwide%') AND mc.note NOT LIKE '%association%',1
mc,(mc.note LIKE '%2010%' OR mc.note LIKE '%co%') AND mc.note NOT LIKE '%production%',1
mc,(mc.note LIKE '%theatrical%' OR mc.note LIKE '%Slavers%') AND mc.note NOT LIKE '%production%',1
mc,(mc.note LIKE '%association%' OR mc.note LIKE '%TV%') AND mc.note NOT LIKE '%America%',1
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%2005%') AND mc.note NOT LIKE '%worldwide%',1
mc,(mc.note LIKE '%i%' OR mc.note LIKE '%2010%') AND mc.note NOT LIKE '%association%',1
mc,(mc.note LIKE '%TV%' OR mc.note LIKE '%s%') AND mc.note NOT LIKE '%USA%',1
mc,(mc.note LIKE '%media%' OR mc.note LIKE '%association%') AND mc.note NOT LIKE '%TV%',1
mc,(mc.note LIKE '%production%' OR mc.note LIKE '%2005%') AND mc.note NOT LIKE '%2011%',1
mc,(mc.note LIKE '%i%' OR mc.note LIKE '%DVD%') AND mc.note NOT LIKE '%2010%',1
mc,(mc.note LIKE '%s%' OR mc.note LIKE '%TV%') AND mc.note NOT LIKE '%2005%',1
mc,(mc.note LIKE '%co%' OR mc.note LIKE '%i%') AND mc.note NOT LIKE '%2006%',1
mc,(mc.note LIKE '%Serbia%' OR mc.note LIKE '%s%') AND mc.note NOT LIKE '%in%',1
mc,(mc.note LIKE '%2009%' OR mc.note LIKE '%Assembly%') AND mc.note NOT LIKE '%p%',1
mc,(mc.note LIKE '%production%' OR mc.note LIKE '%USA%') AND mc.note NOT LIKE '%theatrical%',1
mc,(mc.note LIKE '%association%' OR mc.note LIKE '%with%') AND mc.note NOT LIKE '%in%',1
mc,(mc.note LIKE '%USA%' OR mc.note LIKE '%p%') AND mc.note NOT LIKE '%association%',1
mc,(mc.note LIKE '%with%' OR mc.note LIKE '%USA%') AND mc.note NOT LIKE '%2004%',1
mc,(mc.note LIKE '%t%' OR mc.note LIKE '%2002%') AND mc.note NOT LIKE '%worldwide%',1
mc,(mc.note LIKE '%DVD%' OR mc.note LIKE '%Non%') AND mc.note NOT LIKE '%USA%',1
mc,(mc.note LIKE '%in%' OR mc.note LIKE '%i%') AND mc.note NOT LIKE '%production%',1
mc,(mc.note LIKE '%in%' OR mc.note LIKE '%i%') AND mc.note NOT LIKE '%association%',1
mc,(mc.note LIKE '%co%' OR mc.note LIKE '%2010%') AND mc.note NOT LIKE '%2005%',1
mc,(mc.note LIKE '%production%' OR mc.note LIKE '%as%') AND mc.note NOT LIKE '%co%',1
mc,(mc.note LIKE '%2008%' OR mc.note LIKE '%in%') AND mc.note NOT LIKE '%as%',1
mc,(mc.note LIKE '%in%' OR mc.note LIKE '%TV%') AND mc.note NOT LIKE '%RTL8%',1
mc,(mc.note LIKE '%A%' OR mc.note LIKE '%TV%') AND mc.note NOT LIKE '%t%',1
mc,(mc.note LIKE '%DVD%' OR mc.note LIKE '%TV%') AND mc.note NOT LIKE '%USA%',1
mc,(mc.note LIKE '%2005%' OR mc.note LIKE '%association%') AND mc.note NOT LIKE '%production%',1
mc,(mc.note LIKE '%1944%' OR mc.note LIKE '%EP%') AND mc.note NOT LIKE '%USA%',1
mc,(mc.note LIKE '%association%' OR mc.note LIKE '%all%') AND mc.note NOT LIKE '%r%',1
mc,(mc.note LIKE '%Mist%' OR mc.note LIKE '%DVD%') AND mc.note NOT LIKE '%S%',1
mc,(mc.note LIKE '%in%' OR mc.note LIKE '%USA%') AND mc.note NOT LIKE '%r%',1
mc,(mc.note LIKE '%production%' OR mc.note LIKE '%s%') AND mc.note NOT LIKE '%DVD%',1
mc,(mc.note LIKE '%DVD%' OR mc.note LIKE '%USA%') AND mc.note NOT LIKE '%co%',2
mc,(mc.note LIKE '%i%' OR mc.note LIKE '%Limited%') AND mc.note NOT LIKE '%DVD%',1
mc,(mc.note LIKE '%silent%' OR mc.note LIKE '%2012%') AND mc.note NOT LIKE '%TV%',1
mc,(mc.note LIKE '%i%' OR mc.note LIKE '%with%') AND mc.note NOT LIKE '%2005%',1
mc,(mc.note LIKE '%production%' OR mc.note LIKE '%2004%') AND mc.note NOT LIKE '%Asia%',1
mc,(mc.note LIKE '%n%' OR mc.note LIKE '%e%') AND mc.note NOT LIKE '%TV%',1
mc,(mc.note LIKE '%i%' OR mc.note LIKE '%worldwide%') AND mc.note NOT LIKE '%USA%',1
mc,(mc.note LIKE '%DVD%' OR mc.note LIKE '%i%') AND mc.note NOT LIKE '%a%',1
mc,(mc.note LIKE '%co%' OR mc.note LIKE '%version%') AND mc.note NOT LIKE '%Brazil%',1
mc,(mc.note LIKE '%2011%' OR mc.note LIKE '%with%') AND mc.note NOT LIKE '%USA%',1
mc,(mc.note LIKE '%America%' OR mc.note LIKE '%p%') AND mc.note NOT LIKE '%2012%',1
mc,(mc.note LIKE '%2009%' OR mc.note LIKE '%all%') AND mc.note NOT LIKE '%TV%',1
mc,(mc.note LIKE '%r%' OR mc.note LIKE '%Netherlands%') AND mc.note NOT LIKE '%Benelux%',1
mc,(mc.note LIKE '%o%' OR mc.note LIKE '%USA%') AND mc.note NOT LIKE '%2010%',1
mc,(mc.note LIKE '%co%' OR mc.note LIKE '%production%') AND mc.note NOT LIKE '%association%',1
mc,(mc.note LIKE '%Tokyo%' OR mc.note LIKE '%2012%') AND mc.note NOT LIKE '%co%',1
mc,(mc.note LIKE '%i%' OR mc.note LIKE '%2008%') AND mc.note NOT LIKE '%e%',1
mc,(mc.note LIKE '%all%' OR mc.note LIKE '%media%') AND mc.note NOT LIKE '%1989%',1
mc,(mc.note LIKE '%theatrical%' OR mc.note LIKE '%2010%') AND mc.note NOT LIKE '%all%',1
mc,(mc.note LIKE '%co%' OR mc.note LIKE '%p%') AND mc.note NOT LIKE '%Japan%',1
mc,(mc.note LIKE '%A%' OR mc.note LIKE '%USA%') AND mc.note NOT LIKE '%2008%',1
