Table,Condition,Frequency
cn,(cn.name LIKE '%Company%' OR cn.name LIKE '%TV%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%Broadcasting%' OR cn.name LIKE '%BBC%') AND cn.country_code != '[fr]',1
cn,(cn.name LIKE '%Company%' OR cn.name LIKE '%Broadcasting%') AND cn.country_code != '[ht]',1
cn,(cn.name LIKE '%Home%' OR cn.name LIKE '%Company%') AND cn.country_code != '[de]',1
cn,(cn.name LIKE '%System%' OR cn.name LIKE '%BBC%') AND cn.country_code != '[ph]',1
cn,(cn.name LIKE '%Broadcasting%' OR cn.name LIKE '%Pictures%') AND cn.country_code != '[tt]',1
cn,(cn.name LIKE '%Broadcasting%' OR cn.name LIKE '%Productions%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%Broadcasting%' OR cn.name LIKE '%Home%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%Forza%' OR cn.name LIKE '%Entertainment%') AND cn.country_code != '[nr]',1
cn,(cn.name LIKE '%Broadcasting%' OR cn.name LIKE '%Home%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%NBC%' OR cn.name LIKE '%Columbia%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%Fernsehen%' OR cn.name LIKE '%Corporation%') AND cn.country_code != '[de]',1
cn,(cn.name LIKE '%Corporation%' OR cn.name LIKE '%Productions%') AND cn.country_code != '[sm]',1
cn,(cn.name LIKE '%Warner%' OR cn.name LIKE '%Yleisradio%') AND cn.country_code != '[qa]',1
cn,(cn.name LIKE '%Theatres%' OR cn.name LIKE '%Broadcasting%') AND cn.country_code != '[fr]',1
cn,(cn.name LIKE '%System%' OR cn.name LIKE '%Company%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%Corporation%' OR cn.name LIKE '%Fr̬res%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%Broadcasting%' OR cn.name LIKE '%National%') AND cn.country_code != '[sn]',1
cn,(cn.name LIKE '%Video%' OR cn.name LIKE '%Company%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%Entertainment%' OR cn.name LIKE '%NBC%') AND cn.country_code != '[de]',1
cn,(cn.name LIKE '%Broadcasting%' OR cn.name LIKE '%Film%') AND cn.country_code != '[kp]',1
cn,(cn.name LIKE '%BBC%' OR cn.name LIKE '%ABC%') AND cn.country_code != '[ug]',1
cn,(cn.name LIKE '%Yleisradio%' OR cn.name LIKE '%British%') AND cn.country_code != '[py]',1
cn,(cn.name LIKE '%Company%' OR cn.name LIKE '%Broadcasting%') AND cn.country_code != '[mh]',1
cn,(cn.name LIKE '%Broadcasting%' OR cn.name LIKE '%Corporation%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%Columbia%' OR cn.name LIKE '%BBC%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%Broadcasting%' OR cn.name LIKE '%Company%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%Broadcasting%' OR cn.name LIKE '%Warner%') AND cn.country_code != '[pf]',1
cn,(cn.name LIKE '%System%' OR cn.name LIKE '%American%') AND cn.country_code != '[de]',1
cn,(cn.name LIKE '%National%' OR cn.name LIKE '%Broadcasting%') AND cn.country_code != '[gy]',1
cn,(cn.name LIKE '%Fox%' OR cn.name LIKE '%Broadcasting%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%Company%' OR cn.name LIKE '%Home%') AND cn.country_code != '[de]',1
cn,(cn.name LIKE '%NBC%' OR cn.name LIKE '%American%') AND cn.country_code != '[de]',1
cn,(cn.name LIKE '%American%' OR cn.name LIKE '%System%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%British%' OR cn.name LIKE '%Broadcasting%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%Film%' OR cn.name LIKE '%Googly%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%CBN%' OR cn.name LIKE '%Broadcasting%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%Fr̬res%' OR cn.name LIKE '%S%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%ABC%' OR cn.name LIKE '%Holdings%') AND cn.country_code != '[ag]',1
cn,(cn.name LIKE '%Corporation%' OR cn.name LIKE '%Goldwyn%') AND cn.country_code != '[pe]',1
cn,(cn.name LIKE '%ABS%' OR cn.name LIKE '%Corporation%') AND cn.country_code != '[si]',1
cn,(cn.name LIKE '%System%' OR cn.name LIKE '%Broadcasting%') AND cn.country_code != '[fr]',1
cn,(cn.name LIKE '%Video%' OR cn.name LIKE '%Universal%') AND cn.country_code != '[fr]',1
cn,(cn.name LIKE '%Home%' OR cn.name LIKE '%American%') AND cn.country_code != '[de]',1
cn,(cn.name LIKE '%National%' OR cn.name LIKE '%Canada%') AND cn.country_code != '[fr]',1
cn,(cn.name LIKE '%Yleisradio%' OR cn.name LIKE '%Company%') AND cn.country_code != '[de]',1
cn,(cn.name LIKE '%Corporation%' OR cn.name LIKE '%Broadcasting%') AND cn.country_code != '[fr]',1
cn,(cn.name LIKE '%Productions%' OR cn.name LIKE '%Broadcasting%') AND cn.country_code != '[gi]',1
cn,(cn.name LIKE '%ABC%' OR cn.name LIKE '%Warner%') AND cn.country_code != '[ne]',1
cn,(cn.name LIKE '%Film%' OR cn.name LIKE '%s%') AND cn.country_code != '[us]',1
ct,ct.kind = 'production companies',29
ct,ct.kind = 'distributors',21
k,k.keyword = 'character-name-in-title',23
k,k.keyword = 'based-on-novel',7
k,k.keyword = 'murder',4
k,k.keyword = 'sex',9
k,k.keyword = 'sequel',2
k,k.keyword = 'independent-film',1
k,k.keyword = 'dog',1
k,k.keyword = 'number-in-title',2
k,k.keyword = 'father-son-relationship',1
lt,lt.link LIKE '%in%',8
lt,lt.link LIKE '%l%',2
lt,lt.link LIKE '%of%',4
lt,lt.link LIKE '%referenced%',7
lt,lt.link LIKE '%t%',8
lt,lt.link LIKE '%e%',10
lt,lt.link LIKE '%featured%',4
lt,lt.link LIKE '%by%',2
lt,lt.link LIKE '%followed%',2
lt,lt.link LIKE '%version%',3
mi,"mi.info IN ('English', 'Color', 'Color', 'Color', 'Color')",1
mi,"mi.info IN ('Comedy', 'Comedy', '-', 'Stereo', 'Stereo')",1
mi,"mi.info IN ('Mono', 'Mono', 'Drama', 'Black and White', 'Mono')",1
