Table,Condition,Frequency
it_mi,it.info = 'tech info',11
it_mi,it.info = 'release dates',1
it_mi,it.info = 'color info',2
it_mi,it.info = 'countries',6
it_mi,it.info = 'languages',7
it_mi,it.info = 'certificates',8
it_mi,it.info = 'runtimes',2
it_mi,it.info = 'genres',6
it_mi,it.info = 'sound mix',6
it_mi,it.info = 'locations',1
it_miidx,it.info = 'votes distribution',22
it_miidx,it.info = 'rating',16
it_miidx,it.info = 'votes',12
k,"k.keyword IN ('recreational-vehicle', 'hunter-s.-thompson', 'sports-show', 'imperial-army', 'atom')",1
k,"k.keyword IN ('lust', 'jewish-history', 'shotgun-shell', 'shepherd''s-hotel', 'lost-in-movies')",1
k,"k.keyword IN ('one-word-title', 'drowsiness', 'idlewild-airport', 'advent', 'laugh-track')",1
k,"k.keyword IN ('reincarnation', 'idol-singer', 'unknown-object', 'manzanillo-cuba', 'nettle')",1
k,"k.keyword IN ('kiss', 'dog-sniffing-crotch', 'media-exploitation', 'water-breaking', 'boy-scout')",1
k,"k.keyword IN ('anthropomorphic-animal', 'secret-from-father', 'paperback', 'joseph-papp', 'cider')",1
k,"k.keyword IN ('fist-fight', 'sacredness', 'plum-cake', 'shore-leave', 'surveillance-report')",1
k,"k.keyword IN ('australia', 'school-girl-costume', 'character-turns-red', 'water-sports', 'precognition')",1
k,"k.keyword IN ('self-sacrifice', 'vail-colorado', 'tribal-law', 'enthusiasm', 'loss-of-humanity')",1
k,"k.keyword IN ('toilet', 'explorer', 'picking', 'movie-fan', 'quota')",1
k,"k.keyword IN ('saved-from-hanging', 'tax-haven', 'false-news-story', 'daedalus-starship', 'guild')",1
k,"k.keyword IN ('voyeur', 'aerial-stunt', 'last-breath', 'existential', 'frozen-alive')",1
k,"k.keyword IN ('violence', 'hunting-dog', 'sex-with-robot', 'rhinebeck', 'travel-warning')",1
k,"k.keyword IN ('husband-wife-relationship', 'game-board', 'climax', 'asking-for-a-job', 'soul-selling')",1
