Table,Condition,Frequency
cct1,cct1.kind = 'cast',278
cct1,cct1.kind = 'crew',122
cct2,cct2.kind LIKE '%v%',12
cct2,cct2.kind LIKE '%m%',38
cct2,cct2.kind LIKE '%e%',93
cct2,cct2.kind LIKE '%p%',36
cct2,cct2.kind LIKE '%o%',32
cct2,cct2.kind LIKE '%c%',31
cct2,cct2.kind LIKE '%f%',14
cct2,cct2.kind LIKE '%l%',36
cct2,cct2.kind LIKE '%t%',35
cct2,cct2.kind LIKE '%+%',10
cct2,cct2.kind LIKE '%r%',16
cct2,cct2.kind LIKE '%i%',29
cct2,cct2.kind LIKE '%d%',18
chn,chn.name NOT LIKE '%i%' AND chn.name LIKE '%k%' AND chn.name LIKE '%i%',1
chn,chn.name NOT LIKE '%r%' AND chn.name LIKE '%a%' AND chn.name LIKE '%e%',1
chn,chn.name NOT LIKE '%P%' AND chn.name LIKE '%P%' AND chn.name LIKE '%o%',1
chn,chn.name NOT LIKE '%''%' AND chn.name LIKE '%f%' AND chn.name LIKE '%B%',1
chn,chn.name NOT LIKE '%w%' AND chn.name LIKE '%y%' AND chn.name LIKE '%L%',1
chn,chn.name NOT LIKE '%d%' AND chn.name LIKE '%e%' AND chn.name LIKE '%d%',1
chn,chn.name NOT LIKE '%p%' AND chn.name LIKE '%o%' AND chn.name LIKE '%F%',1
chn,chn.name NOT LIKE '%H%' AND chn.name LIKE '%e%' AND chn.name LIKE '%u%',1
chn,chn.name NOT LIKE '%l%' AND chn.name LIKE '%L%' AND chn.name LIKE '%G%',1
chn,chn.name NOT LIKE '%r%' AND chn.name LIKE '%r%' AND chn.name LIKE '%i%',1
chn,chn.name NOT LIKE '%x%' AND chn.name LIKE '%x%' AND chn.name LIKE '%a%',1
chn,chn.name NOT LIKE '%m%' AND chn.name LIKE '%.%' AND chn.name LIKE '%o%',1
chn,chn.name NOT LIKE '%m%' AND chn.name LIKE '%u%' AND chn.name LIKE '%e%',1
chn,chn.name NOT LIKE '%C%' AND chn.name LIKE '%a%' AND chn.name LIKE '%K%',1
chn,chn.name NOT LIKE '%t%' AND chn.name LIKE '%y%' AND chn.name LIKE '%t%',1
chn,chn.name NOT LIKE '%t%' AND chn.name LIKE '%o%' AND chn.name LIKE '%c%',1
chn,chn.name NOT LIKE '%a%' AND chn.name LIKE '%a%' AND chn.name LIKE '%B%',1
chn,chn.name NOT LIKE '%''%' AND chn.name LIKE '%B%' AND chn.name LIKE '%c%',1
chn,chn.name NOT LIKE '%e%' AND chn.name LIKE '%C%' AND chn.name LIKE '%a%',1
chn,chn.name NOT LIKE '%r%' AND chn.name LIKE '%a%' AND chn.name LIKE '%B%',1
chn,chn.name NOT LIKE '%b%' AND chn.name LIKE '%e%' AND chn.name LIKE '%B%',1
chn,chn.name NOT LIKE '%s%' AND chn.name LIKE '%r%' AND chn.name LIKE '%i%',1
chn,chn.name NOT LIKE '%t%' AND chn.name LIKE '%a%' AND chn.name LIKE '%e%',1
chn,chn.name NOT LIKE '%e%' AND chn.name LIKE '%S%' AND chn.name LIKE '%g%',1
chn,chn.name NOT LIKE '%P%' AND chn.name LIKE '%e%' AND chn.name LIKE '%n%',1
chn,chn.name NOT LIKE '%M%' AND chn.name LIKE '%t%' AND chn.name LIKE '%t%',1
chn,chn.name NOT LIKE '%S%' AND chn.name LIKE '%m%' AND chn.name LIKE '%P%',1
chn,chn.name NOT LIKE '%c%' AND chn.name LIKE '%b%' AND chn.name LIKE '%e%',1
chn,chn.name NOT LIKE '%e%' AND chn.name LIKE '%r%' AND chn.name LIKE '%C%',1
chn,chn.name NOT LIKE '%C%' AND chn.name LIKE '%i%' AND chn.name LIKE '%h%',1
chn,chn.name NOT LIKE '%B%' AND chn.name LIKE '%r%' AND chn.name LIKE '%n%',1
chn,chn.name NOT LIKE '%a%' AND chn.name LIKE '%g%' AND chn.name LIKE '%e%',1
chn,chn.name NOT LIKE '%m%' AND chn.name LIKE '%S%' AND chn.name LIKE '%a%',1
chn,chn.name NOT LIKE '%n%' AND chn.name LIKE '%S%' AND chn.name LIKE '%e%',1
chn,chn.name NOT LIKE '%B%' AND chn.name LIKE '%s%' AND chn.name LIKE '%n%',1
chn,chn.name NOT LIKE '%d%' AND chn.name LIKE '%W%' AND chn.name LIKE '%d%',1
chn,chn.name NOT LIKE '%l%' AND chn.name LIKE '%e%' AND chn.name LIKE '%n%',1
chn,chn.name NOT LIKE '%W%' AND chn.name LIKE '%e%' AND chn.name LIKE '%W%',1
chn,chn.name NOT LIKE '%n%' AND chn.name LIKE '%o%' AND chn.name LIKE '%m%',1
chn,chn.name NOT LIKE '%o%' AND chn.name LIKE '%e%' AND chn.name LIKE '%r%',1
chn,chn.name NOT LIKE '%n%' AND chn.name LIKE '%e%' AND chn.name LIKE '%p%',1
chn,chn.name NOT LIKE '%a%' AND chn.name LIKE '%a%' AND chn.name LIKE '%Y%',1
chn,chn.name NOT LIKE '%e%' AND chn.name LIKE '%w%' AND chn.name LIKE '%J%',1
chn,chn.name NOT LIKE '%e%' AND chn.name LIKE '%i%' AND chn.name LIKE '%v%',1
chn,chn.name NOT LIKE '%i%' AND chn.name LIKE '%I%' AND chn.name LIKE '%m%',1
chn,chn.name NOT LIKE '%e%' AND chn.name LIKE '%F%' AND chn.name LIKE '%o%',1
chn,chn.name NOT LIKE '%t%' AND chn.name LIKE '%D%' AND chn.name LIKE '%t%',1
chn,chn.name NOT LIKE '%d%' AND chn.name LIKE '%S%' AND chn.name LIKE '%S%',1
chn,chn.name NOT LIKE '%J%' AND chn.name LIKE '%u%' AND chn.name LIKE '%u%',1
chn,chn.name NOT LIKE '%o%' AND chn.name LIKE '%R%' AND chn.name LIKE '%o%',1
chn,chn.name NOT LIKE '%.%' AND chn.name LIKE '%e%' AND chn.name LIKE '%m%',1
chn,chn.name NOT LIKE '%T%' AND chn.name LIKE '%r%' AND chn.name LIKE '%E%',1
