Table,Condition,Frequency
chn,(chn.name LIKE '%u%' OR chn.name LIKE '%c%') AND chn.name NOT LIKE '%B%',1
chn,(chn.name LIKE '%e%' OR chn.name LIKE '%d%') AND chn.name NOT LIKE '%d%',1
chn,(chn.name LIKE '%u%' OR chn.name LIKE '%r%') AND chn.name NOT LIKE '%r%',1
chn,(chn.name LIKE '%a%' OR chn.name LIKE '%y%') AND chn.name NOT LIKE '%L%',1
chn,(chn.name LIKE '%v%' OR chn.name LIKE '%t%') AND chn.name NOT LIKE '%D%',1
chn,(chn.name LIKE '%t%' OR chn.name LIKE '%t%') AND chn.name NOT LIKE '%h%',1
chn,(chn.name LIKE '%d%' OR chn.name LIKE '%n%') AND chn.name NOT LIKE '%d%',1
chn,(chn.name LIKE '%i%' OR chn.name LIKE '%i%') AND chn.name NOT LIKE '%T%',1
chn,(chn.name LIKE '%a%' OR chn.name LIKE '%B%') AND chn.name NOT LIKE '%r%',1
chn,(chn.name LIKE '%e%' OR chn.name LIKE '%a%') AND chn.name NOT LIKE '%a%',1
chn,(chn.name LIKE '%o%' OR chn.name LIKE '%o%') AND chn.name NOT LIKE '%i%',1
chn,(chn.name LIKE '%u%' OR chn.name LIKE '%e%') AND chn.name NOT LIKE '%C%',1
chn,(chn.name LIKE '%e%' OR chn.name LIKE '%r%') AND chn.name NOT LIKE '%r%',1
chn,(chn.name LIKE '%o%' OR chn.name LIKE '%s%') AND chn.name NOT LIKE '%o%',1
chn,(chn.name LIKE '%t%' OR chn.name LIKE '%t%') AND chn.name NOT LIKE '%a%',1
chn,(chn.name LIKE '%o%' OR chn.name LIKE '%l%') AND chn.name NOT LIKE '%J%',1
chn,(chn.name LIKE '%e%' OR chn.name LIKE '%#%') AND chn.name NOT LIKE '%z%',1
chn,(chn.name LIKE '%e%' OR chn.name LIKE '%B%') AND chn.name NOT LIKE '%r%',1
chn,(chn.name LIKE '%l%' OR chn.name LIKE '%d%') AND chn.name NOT LIKE '%R%',1
chn,(chn.name LIKE '%B%' OR chn.name LIKE '%d%') AND chn.name NOT LIKE '%r%',1
chn,(chn.name LIKE '%i%' OR chn.name LIKE '%i%') AND chn.name NOT LIKE '%r%',1
chn,(chn.name LIKE '%S%' OR chn.name LIKE '%h%') AND chn.name NOT LIKE '%i%',1
chn,(chn.name LIKE '%n%' OR chn.name LIKE '%R%') AND chn.name NOT LIKE '%n%',1
chn,(chn.name LIKE '%S%' OR chn.name LIKE '%e%') AND chn.name NOT LIKE '%n%',1
chn,(chn.name LIKE '%b%' OR chn.name LIKE '%e%') AND chn.name NOT LIKE '%b%',1
chn,(chn.name LIKE '%e%' OR chn.name LIKE '%e%') AND chn.name NOT LIKE '%i%',1
chn,(chn.name LIKE '%n%' OR chn.name LIKE '%i%') AND chn.name NOT LIKE '%o%',1
chn,(chn.name LIKE '%o%' OR chn.name LIKE '%p%') AND chn.name NOT LIKE '%m%',1
chn,(chn.name LIKE '%i%' OR chn.name LIKE '%i%') AND chn.name NOT LIKE '%C%',1
chn,(chn.name LIKE '%k%' OR chn.name LIKE '%i%') AND chn.name NOT LIKE '%i%',1
chn,(chn.name LIKE '%d%' OR chn.name LIKE '%r%') AND chn.name NOT LIKE '%a%',1
chn,(chn.name LIKE '%n%' OR chn.name LIKE '%a%') AND chn.name NOT LIKE '%a%',1
chn,(chn.name LIKE '%l%' OR chn.name LIKE '%D%') AND chn.name NOT LIKE '%n%',1
chn,(chn.name LIKE '%C%' OR chn.name LIKE '%a%') AND chn.name NOT LIKE '%e%',1
chn,(chn.name LIKE '%t%' OR chn.name LIKE '%e%') AND chn.name NOT LIKE '%B%',1
chn,(chn.name LIKE '%e%' OR chn.name LIKE '%r%') AND chn.name NOT LIKE '%L%',1
