Table,Condition,Frequency
ci,ci.note = '(location scout)',1
ci,ci.note = '(voice)',5
ci,ci.note = '(payroll accountant) (uncredited)',1
ci,ci.note = '(uncredited)',17
ci,ci.note = '(story)',1
ci,ci.note = '(helicopter pilot)',1
ci,ci.note = '(play)',1
ci,ci.note = '(characters)',1
ci,ci.note = '(written by)',1
ci,ci.note = '(archive footage)',1
ci,ci.note = '(script supervisor)',1
ci,ci.note = '(production assistant) (uncredited)',3
ci,ci.note = '(screenplay)',1
ci,ci.note = '(production assistant)',2
ci,ci.note = '(location manager)',1
ci,ci.note = '(locations scout)',1
ci,ci.note = '(additional production assistant)',1
ci,ci.note = '(producer)',1
ci,ci.note = '(production accountant)',1
ci,ci.note = '(set production assistant) (uncredited)',1
ci,ci.note = '(assistant production coordinator)',1
ci,ci.note = '(assistant accountant)',1
ci,ci.note = '(technical advisor) (uncredited)',1
ci,ci.note = '(action arranger)',1
ci,ci.note = '(1986)',1
ci,ci.note = '(writer)',1
ci,ci.note = '(executive producer)',1
cn,cn.country_code = '[gb]',3
cn,cn.country_code = '[us]',23
cn,cn.country_code = '[nl]',4
cn,cn.country_code = '[jp]',2
cn,cn.country_code = '[fr]',1
cn,cn.country_code = '[it]',2
cn,cn.country_code = '[ca]',3
cn,cn.country_code = '[de]',3
cn,cn.country_code = '[gr]',1
cn,cn.country_code = '[au]',1
cn,cn.country_code = '[sg]',1
cn,cn.country_code = '[ar]',4
cn,cn.country_code = '[ve]',1
cn,cn.country_code = '[se]',1
mc,mc.note LIKE '%t%' AND mc.note NOT LIKE '%a%',2
mc,mc.note LIKE '%b%' AND mc.note NOT LIKE '%r%',1
mc,mc.note LIKE '%)%' AND mc.note NOT LIKE '%h%',1
mc,mc.note LIKE '%a%' AND mc.note NOT LIKE '%S%',1
mc,mc.note LIKE '%(%' AND mc.note NOT LIKE '%r%',2
mc,mc.note LIKE '%(%' AND mc.note NOT LIKE '%h%',1
mc,mc.note LIKE '%e%' AND mc.note NOT LIKE '%s%',1
mc,mc.note LIKE '%a%' AND mc.note NOT LIKE '%h%',1
mc,mc.note LIKE '%9%' AND mc.note NOT LIKE '%6%',1
mc,mc.note LIKE '%1%' AND mc.note NOT LIKE '%a%',1
mc,mc.note LIKE '%h%' AND mc.note NOT LIKE '%1%',1
mc,mc.note LIKE '%7%' AND mc.note NOT LIKE '%l%',1
mc,mc.note LIKE '%0%' AND mc.note NOT LIKE '%e%',1
mc,mc.note LIKE '%e%' AND mc.note NOT LIKE '%V%',1
mc,mc.note LIKE '%2%' AND mc.note NOT LIKE '%l%',1
mc,mc.note LIKE '%a%' AND mc.note NOT LIKE '%i%',1
mc,mc.note LIKE '%?%' AND mc.note NOT LIKE '%t%',1
mc,mc.note LIKE '%e%' AND mc.note NOT LIKE '%2%',1
mc,mc.note LIKE '%e%' AND mc.note NOT LIKE '%c%',2
mc,mc.note LIKE '%A%' AND mc.note NOT LIKE '%U%',1
mc,mc.note LIKE '%9%' AND mc.note NOT LIKE '%1%',1
mc,mc.note LIKE '%h%' AND mc.note NOT LIKE '%t%',1
mc,mc.note LIKE '%A%' AND mc.note NOT LIKE '%1%',1
mc,mc.note LIKE '%o%' AND mc.note NOT LIKE '%8%',1
mc,mc.note LIKE '%(%' AND mc.note NOT LIKE '%d%',1
mc,mc.note LIKE '%9%' AND mc.note NOT LIKE '%S%',1
mc,mc.note LIKE '%c%' AND mc.note NOT LIKE '%i%',1
mc,mc.note LIKE '%1%' AND mc.note NOT LIKE '%l%',1
mc,mc.note LIKE '%l%' AND mc.note NOT LIKE '%V%',1
mc,mc.note LIKE '%S%' AND mc.note NOT LIKE '%t%',1
mc,mc.note LIKE '%w%' AND mc.note NOT LIKE '%T%',1
mc,mc.note LIKE '%(%' AND mc.note NOT LIKE '%a%',1
