Table,Condition,Frequency
it_mi,it.info = 'countries',12
it_mi,it.info = 'genres',35
it_mi,it.info = 'release dates',3
it_miidx,it.info = 'rating',25
it_miidx,it.info = 'votes',19
it_miidx,it.info = 'votes distribution',6
k,"k.keyword IN ('based-on-novel', 'based-on-novel', 'based-on-novel', 'based-on-novel', 'based-on-novel')",8
k,"k.keyword IN ('independent-film', 'independent-film', 'independent-film', 'independent-film', 'independent-film')",4
k,"k.keyword IN ('love', 'death', 'blood', 'blood', 'hardcore')",1
k,"k.keyword IN ('gay', 'friendship', 'title-spoken-by-character', 'martial-arts', 'bare-breasts')",1
k,"k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')",5
k,"k.keyword IN ('based-on-play', 'based-on-play', 'female-nudity', 'based-on-play', 'based-on-play')",1
k,"k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')",4
k,"k.keyword IN ('based-on-play', 'based-on-play', 'female-nudity', 'female-nudity', 'female-nudity')",1
k,"k.keyword IN ('death', 'family-relationships', 'love', 'violence', 'one-word-title')",1
k,"k.keyword IN ('blood', 'violence', 'blood', 'violence', 'father-son-relationship')",1
k,"k.keyword IN ('hardcore', 'blood', 'nudity', 'husband-wife-relationship', 'love')",1
k,"k.keyword IN ('female-nudity', 'female-nudity', 'based-on-play', 'based-on-play', 'female-nudity')",1
k,"k.keyword IN ('female-nudity', 'female-nudity', 'female-nudity', 'female-nudity', 'female-nudity')",1
k,"k.keyword IN ('tv-commercial-director', 'home-detention', 'carabineer', 'psychiatric-examination', 'metaphor')",1
k,"k.keyword IN ('violence', 'hardcore', 'death', 'one-word-title', 'police')",1
k,"k.keyword IN ('love-hate', 'fictional-village', 'hearing-the-sea-in-one''s-ears', 'toy-police-car', 'soba-noodles')",1
k,"k.keyword IN ('casting-agency', 'scaffold', 'woman-with-dark-glasses', 'oklahoma-state-university', 'cemetery-by-night')",1
k,"k.keyword IN ('father-son-relationship', 'hardcore', 'death', 'love', 'love')",1
k,"k.keyword IN ('based-on-play', 'female-nudity', 'based-on-play', 'female-nudity', 'female-nudity')",1
k,"k.keyword IN ('based-on-play', 'female-nudity', 'female-nudity', 'female-nudity', 'female-nudity')",1
k,"k.keyword IN ('blood', 'love', 'father-son-relationship', 'hardcore', 'one-word-title')",1
k,"k.keyword IN ('female-nudity', 'based-on-play', 'female-nudity', 'female-nudity', 'female-nudity')",1
k,"k.keyword IN ('suicide', 'singer', 'surrealism', 'party', 'drunkenness')",1
k,"k.keyword IN ('graffiti-art', 'biblical-reference', 'love-on-the-run', 'child-full-frontal-nudity', 'breaking-into-a-car')",1
k,"k.keyword IN ('murder', 'murder', 'murder', 'murder', 'murder')",3
k,"k.keyword IN ('based-on-play', 'female-nudity', 'based-on-play', 'based-on-play', 'female-nudity')",1
k,"k.keyword IN ('world-war-two', 'friend', 'kiss', 'singing', 'world-war-two')",1
k,"k.keyword IN ('family-relationships', 'husband-wife-relationship', 'husband-wife-relationship', 'nudity', 'one-word-title')",1
k,"k.keyword IN ('singer', 'new-york-city', 'gay', 'revenge', 'bare-breasts')",1
k,"k.keyword IN ('gay', 'melodrama', 'martial-arts', 'lesbian', 'song')",1
k,"k.keyword IN ('based-on-play', 'based-on-play', 'female-nudity', 'based-on-play', 'female-nudity')",1
kt,kt.kind = 'movie',50
mi,"mi.info IN ('CLV', 'RAT:2.35 : 1', 'France', 'Movie', 'Sweden:15')",1
mi,"mi.info IN ('Drama', 'Drama', 'Mono', 'Drama', 'Drama')",1
mi,"mi.info IN ('USA', 'Drama', 'Drama', 'Drama', 'Color')",1
mi,"mi.info IN ('In 1993, Lumivision Corporation and the International Museum of Photography at George Eastman House, copyrighted a special edition which was distributed by Milestone Film & Video.  It was tinted, had a music score composed and orchestrated by R.J. Miller and ran 73 minutes.', 'China:3 May 2009', 'This is a comedy that shows us that love has nothing to do with perfection. After losing the woman of his dreams, Anderson is convinced he''ll never fall in love again. But at the urging of his best friend, he spontaneously proposes to a dissatisfied waitress named Katie and an innocent dare evolves into the kind of love that both have been looking for all along.', 'June''s husband George is on a business trip in New Jersey. June hears the war of the worlds broadcast and worries about her husband. June calls her friend Betty and Betty comes over to help her. By the time Betty got to June''s place the broadcast is over. George calls and tells June that everything is OK and makes fun of her for believing the story. She yells and hangs up. Her daughter, Sophia, walks in to check on her mom. June tells her the story and Betty leaves. Betty gets home and her husband Roger is there. The aliens take him away.', '100 to 150 people at any one time assisted in the construction of the set to the Moulin Rouge.')",1
mi,"mi.info IN ('PCS:Spherical', 'Comedy', 'PCS:Spherical', 'PCS:Spherical', 'PCS:Spherical')",2
mi,"mi.info IN ('Drama', 'Black and White', 'PFM:35 mm', 'USA', 'PCS:Spherical')",1
mi,"mi.info IN ('PFM:35 mm', 'OFM:35 mm', 'Drama', 'PFM:35 mm', 'Drama')",1
mi,"mi.info IN ('CAM:Arriflex 35 BL4, Technovision Lenses', 'Alone in a new town, a young man takes a job at the local slaughterhouse. As the violence of the work begins to dominate his life, he is given the chance at something better. But is it too late? Has he already been changed by the world of men?', 'NTSC', 'Egypt:10 December 1944', 'Animation')",1
mi,"mi.info IN ('Finland:K-16', 'USA:Approved', 'Action', 'Crime', 'Digital/Analog-CX')",1
mi,"mi.info IN ('Silent', 'Documentary', 'Documentary', 'Mono', 'Silent')",1
mi,"mi.info IN ('Comedy', 'Comedy', 'Drama', 'Comedy', 'Mono')",1
mi,"mi.info IN ('Drama', 'Mono', 'Drama', 'Mono', 'Drama')",1
mi,"mi.info IN ('Color', 'USA', 'Color', 'Color', 'English')",1
mi,"mi.info IN ('Mono', 'OFM:35 mm', 'OFM:35 mm', 'Color', 'USA')",1
mi,"mi.info IN ('Short', 'English', 'Short', 'Short', 'Short')",1
mi,"mi.info IN ('Color', 'English', 'English', 'Color', 'Short')",2
mi,"mi.info IN ('Short', 'Short', 'Short', 'Short', 'English')",2
mi,"mi.info IN ('Drama', 'OFM:35 mm', 'PFM:35 mm', 'Drama', 'OFM:35 mm')",1
mi,"mi.info IN ('Silent', 'Drama', 'Black and White', 'OFM:35 mm', 'Comedy')",1
