Table,Condition,Frequency
cct1,"cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')",24
cct1,"cct.kind IN ('crew', 'crew', 'crew', 'crew', 'crew')",26
cct2,cct.kind = 'complete',47
cct2,cct.kind = 'complete+verified',3
ci,"ci.note IN ('(voice)', '(voice)', '(voice)', '(voice)', '(voice)')",2
ci,"ci.note IN ('(producer)', '(producer)', '(producer)', '(producer)', '(producer)')",16
ci,"ci.note IN ('(production assistant)', '(written by)', '(written by)', '(production assistant)', '(production assistant)')",1
ci,"ci.note IN ('(archive footage) (uncredited)', '(archive footage) (uncredited)', '(archive footage) (uncredited)', '(archive footage) (uncredited)', '(archive footage) (uncredited)')",1
ci,"ci.note IN ('(production assistant)', '(production assistant)', '(production assistant)', '(production assistant)', '(production assistant)')",1
ci,"ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')",4
ci,"ci.note IN ('(producer)', '(executive producer)', '(archive footage)', '(archive footage)', '(producer)')",1
ci,"ci.note IN ('(producer)', '(producer)', '(producer)', '(archive footage)', '(producer)')",1
ci,"ci.note IN ('(producer)', '(production assistant)', '(production assistant)', '(producer)', '(production assistant)')",1
ci,"ci.note IN ('(executive producer)', '(executive producer)', '(executive producer)', '(executive producer)', '(executive producer)')",3
ci,"ci.note IN ('(voice)', '(voice)', '(production assistant)', '(archive footage)', '(production assistant)')",1
ci,"ci.note IN ('(producer)', '(producer)', '(co-director)', '(producer)', '(voice)')",1
ci,"ci.note IN ('(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)')",1
ci,"ci.note IN ('(executive producer)', '(archive footage)', '(executive producer)', '(executive producer)', '(executive producer)')",1
ci,"ci.note IN ('(producer)', '(archive footage)', '(producer)', '(producer)', '(producer)')",1
ci,"ci.note IN ('(producer)', '(producer)', '(producer)', '(archive footage)', '(archive footage)')",1
ci,"ci.note IN ('(written by)', '(written by)', '(associate producer)', '(written by)', '(production coordinator)')",1
ci,"ci.note IN ('(production assistant)', '(written by)', '(production assistant)', '(written by)', '(production assistant)')",1
ci,"ci.note IN ('(archive footage)', '(archive footage)', '(producer)', '(producer)', '(producer)')",1
ci,"ci.note IN ('(archive footage)', '(uncredited)', '(archive footage)', '(uncredited)', '(uncredited)')",1
ci,"ci.note IN ('(as Terry Cundell)', '(producer)', '(assistant legal affairs)', '(screenplay) (segment ""Working through Pain"")', '(executive producer) (uncredited)')",1
ci,"ci.note IN ('(archive footage)', '(archive footage)', '(uncredited)', '(archive footage)', '(uncredited)')",1
ci,"ci.note IN ('(voice)', '(voice)', '(voice)', '(production assistant)', '(voice)')",1
ci,"ci.note IN ('(executive producer)', '(executive producer)', '(voice)', '(voice)', '(voice)')",1
ci,"ci.note IN ('(production assistant)', '(production assistant)', '(production assistant)', '(executive producer)', '(production assistant)')",1
ci,"ci.note IN ('(producer)', '(producer)', '(voice)', '(voice)', '(voice)')",1
ci,"ci.note IN ('(associate producer)', '(associate producer)', '(co-producer)', '(co-producer)', '(co-producer)')",1
ci,"ci.note IN ('(voice)', '(producer)', '(voice)', '(voice)', '(producer)')",1
ci,"ci.note IN ('(written by)', '(written by)', '(written by)', '(production assistant)', '(written by)')",1
it_mi,it.info = 'countries',22
it_mi,it.info = 'genres',28
it_miidx,it.info = 'votes',17
it_miidx,it.info = 'votes distribution',18
it_miidx,it.info = 'rating',15
k,"k.keyword IN ('sex', 'sex', 'sex', 'hardcore', 'hardcore')",1
k,"k.keyword IN ('nudity', 'nudity', 'oral-sex', 'female-nudity', 'female-nudity')",1
k,"k.keyword IN ('hardcore', 'sex', 'hardcore', 'hardcore', 'sex')",3
k,"k.keyword IN ('nudity', 'female-nudity', 'female-nudity', 'anal-sex', 'oral-sex')",2
k,"k.keyword IN ('hardcore', 'sex', 'sex', 'sex', 'sex')",3
k,"k.keyword IN ('anal-sex', 'anal-sex', 'female-nudity', 'anal-sex', 'oral-sex')",1
k,"k.keyword IN ('sex', 'sex', 'hardcore', 'sex', 'sex')",2
k,"k.keyword IN ('hardcore', 'sex', 'hardcore', 'hardcore', 'hardcore')",4
k,"k.keyword IN ('sex', 'hardcore', 'sex', 'sex', 'hardcore')",1
k,"k.keyword IN ('sex', 'sex', 'sex', 'sex', 'hardcore')",1
k,"k.keyword IN ('female-nudity', 'anal-sex', 'oral-sex', 'oral-sex', 'female-nudity')",1
k,"k.keyword IN ('oral-sex', 'anal-sex', 'oral-sex', 'nudity', 'oral-sex')",1
k,"k.keyword IN ('nudity', 'oral-sex', 'nudity', 'anal-sex', 'oral-sex')",1
k,"k.keyword IN ('hardcore', 'hardcore', 'hardcore', 'sex', 'hardcore')",1
k,"k.keyword IN ('anal-sex', 'female-nudity', 'nudity', 'female-nudity', 'oral-sex')",1
k,"k.keyword IN ('female-nudity', 'anal-sex', 'female-nudity', 'nudity', 'female-nudity')",1
k,"k.keyword IN ('oral-sex', 'female-nudity', 'anal-sex', 'female-nudity', 'female-nudity')",1
k,"k.keyword IN ('female-nudity', 'nudity', 'anal-sex', 'female-nudity', 'anal-sex')",1
k,"k.keyword IN ('sex', 'hardcore', 'hardcore', 'hardcore', 'sex')",2
k,"k.keyword IN ('oral-sex', 'anal-sex', 'oral-sex', 'anal-sex', 'anal-sex')",1
k,"k.keyword IN ('sex', 'hardcore', 'sex', 'hardcore', 'sex')",1
k,"k.keyword IN ('hardcore', 'hardcore', 'hardcore', 'hardcore', 'sex')",1
k,"k.keyword IN ('oral-sex', 'nudity', 'oral-sex', 'oral-sex', 'nudity')",1
k,"k.keyword IN ('sex', 'hardcore', 'sex', 'hardcore', 'hardcore')",1
k,"k.keyword IN ('sex', 'hardcore', 'hardcore', 'hardcore', 'hardcore')",1
k,"k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')",2
k,"k.keyword IN ('anal-sex', 'anal-sex', 'oral-sex', 'nudity', 'nudity')",1
k,"k.keyword IN ('hardcore', 'hardcore', 'sex', 'sex', 'sex')",1
k,"k.keyword IN ('anal-sex', 'female-nudity', 'anal-sex', 'female-nudity', 'nudity')",1
k,"k.keyword IN ('nudity', 'female-nudity', 'nudity', 'oral-sex', 'anal-sex')",1
k,"k.keyword IN ('female-nudity', 'oral-sex', 'anal-sex', 'anal-sex', 'nudity')",1
k,"k.keyword IN ('nudity', 'nudity', 'oral-sex', 'anal-sex', 'anal-sex')",1
k,"k.keyword IN ('anal-sex', 'oral-sex', 'nudity', 'nudity', 'anal-sex')",1
k,"k.keyword IN ('fake-stabbing', 'revolver', 'canaan', 'biology-professor', 'modeling-school')",1
k,"k.keyword IN ('anal-sex', 'anal-sex', 'female-nudity', 'anal-sex', 'nudity')",1
k,"k.keyword IN ('anal-sex', 'oral-sex', 'anal-sex', 'oral-sex', 'anal-sex')",1
k,"k.keyword IN ('choke', 'south-african', 'killed-with-saw', 'thirteenth-part', 'crack-house')",1
k,"k.keyword IN ('hardcore', 'sex', 'sex', 'sex', 'hardcore')",1
k,"k.keyword IN ('oral-sex', 'female-nudity', 'female-nudity', 'oral-sex', 'nudity')",1
mi,"mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')",13
mi,"mi.info IN ('Adult', 'Adult', 'Adult', 'Adult', 'Adult')",12
mi,"mi.info IN ('Adult', 'English', 'Adult', 'Adult', 'USA')",1
mi,"mi.info IN ('Adult', 'Comedy', 'Drama', 'Family', 'English')",1
mi,"mi.info IN ('Color', 'Documentary', 'USA:X', 'Drama', 'Family')",1
mi,"mi.info IN ('USA', 'Adult', 'USA', 'Short', 'USA')",1
mi,"mi.info IN ('Color', 'Documentary', 'Action', 'English', 'Short')",1
mi,"mi.info IN ('USA', 'USA', 'USA', 'English', 'USA')",1
mi,"mi.info IN ('157', 'USA', 'Adult', 'CREW: When Pumpkinhead bursts into the Judge''s house, you can see the tennis shoes the actor of Pumpkinhead is wearing.', 'This feature-film is included in the 2-disc Limited Edition DVD set and the 2-disc Blu-Ray Best Buy Exclusive Edition of _Anchorman: The Legend of Ron Burgundy (2004)_ (qv), released on Dec. 28th, 2004 and Aug. 31st, 2010, respectively.')",1
mi,"mi.info IN ('Documentary', 'Action', 'USA', 'Action', 'USA')",1
mi,"mi.info IN ('English', 'English', 'Color', 'USA', 'USA')",1
mi,"mi.info IN ('USA', 'Color', 'Color', 'Color', 'Adult')",1
mi,"mi.info IN ('USA', 'Adult', 'Short', 'Color', 'Adult')",1
mi,"mi.info IN ('USA:R', 'Mono', 'USA:R', 'UK', 'Horror')",1
mi,"mi.info IN ('Adult', 'Adult', 'English', 'Short', 'Short')",1
mi,"mi.info IN ('USA', 'USA', 'USA', 'Short', 'English')",1
mi,"mi.info IN ('Mono', 'Horror', 'Comedy', 'RAT:1.33 : 1', 'Horror')",1
mi,"mi.info IN ('Color', 'English', 'USA', 'English', 'USA')",1
mi,"mi.info IN ('Documentary', 'Short', 'Short', 'Documentary', 'Short')",1
mi,"mi.info IN ('Adult', 'Adult', 'Documentary', 'USA:X', 'USA')",1
mi,"mi.info IN ('English', 'English', 'English', 'USA', 'USA')",1
mi,"mi.info IN ('English', 'USA', 'English', 'USA', 'English')",1
mi,"mi.info IN ('Family', 'USA:X', 'Documentary', 'Color', 'Short')",1
mi,"mi.info IN ('Adult', 'Color', 'Drama', 'English', 'USA')",1
mi,"mi.info IN ('Color', 'USA:2008', 'Color', 'Adult', 'English')",1
mi,"mi.info IN ('Adult', 'English', 'USA', 'English', 'Short')",1
mi,"mi.info IN ('Color', 'Adult', 'English', 'Short', 'Short')",1
n,n.gender = 'm',50
t,t.production_year > 1995,2
t,t.production_year > 1983,1
t,t.production_year > 2006,5
t,t.production_year > 1982,1
t,t.production_year > 1997,3
t,t.production_year > 1993,2
t,t.production_year > 1996,3
t,t.production_year > 2003,3
