Table,Condition,Frequency
cn,cn.country_code = '[de]',5
cn,cn.country_code = '[pr]',1
cn,cn.country_code = '[mk]',1
cn,cn.country_code = '[gb]',7
cn,cn.country_code = '[us]',20
cn,cn.country_code = '[pe]',1
cn,cn.country_code = '[fr]',8
cn,cn.country_code = '[ke]',1
cn,cn.country_code = '[gr]',1
cn,cn.country_code = '[bz]',1
cn,cn.country_code = '[dk]',1
cn,cn.country_code = '[za]',1
cn,cn.country_code = '[cv]',1
cn,cn.country_code = '[ag]',1
k,k.keyword = 'based-on-novel',3
k,k.keyword = 'female-nudity',5
k,k.keyword = 'character-name-in-title',8
k,k.keyword = 'murder',3
k,k.keyword = 'dog',1
k,k.keyword = 'friendship',2
k,k.keyword = 'hardcore',9
k,k.keyword = 'sex',10
k,k.keyword = 'independent-film',1
k,k.keyword = 'salt-field',1
k,k.keyword = 'male-nudity',1
k,k.keyword = 'stool-sample',1
k,k.keyword = 'revenge',1
k,k.keyword = 'one-word-title',1
k,k.keyword = 'ferris-wheel',1
k,k.keyword = 'oral-sex',1
k,k.keyword = 'bilbao-spain',1
