Table,Condition,Frequency
cn,cn.country_code = '[fr]',64
cn,cn.country_code = '[ar]',2
cn,cn.country_code = '[us]',156
cn,cn.country_code = '[gb]',45
cn,cn.country_code = '[gh]',1
cn,cn.country_code = '[de]',59
cn,cn.country_code = '[cv]',1
cn,cn.country_code = '[vn]',2
cn,cn.country_code = '[mx]',2
cn,cn.country_code = '[pk]',1
cn,cn.country_code = '[mt]',2
cn,cn.country_code = '[ir]',2
cn,cn.country_code = '[ie]',1
cn,cn.country_code = '[za]',2
cn,cn.country_code = '[bz]',1
cn,cn.country_code = '[hu]',1
cn,cn.country_code = '[pr]',1
cn,cn.country_code = '[ve]',1
cn,cn.country_code = '[mk]',2
cn,cn.country_code = '[ky]',1
cn,cn.country_code = '[cm]',1
cn,cn.country_code = '[tw]',1
cn,cn.country_code = '[xyu]',1
cn,cn.country_code = '[ke]',1
cn,cn.country_code = '[lv]',1
cn,cn.country_code = '[kz]',1
cn,cn.country_code = '[sg]',1
cn,cn.country_code = '[bf]',1
cn,cn.country_code = '[cz]',1
cn,cn.country_code = '[kr]',1
cn,cn.country_code = '[pt]',1
cn,cn.country_code = '[gt]',1
cn,cn.country_code = '[gi]',1
cn,cn.country_code = '[sd]',2
cn,cn.country_code = '[ge]',1
cn,cn.country_code = '[uy]',1
cn,cn.country_code = '[tr]',1
cn,cn.country_code = '[ru]',1
cn,cn.country_code = '[ae]',2
cn,cn.country_code = '[nz]',2
cn,cn.country_code = '[pe]',1
cn,cn.country_code = '[ph]',1
cn,cn.country_code = '[cl]',1
cn,cn.country_code = '[lt]',1
cn,cn.country_code = '[es]',1
cn,cn.country_code = '[br]',1
cn,cn.country_code = '[im]',1
cn,cn.country_code = '[co]',1
cn,cn.country_code = '[mz]',1
cn,cn.country_code = '[ba]',1
cn,cn.country_code = '[gr]',2
cn,cn.country_code = '[be]',1
cn,cn.country_code = '[dk]',1
cn,cn.country_code = '[ch]',1
cn,cn.country_code = '[ec]',1
cn,cn.country_code = '[ps]',2
cn,cn.country_code = '[lk]',1
cn,cn.country_code = '[al]',1
cn,cn.country_code = '[il]',1
cn,cn.country_code = '[dz]',1
cn,cn.country_code = '[ag]',1
cn,cn.country_code = '[suhh]',1
cn,cn.country_code = '[ro]',1
cn,cn.country_code = '[cu]',1
cn,cn.country_code = '[ug]',1
cn,cn.country_code = '[et]',1
cn,cn.country_code = '[hr]',1
cn,cn.country_code = '[no]',1
k,k.keyword = 'hardcore',57
k,k.keyword = 'independent-film',26
k,k.keyword = 'sex',66
k,k.keyword = 'character-name-in-title',53
k,k.keyword = 'sequel',1
k,k.keyword = 'irish-republican-army',1
k,k.keyword = 'love',3
k,k.keyword = 'based-on-novel',44
k,k.keyword = 'pilot-episode-with-missing-cast',1
k,k.keyword = 'female-nudity',35
k,k.keyword = 'puerta-del-sol-madrid',1
k,k.keyword = 'minimum-security-prison',1
k,k.keyword = 'death',2
k,k.keyword = 'husband-wife-relationship',5
k,k.keyword = 'non-fiction',1
k,k.keyword = 'surrealism',5
k,k.keyword = 'proofreading',1
k,k.keyword = 'washing-in-a-river',1
k,k.keyword = 'college-trust-fund',1
k,k.keyword = 'murder',22
k,k.keyword = 'friendship',3
k,k.keyword = 'revenge',6
k,k.keyword = 'bare-breasts',2
k,k.keyword = 'family-relationships',1
k,k.keyword = 'male-nudity',3
k,k.keyword = 'tv-mini-series',3
k,k.keyword = 'bare-chested-male',3
k,k.keyword = 'number-in-title',4
k,k.keyword = 'mining-village',1
k,k.keyword = 'father-daughter-relationship',4
k,k.keyword = 'blood',2
k,k.keyword = 'human-needed-to-save-an-alien-planet',1
k,k.keyword = 'dog',4
k,k.keyword = 'oral-sex',4
k,k.keyword = 'ruin',1
k,k.keyword = 'stool-sample',1
k,k.keyword = 'rarebit',1
k,k.keyword = 'operation-snapshot',1
k,k.keyword = 'polo-match',1
k,k.keyword = 'ferris-wheel',1
k,k.keyword = 'nudity',1
k,k.keyword = 'one-word-title',3
k,k.keyword = 'violence',1
k,k.keyword = 'reference-to-ford-motor-company',1
k,k.keyword = 'child-wanders-off',1
k,k.keyword = 'police',3
k,k.keyword = 'salt-field',1
k,k.keyword = 'bilbao-spain',1
k,k.keyword = 'year-1942',1
k,k.keyword = 'throwing-food',1
k,k.keyword = 'murderer-duo',1
k,k.keyword = 'lesbian-friend',1
k,k.keyword = 'based-on-play',2
k,k.keyword = 'father-son-relationship',1
k,k.keyword = 'biblical-plagues',1
k,k.keyword = 'lincoln-county-war',1
k,k.keyword = 'viceroy-butterfly',1
k,k.keyword = 'amnesty',1
k,k.keyword = 'reference-to-bikini-airways',1
k,k.keyword = 'reinforcement-fighter',1
k,k.keyword = 'hit-record',1
