Table,Condition,Frequency
cn,(cn.name LIKE '%G%' OR cn.name LIKE '%n%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%W%' OR cn.name LIKE '%B%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%d%' OR cn.name LIKE '%n%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%t%' OR cn.name LIKE '%e%') AND cn.country_code != '[se]',1
cn,(cn.name LIKE '%i%' OR cn.name LIKE '%s%') AND cn.country_code != '[it]',1
cn,(cn.name LIKE '%v%' OR cn.name LIKE '%T%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%4%' OR cn.name LIKE '%n%') AND cn.country_code != '[se]',1
cn,(cn.name LIKE '%n%' OR cn.name LIKE '%o%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%a%' OR cn.name LIKE '%r%') AND cn.country_code != '[gb]',2
cn,(cn.name LIKE '%a%' OR cn.name LIKE '%n%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%n%' OR cn.name LIKE '%n%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%d%' OR cn.name LIKE '%-%') AND cn.country_code != '[dk]',1
cn,(cn.name LIKE '%B%' OR cn.name LIKE '%B%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%m%' OR cn.name LIKE '%m%') AND cn.country_code != '[dk]',1
cn,(cn.name LIKE '%H%' OR cn.name LIKE '%B%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%r%' OR cn.name LIKE '%s%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%B%' OR cn.name LIKE '%m%') AND cn.country_code != '[se]',1
cn,(cn.name LIKE '%P%' OR cn.name LIKE '%n%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%r%' OR cn.name LIKE '%e%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%n%' OR cn.name LIKE '%m%') AND cn.country_code != '[it]',2
cn,(cn.name LIKE '%B%' OR cn.name LIKE '%H%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%e%' OR cn.name LIKE '%e%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%a%' OR cn.name LIKE '%P%') AND cn.country_code != '[it]',1
cn,(cn.name LIKE '%d%' OR cn.name LIKE '%i%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%r%' OR cn.name LIKE '%P%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%l%' OR cn.name LIKE '%o%') AND cn.country_code != '[se]',1
cn,(cn.name LIKE '%t%' OR cn.name LIKE '%I%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%m%' OR cn.name LIKE '%a%') AND cn.country_code != '[se]',1
cn,(cn.name LIKE '%o%' OR cn.name LIKE '%m%') AND cn.country_code != '[it]',1
