Table,Condition,Frequency
mi,(mi.info LIKE '%3%' OR mi.info LIKE '%C%'),1
mi,(mi.info LIKE '%N%' OR mi.info LIKE '%April%'),1
mi,(mi.info LIKE '%C%' OR mi.info LIKE '%&%'),1
mi,(mi.info LIKE '%a%' OR mi.info LIKE '%December%'),1
mi,(mi.info LIKE '%1%' OR mi.info LIKE '%m%'),1
mi,(mi.info LIKE '%o%' OR mi.info LIKE '%C%'),1
mi,(mi.info LIKE '%1%' OR mi.info LIKE '%-%'),3
mi,(mi.info LIKE '%-%' OR mi.info LIKE '%o%'),1
mi,(mi.info LIKE '%$%' OR mi.info LIKE '%-%'),1
mi,(mi.info LIKE '%U%' OR mi.info LIKE '%-%'),1
mi,(mi.info LIKE '%-%' OR mi.info LIKE '%1%'),3
mi,(mi.info LIKE '%June%' OR mi.info LIKE '%A%'),1
mi,"(mi.info LIKE '%Mutiny,%' OR mi.info LIKE '%-%')",1
mi,(mi.info LIKE '%Sweden:10%' OR mi.info LIKE '%Japan:27%'),1
mi,(mi.info LIKE '%o%' OR mi.info LIKE '%1%'),1
mi,(mi.info LIKE '%-%' OR mi.info LIKE '%-%'),2
mi,(mi.info LIKE '%-%' OR mi.info LIKE '%AS%'),1
mi,(mi.info LIKE '%S%' OR mi.info LIKE '%i%'),1
mi,(mi.info LIKE '%39.95%' OR mi.info LIKE '%i%'),1
mi,(mi.info LIKE '%C%' OR mi.info LIKE '%-%'),1
mi,(mi.info LIKE '%m%' OR mi.info LIKE '%M%'),1
mi,(mi.info LIKE '%The%' OR mi.info LIKE '%-%'),1
mi,(mi.info LIKE '%C%' OR mi.info LIKE '%5%'),1
mi,(mi.info LIKE '%l%' OR mi.info LIKE '%-%'),1
mi,(mi.info LIKE '%i%' OR mi.info LIKE '%-%'),1
mi,(mi.info LIKE '%Scan%' OR mi.info LIKE '%-%'),1
mi,(mi.info LIKE '%-%' OR mi.info LIKE '%5%'),1
mi,(mi.info LIKE '%-%' OR mi.info LIKE '%S%'),1
mi,(mi.info LIKE '%1%' OR mi.info LIKE '%o%'),1
mi,(mi.info LIKE '%4%' OR mi.info LIKE '%1%'),1
mi,(mi.info LIKE '%o%' OR mi.info LIKE '%3%'),1
mi,(mi.info LIKE '%9%' OR mi.info LIKE '%i%'),1
mi,(mi.info LIKE '%:%' OR mi.info LIKE '%a%'),1
mi,(mi.info LIKE '%l%' OR mi.info LIKE '%m%'),1
mi,(mi.info LIKE '%S%' OR mi.info LIKE '%Scan%'),1
mi,(mi.info LIKE '%-%' OR mi.info LIKE '%&%'),1
mi,(mi.info LIKE '%9%' OR mi.info LIKE '%S%'),1
mi,(mi.info LIKE '%3%' OR mi.info LIKE '%A%'),1
mi,(mi.info LIKE '%1%' OR mi.info LIKE '%&%'),1
mi,(mi.info LIKE '%n%' OR mi.info LIKE '%C%'),1
mi,(mi.info LIKE '%2%' OR mi.info LIKE '%C%'),1
mi,(mi.info LIKE '%-%' OR mi.info LIKE '%n%'),1
mi,(mi.info LIKE '%Pan%' OR mi.info LIKE '%l%'),1
mi,(mi.info LIKE '%o%' OR mi.info LIKE '%v%'),1
mi,(mi.info LIKE '%39.95%' OR mi.info LIKE '%-%'),1
cct1,cct.kind = 'cast',50
cct2,cct.kind = 'complete+verified',36
cct2,cct.kind = 'complete',14
chn,chn.name = 'Sailor',36
chn,chn.name = 'Max',14
ci,"ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')",36
ci,"ci.note IN ('(voice) (as Paul Mall)', '(as Antonio Lyons)', '(voice) (as Paul Mall)', '(voice) (as Paul Mall)', '(voice) (as Paul Mall)')",2
ci,"ci.note IN ('(voice) (as Paul Mall)', '(voice) (as Paul Mall)', '(voice) (as Paul Mall)', '(voice) (as Paul Mall)', '(voice) (as Paul Mall)')",2
ci,"ci.note IN ('(voice) (as Paul Mall)', '(voice) (as Paul Mall)', '(voice) (as Paul Mall)', '(voice) (as Paul Mall)', '(as Antonio Lyons)')",2
ci,"ci.note IN ('(voice) (as Paul Mall)', '(voice) (as Paul Mall)', '(uncredited)', '(voice) (as Paul Mall)', '(voice) (as Paul Mall)')",2
ci,"ci.note IN ('(voice) (as Paul Mall)', '(voice) (as Paul Mall)', '(uncredited)', '(voice) (as Paul Mall)', '(uncredited)')",1
ci,"ci.note IN ('(uncredited)', '(voice) (as Paul Mall)', '(voice) (as Paul Mall)', '(uncredited)', '(uncredited)')",1
