Table,Condition,Frequency
cct1,cct1.kind = 'cast',30
cct1,cct1.kind = 'crew',20
cct2,cct2.kind != 'complete',29
cct2,cct2.kind != 'complete+verified',21
cn,cn.country_code != '[cz]',4
cn,cn.country_code != '[gb]',5
cn,cn.country_code != '[us]',20
cn,cn.country_code != '[nl]',8
cn,cn.country_code != '[fr]',3
cn,cn.country_code != '[de]',7
cn,cn.country_code != '[fi]',2
cn,cn.country_code != '[au]',1
it_mi,it.info = 'tech info',22
it_mi,it.info = 'languages',7
it_mi,it.info = 'countries',2
it_mi,it.info = 'sound mix',9
it_mi,it.info = 'genres',5
it_mi,it.info = 'color info',1
it_mi,it.info = 'certificates',3
it_mi,it.info = 'locations',1
it_miidx,it.info = 'votes',18
it_miidx,it.info = 'votes distribution',17
it_miidx,it.info = 'rating',15
k,"k.keyword IN ('shot-in-the-chest', 'dance-school', 'graphic-nudity', 'agricultural', 'milgram-experiment')",1
k,"k.keyword IN ('passion', 'women''s-suffrage', 'prodigal-father', 'lockup', 'nail-gun-injury')",1
k,"k.keyword IN ('title-spoken-by-character', 'blue-giant-star', 'world-conquest', 'ostkreuz-berlin', 'oldtimer')",1
k,"k.keyword IN ('no-music', 'frying-fish', 'celtic-legend', 'jesuit', 'champ')",1
k,"k.keyword IN ('fist-fight', 'neighbor-torment', 'missing-prisoner', 'awards', 'jigging')",1
k,"k.keyword IN ('prince', 'drum-set', 'skeleton-crew', 'lip-cut', 'salvador-dalÃ­')",1
k,"k.keyword IN ('hero', 'religious-symbolism', 'marijuana-cigarette', 'philadelphia-flyers', 'hawaiian-nation')",1
k,"k.keyword IN ('bus', 'child-gangster', 'astro-monkey', 'alarm-system', 'worcester')",1
k,"k.keyword IN ('lynching', 'techne', 'seeing-the-past', 'corvee-labor', 'drama-teacher')",1
k,"k.keyword IN ('murder', 'juggling-knives', 'moslem', 'expeditionary-force', 'mirror-as-portal')",1
k,"k.keyword IN ('bus', 'charcoal-briquettes', 'nazi-soldier', 'pet-bat', 'school-killing')",1
k,"k.keyword IN ('screaming', 'year-1554', 'casanova', 'blintz', 'stockholm-syndrome')",1
k,"k.keyword IN ('hero', 'crooner', 'drugs-addiction', 'kagoshima', 'typo')",1
k,"k.keyword IN ('pregnant-wife', 'sioux-falls', 'tuscany-italy', 'bondage-club', 'death-from-fright')",1
k,"k.keyword IN ('hero', 'radioactive-decay', 'kicking-a-computer', 'shopping-spree', 'hvx')",1
k,"k.keyword IN ('pistol', 'coming-back-to-life', 'topical-issues', 're-styling', 'suburbia')",1
k,"k.keyword IN ('pistol', 'senator', 'flower-petal', 'petty-bourgeois', 'takotsubo-syndrome')",1
k,"k.keyword IN ('showdown', 'sugarloaf-mountain', 'pop-star', 'worm-in-food', 'tragic-error')",1
k,"k.keyword IN ('title-spoken-by-character', 'kissing-mannequin', 'decayed-fingernails', 'airshaft', 'magic-robot')",1
k,"k.keyword IN ('bus', 'probability-wave', 'lunch-date', 'domestic-policy', 'poisoned-medicine')",1
k,"k.keyword IN ('love', 'suffragette', 'dandy', 'submarine-base', 'tunnel-number-5')",1
k,"k.keyword IN ('nosey-parker', 'drilling-hole', 'pickpocket', 'boss-is-away', 'romantic-situation')",1
k,"k.keyword IN ('mirror', 'contractual-worker', 'confidence-game', 'madonna-inn', 'swamp-trash')",1
k,"k.keyword IN ('roman-a-clef', 'hidden-gun', 'playing-with-dog', 'skateboard-accident', 'handphone')",1
k,"k.keyword IN ('box-office-flop', 'wolfisheim-france', 'trimming-moustache', 'youth-leader', 'fairy-tale-figure')",1
k,"k.keyword IN ('box-office-flop', 'sadistic-attitudes', 'grim-reality', 'telekinetic', 'puberty')",1
k,"k.keyword IN ('mexico', 'jekyll-and-hyde', 'shot-in-the-anus', 'garbage-collecting', 'boggle')",1
k,"k.keyword IN ('bus', 'cfs', 'rescued-from-a-fire', 'token-of-affection', 'ratchet-gear')",1
k,"k.keyword IN ('mexico', 'copper-sulphite', 'roar', 'union-army', 'jacobin')",1
k,"k.keyword IN ('husband-wife-relationship', 'magic-kingdom', 'stung-to-death', 'propriano-corsica', 'tongs')",1
k,"k.keyword IN ('police-station', 'reference-to-walden', 'nazi-art', 'poetry-festival', 'rumor')",1
k,"k.keyword IN ('desert', 'black-light-poster', 'cartoon-on-tv', 'doing-laundry', 'docusoap')",1
k,"k.keyword IN ('suspicion', 'year-406', 'episode', 'runaway-teen', 'glastonbury-abbey')",1
k,"k.keyword IN ('pistol', 'gold-bullion', 'suspected-witch', 'tagged-animal', 'american-eagle')",1
k,"k.keyword IN ('watching-tv', 'caught-on-stage', 'death-of-a-salesman', 'life-experience', 'ward')",1
k,"k.keyword IN ('paris-france', 'mistrust-of-wife', 'nagging-parents', 'mujaheddin', 'beginner')",1
k,"k.keyword IN ('robbery', 'earth-orbit', 'raid', 'offering-a-drink', 'hush-money')",1
k,"k.keyword IN ('job-interview', 'stolen-dynamite', 'camera-shake', 'shield-wall', 'lights-in-the-sky')",1
k,"k.keyword IN ('passion', 'seafaring', 'bailey', 'verona', 'patriotism')",1
k,"k.keyword IN ('showdown', 'fire-trick', 'plagiarized-novel', 'hippie-lifestyle', 'ghost-rider')",1
k,"k.keyword IN ('secret-police', 'special-powers', '1890s', 'daisy-dukes', 'traumatic-shock')",1
k,"k.keyword IN ('janitor', 'political-news', 'abu-dhabi', 'green-room', 'subterranean')",1
k,"k.keyword IN ('serial-killer', 'buttons', 'abortion-attempt', 'bunyip', 'ankle-monitor')",1
k,"k.keyword IN ('pregnant-wife', 'lyman-alpha-blob', 'adopted-child', 'ogunquit-maine', 'reference-to-oz')",1
k,"k.keyword IN ('train', 'stealing', 'silly-string', 'pure-bred', 'sylt-germany')",1
k,"k.keyword IN ('suspicion', 'paint-sniffing', 'fashion-week', 'year-1705', 'moyes')",1
k,"k.keyword IN ('bus', 'shot-from-a-cannon', 'virgin-blood', 'happy-new-year', 'gun-salute')",1
k,"k.keyword IN ('box-office-flop', 'naval-exercise', 'close-up-scene', 'salaryman', 'swamp-pop')",1
k,"k.keyword IN ('mexico', 'monticello-new-york', 'flying-lizard', '83-year-old', 'table-soccer')",1
