Table,Condition,Frequency
ci,"ci.note IN ('(producer)', '(executive producer)', '(technical director)', '(voice)', '(voice)')",1
ci,"ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')",4
ci,"ci.note IN ('(producer)', '(producer)', '(producer)', '(producer)', '(producer)')",12
ci,"ci.note IN ('(producer)', '(voice)', '(producer)', '(voice)', '(voice)')",1
ci,"ci.note IN ('(executive producer)', '(voice: English version)', '(stock librarian)', '(executive producer)', '(executive producer)')",1
ci,"ci.note IN ('(voice)', '(executive producer)', '(executive producer)', '(voice)', '(executive producer)')",1
ci,"ci.note IN ('(writer)', '(writer)', '(voice)', '(voice)', '(writer)')",1
ci,"ci.note IN ('(production assistant)', '(production assistant)', '(executive producer)', '(production assistant)', '(production assistant)')",1
ci,"ci.note IN ('(production assistant)', '(production assistant)', '(production assistant)', '(production assistant)', '(production assistant)')",4
ci,"ci.note IN ('(writer)', '(associate producer)', '(writer)', '(writer)', '(writer)')",1
ci,"ci.note IN ('(executive producer)', '(voice)', '(executive producer)', '(voice)', '(executive producer)')",1
ci,"ci.note IN ('(voice)', '(voice)', '(voice)', '(voice)', '(voice)')",3
ci,"ci.note IN ('(executive producer)', '(voice)', '(voice)', '(voice)', '(voice)')",1
ci,"ci.note IN ('(writer)', '(writer)', '(associate producer)', '(associate producer)', '(writer)')",1
ci,"ci.note IN ('(producer)', '(producer)', '(co-executive producer)', '(associate producer)', '(as Mathis Vogel)')",1
ci,"ci.note IN ('(archive footage)', '(written by)', '(supervising producer)', '(co-producer)', '(written by)')",1
ci,"ci.note IN ('(voice)', '(writer)', '(writer)', '(voice)', '(writer)')",1
ci,"ci.note IN ('(writer)', '(associate producer)', '(writer)', '(associate producer)', '(writer)')",1
ci,"ci.note IN ('(executive producer)', '(voice)', '(voice)', '(writer)', '(executive producer)')",1
ci,"ci.note IN ('(executive producer)', '(executive producer)', '(executive producer)', '(executive producer)', '(executive producer)')",1
ci,"ci.note IN ('(writer)', '(writer)', '(writer)', '(associate producer)', '(writer)')",1
ci,"ci.note IN ('(executive producer)', '(talent producer)', '(writer)', '(writer)', '(voice)')",1
ci,"ci.note IN ('(voice)', '(voice)', '(voice)', '(producer)', '(voice)')",1
ci,"ci.note IN ('(writer)', '(voice)', '(voice)', '(voice)', '(writer)')",1
ci,"ci.note IN ('(creator)', '(creator)', '(producer)', '(executive producer)', '(voice)')",1
ci,"ci.note IN ('(writer)', '(associate producer)', '(associate producer)', '(associate producer)', '(writer)')",1
ci,"ci.note IN ('(production coordinator)', '(co-producer)', '(archive footage)', '(production coordinator)', '(co-producer)')",1
ci,"ci.note IN ('(executive producer)', '(voice)', '(executive producer)', '(voice)', '(voice)')",1
ci,"ci.note IN ('(producer)', '(executive producer)', '(writer)', '(voice)', '(executive producer)')",1
ci,"ci.note IN ('(writer)', '(voice)', '(voice)', '(executive producer)', '(voice)')",1
ci,"ci.note IN ('(executive producer)', '(executive producer)', '(executive producer)', '(voice)', '(voice)')",1
it_mi,it.info = 'countries',8
it_mi,it.info = 'release dates',30
it_mi,it.info = 'genres',10
it_mi,it.info = 'budget',2
it_miidx,it.info = 'votes distribution',19
it_miidx,it.info = 'top 250 rank',7
it_miidx,it.info = 'votes',10
it_miidx,it.info = 'rating',14
n,n.gender = 'f' and n.name LIKE '%Kath%',1
n,n.gender = 'm' and n.name LIKE '%Bradley%',1
n,n.gender = 'f' and n.name LIKE '%Catherine%',1
n,n.gender = 'm' and n.name LIKE '%Strong%',1
n,n.gender = 'f' and n.name LIKE '%Jones%',1
n,n.gender = 'm' and n.name LIKE '%Kevin%',1
n,n.gender = 'm' and n.name LIKE '%Avila%',1
n,n.gender = 'm' and n.name LIKE '%Pedro%',1
n,n.gender = 'm' and n.name LIKE '%Takahashi%',1
n,n.gender = 'm' and n.name LIKE '%Jim%',1
n,n.gender = 'm' and n.name LIKE '%Christopher%',2
n,n.gender = 'm' and n.name LIKE '%Flowers%',1
n,n.gender = 'm' and n.name LIKE '%Mira%',1
n,n.gender = 'm' and n.name LIKE '%Tara%',1
n,n.gender = 'm' and n.name LIKE '%Barrie%',1
