Table,Condition,Frequency
ci,"ci.note IN ('(production assistant)', '(production assistant)', '(production assistant)', '(production assistant)', '(production assistant)')",23
ci,"ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')",59
ci,"ci.note IN ('(executive producer)', '(voice)', '(voice)', '(actors director)', '(voice)')",1
ci,"ci.note IN ('(supervising producer)', '(creator)', '(co-executive producer)', '(script supervisor)', '(production coordinator)')",1
ci,"ci.note IN ('(producer)', '(producer)', '(producer)', '(producer)', '(producer)')",67
ci,"ci.note IN ('(voice)', '(credit only)', '(producer)', '(as Mike Long)', '(executive producer)')",1
ci,"ci.note IN ('(executive producer)', '(voice)', '(producer)', '(writer)', '(writer)')",1
ci,"ci.note IN ('(executive producer: FUNimation)', '(voice)', '(executive producer)', '(original idea)', '(writer)')",1
ci,"ci.note IN ('(voice)', '(voice)', '(voice)', '(voice)', '(voice)')",40
ci,"ci.note IN ('(executive producer)', '(executive producer)', '(executive producer)', '(executive producer)', '(executive producer)')",24
ci,"ci.note IN ('(writer)', '(associate producer)', '(writer)', '(associate producer)', '(writer)')",1
ci,"ci.note IN ('(co-executive producer)', '(supervising producer)', '(co-executive producer)', '(script supervisor)', '(archive footage)')",1
ci,"ci.note IN ('(executive producer)', '(voice)', '(executive producer)', '(voice)', '(executive producer)')",6
ci,"ci.note IN ('(writer)', '(producer)', '(writer)', '(supervising producer) (as Robin Radzinski)', '(executive producer)')",1
ci,"ci.note IN ('(writer)', '(writer)', '(writer)', '(associate producer)', '(associate producer)')",1
ci,"ci.note IN ('(associate producer)', '(associate producer)', '(writer)', '(writer)', '(writer)')",1
ci,"ci.note IN ('(writer)', '(writer)', '(associate producer)', '(writer)', '(writer)')",2
ci,"ci.note IN ('(producer) (as Fred DeCordova)', '(voice: Japanese version)', '(voice)', '(writer)', '(writer)')",1
ci,"ci.note IN ('(co-producer)', '(creator)', '(co-executive producer)', '(script supervisor)', '(written by)')",1
ci,"ci.note IN ('(production assistant)', '(production assistant)', '(executive producer)', '(executive producer)', '(production assistant)')",2
ci,"ci.note IN ('(executive producer)', '(production associate)', '(executive producer)', '(writer)', '(producer)')",1
ci,"ci.note IN ('(executive producer)', '(voice)', '(executive producer)', '(voice)', '(voice)')",2
ci,"ci.note IN ('(writer)', '(writer)', '(associate producer)', '(associate producer)', '(writer)')",3
ci,"ci.note IN ('(writer)', '(voice)', '(voice)', '(executive producer)', '(voice)')",2
ci,"ci.note IN ('(co-executive producer)', '(co-producer)', '(written by)', '(production coordinator)', '(written by)')",1
ci,"ci.note IN ('(executive producer)', '(executive producer)', '(voice)', '(writer)', '(executive producer)')",1
ci,"ci.note IN ('(creator)', '(co-producer)', '(written by)', '(co-producer)', '(production coordinator)')",1
ci,"ci.note IN ('(writer)', '(voice)', '(writer)', '(writer)', '(writer)')",1
ci,"ci.note IN ('(writer)', '(associate producer)', '(writer)', '(writer)', '(writer)')",3
ci,"ci.note IN ('(executive producer)', '(voice)', '(voice)', '(writer)', '(executive producer)')",1
ci,"ci.note IN ('(creator)', '(creator)', '(producer)', '(executive producer)', '(voice)')",1
ci,"ci.note IN ('(executive producer)', '(production assistant)', '(executive producer)', '(production assistant)', '(executive producer)')",2
ci,"ci.note IN ('(as CustÃ³dia Galego)', '(executive producer)', '(voice)', '(producer)', '(Madrid)')",1
ci,"ci.note IN ('(executive producer)', '(voice: English version)', '(stock librarian)', '(executive producer)', '(executive producer)')",1
ci,"ci.note IN ('(assistant producer)', '(production associate)', '(voice: Japanese version)', '(production associate)', '(writer)')",1
ci,"ci.note IN ('(archive footage)', '(written by)', '(supervising producer)', '(co-producer)', '(written by)')",1
ci,"ci.note IN ('(executive producer)', '(writer)', '(voice)', '(head writer)', '(voice)')",1
ci,"ci.note IN ('(writer)', '(writer)', '(voice)', '(production accountant)', '(executive creative director)')",1
ci,"ci.note IN ('(head writer)', '(voice)', '(executive producer)', '(executive producer)', '(voice)')",1
ci,"ci.note IN ('(production assistant)', '(executive producer)', '(production assistant)', '(executive producer)', '(production assistant)')",1
ci,"ci.note IN ('(co-producer)', '(co-producer)', '(production coordinator)', '(written by)', '(script supervisor)')",1
