Table,Condition,Frequency
cn,cn.country_code != '[pa]',1
cn,cn.country_code != '[nl]',4
cn,cn.country_code != '[gr]',3
cn,cn.country_code != '[mx]',1
cn,cn.country_code != '[br]',12
cn,cn.country_code != '[us]',5
cn,cn.country_code != '[gb]',4
cn,cn.country_code != '[de]',2
cn,cn.country_code != '[au]',6
cn,cn.country_code != '[fr]',3
cn,cn.country_code != '[es]',4
cn,cn.country_code != '[ar]',1
cn,cn.country_code != '[jp]',1
cn,cn.country_code != '[cz]',1
cn,cn.country_code != '[se]',1
cn,cn.country_code != '[ru]',1
it_mi,it.info = 'tech info',14
it_mi,it.info = 'certificates',4
it_mi,it.info = 'locations',4
it_mi,it.info = 'LD picture format',4
it_mi,it.info = 'countries',1
it_mi,it.info = 'languages',3
it_mi,it.info = 'release dates',2
it_mi,it.info = 'genres',2
it_mi,it.info = 'sound mix',4
it_mi,it.info = 'LD disc format',2
it_mi,it.info = 'runtimes',1
it_mi,it.info = 'LD official retail price',1
it_mi,it.info = 'LD aspect ratio',1
it_mi,it.info = 'LD length',1
it_mi,it.info = 'LD digital sound',1
it_mi,it.info = 'LD color information',1
it_mi,it.info = 'LD release date',1
it_mi,it.info = 'color info',1
it_mi,it.info = 'LD disc size',1
it_mi,it.info = 'LD label',1
it_miidx,it.info = 'votes distribution',18
it_miidx,it.info = 'votes',16
it_miidx,it.info = 'rating',16
k,"k.keyword IN ('rancher', 'scandinavia', 'marksman', 'understanding', 'singing-coach')",1
k,"k.keyword IN ('new-york-skyline', 'stuffed-armadillo', 'finance', 'dance-theater', 'fuse-box')",1
k,"k.keyword IN ('slow-motion-scene', 'rochester-minnesota', 'world-famous-author', 'genetic-anomaly', 'silver-nose')",1
k,"k.keyword IN ('body-landing-on-a-car', 'southern', 'mexican-society', 'rural-development', 'volvo-850')",1
k,"k.keyword IN ('b-movie', 'mushrooming', 'abandoned-bicycle', 'radio-interference', '15-year-old')",1
k,"k.keyword IN ('human-monster', 'jail-cell', 'holiday-season', 'city-of-the-dead', 'fragmentation-bomb')",1
k,"k.keyword IN ('masturbation', 'eureka-wisconsin', 'blue-jean-cap', 'bitter-man', 'love-diamond')",1
k,"k.keyword IN ('murder', 'paan', 'railcar', 'smoking-on-a-plane', 'motion-graphics')",1
k,"k.keyword IN ('coitus', 'hiding-under-table', 'man-in-ladies-room', 'soy-sauce', 'hollywood-nightclub')",1
k,"k.keyword IN ('black-comedy', 'florida-beach', 'chin-scar', 'mending-a-roof', 'bowls-of-wrath')",1
k,"k.keyword IN ('bare-breasts', 'sizzle', 'scar', 'land-fraud', 'chilli')",1
k,"k.keyword IN ('musician', 'genetic-ark', 'singing-narrator', 'pitfall-harry', 'finger-held-to-lips')",1
k,"k.keyword IN ('cigarette-smoking', 'saboteur', 'rusalka', 'sayonara', 'head-sawn-in-two')",1
k,"k.keyword IN ('male-nudity', 'pate', 'al-capone-quotation', 'flight-to-new-york', 'roma-ostia')",1
k,"k.keyword IN ('cult', 'the-crossbone-click', 'butterfly', 'dewie', 'gun-mount')",1
k,"k.keyword IN ('husband-wife-relationship', 'chlÃ¼ppli', 'austria-hungary', 'ideas', 'vcr-repair')",1
k,"k.keyword IN ('reputation', 'unbreakable-glass', 'troubled-family', 'sandalo-italy', 'kurdistan')",1
k,"k.keyword IN ('sex', 'dog-monster', 'cupola', '31st-century', 'yardbirds')",1
k,"k.keyword IN ('british-navy', 'year-1604', 'hardcore-punk', 'clean-freak', 'broken-rule')",1
k,"k.keyword IN ('husband-wife-relationship', 'mission-bells', 'wrapped-in-a-carpet', 'falling-out-of-bed', 'rest-and-recreation')",1
k,"k.keyword IN ('equitation', 'mercury-switch', 'cellophane', 'wellington', 'saarland-germany')",1
k,"k.keyword IN ('passport', 'talking-skateboard', 'hobble', 'freudian-therapist', 'desire-ambition')",1
k,"k.keyword IN ('gun', 'bar-girl', 'reference-to-nair', 'picture-of-a-child', 'jungle-queen')",1
k,"k.keyword IN ('ak-47', 'anesthesiologist', 'side-effects', 'catalonia-spain', 'war-memories')",1
k,"k.keyword IN ('thrown-through-a-window', 'french-bar', 'tv-weather-show', 'kicking-a-corpse', 'crane-collapse')",1
k,"k.keyword IN ('world-war-two-veteran', 'bio-hazard', 'korean-culture', 'receptionist', 'atomic-bomb')",1
k,"k.keyword IN ('cadaver', 'gym-short', 'ivan-the-terrible', 'lizard-in-bathtub', 'monasticism')",1
k,"k.keyword IN ('photo-studio', 'fence-building', 'film-grant', 'wire-fu', 'cult-person')",1
k,"k.keyword IN ('thrown-through-windshield', 'makeup', 'turkey-farm', 'dishonor', 'carinhall-germany')",1
k,"k.keyword IN ('murder', 'rascal-scooter', 'duke-of-windsor', 'inclusive-education', 'criminal-justice')",1
k,"k.keyword IN ('freight-train', 'arabic-alphabet', 'family-problem', 'advocate-magazine', 'publicist')",1
k,"k.keyword IN ('famous-song', 'smog-inspector', 'bronx-new-york-city', 'toy-company', 'barrricaded-door')",1
k,"k.keyword IN ('prostitute', 'inkwell', 'forever', 'buying-a-men''s-suit', 'toxicology')",1
k,"k.keyword IN ('bare-chested-male', 'career-break', 'boyhood-friend', 'gold-mining', 'year-1890')",1
k,"k.keyword IN ('mandolin', 'vets', 'campobello', 'child-model', 'sodium-thiopental')",1
k,"k.keyword IN ('murder', 'gleaner', 'sugar-glider', 'catholic-bishop', 'our-lady-of-fÃ¡tima')",1
k,"k.keyword IN ('nightclub', 'who', 'bricomarche-france', 'oboe', 'blind-dead')",1
k,"k.keyword IN ('dance', 'black-purse', 'interracial-rape', 'trimming-moustache', 'year-463')",1
k,"k.keyword IN ('london-england', 'car-registration', 'bent-sword', 'florida-playboys', 'girlie-magazine')",1
k,"k.keyword IN ('transfusion', 'persian-poetry', 'endless-road', 'cape-kennedy', 'defcon')",1
k,"k.keyword IN ('detective', 'eco-friendly', 'one-eye-open', 'mortgage-free-house', 'latino-youth')",1
k,"k.keyword IN ('florida', 'mattress-as-shield', 'william-burroughs', 'hog-odor', 'rollin-20s')",1
k,"k.keyword IN ('explosion', 'yoga-class', 'synthetic-ruby', 'spiked-drink', 'sheep-head')",1
k,"k.keyword IN ('woman-with-glasses', 'hook-through-hand', 'subway', 'court-summons', 'tinfoil-hat')",1
k,"k.keyword IN ('gun', 'military-coverup', 'limb', '$1,000,000-prize', 'indigenous-culture')",1
k,"k.keyword IN ('human-monster', 'argyle-scotland', 'military-rescue', 'bashing-in-a-skull', 'hit-with-an-axe')",1
k,"k.keyword IN ('homosexual', 'boston-globe', 'woman-fights-a-man', 'sparkling-water', 'borg-queen')",1
k,"k.keyword IN ('pregnant-wife', 'alms', 'mascot', 'atomic-waste', 'dragonlance')",1
k,"k.keyword IN ('restaurant', 'defusing-bomb', 'trunk-full-of-money', 'fictional-sport', 'ceramic-statue')",1
k,"k.keyword IN ('bare-chested-male', 'coffer-dam', 'train-ferry', 'sexual-purity', 'great-smokies')",1
kt,"kt.kind IN ('movie', 'movie', 'video game', 'episode', 'movie')",1
kt,"kt.kind IN ('movie', 'movie', 'tv series', 'movie', 'tv mini series')",1
kt,"kt.kind IN ('movie', 'movie', 'tv movie', 'tv movie', 'tv series')",1
kt,"kt.kind IN ('movie', 'tv mini series', 'episode', 'tv mini series', 'video movie')",1
kt,"kt.kind IN ('movie', 'video game', 'tv movie', 'tv mini series', 'tv movie')",1
kt,"kt.kind IN ('movie', 'tv mini series', 'tv mini series', 'video game', 'video game')",1
kt,"kt.kind IN ('movie', 'video game', 'episode', 'video movie', 'tv movie')",1
kt,"kt.kind IN ('movie', 'tv mini series', 'tv mini series', 'movie', 'video movie')",1
kt,"kt.kind IN ('movie', 'video movie', 'tv series', 'tv mini series', 'movie')",1
kt,"kt.kind IN ('movie', 'episode', 'tv mini series', 'movie', 'video movie')",1
kt,"kt.kind IN ('movie', 'video movie', 'video movie', 'tv series', 'video movie')",1
kt,"kt.kind IN ('movie', 'movie', 'tv movie', 'tv series', 'tv mini series')",1
kt,"kt.kind IN ('movie', 'video movie', 'video game', 'tv series', 'tv mini series')",1
kt,"kt.kind IN ('movie', 'video game', 'tv movie', 'tv series', 'tv movie')",1
kt,"kt.kind IN ('movie', 'tv movie', 'video game', 'movie', 'episode')",1
kt,"kt.kind IN ('movie', 'tv series', 'movie', 'movie', 'tv mini series')",1
kt,"kt.kind IN ('movie', 'video game', 'episode', 'tv mini series', 'tv mini series')",1
kt,"kt.kind IN ('movie', 'video movie', 'episode', 'tv mini series', 'tv movie')",1
kt,"kt.kind IN ('movie', 'video movie', 'movie', 'movie', 'video game')",1
kt,"kt.kind IN ('movie', 'tv series', 'episode', 'video movie', 'tv mini series')",1
kt,"kt.kind IN ('movie', 'episode', 'tv mini series', 'episode', 'tv series')",1
kt,"kt.kind IN ('movie', 'episode', 'video game', 'movie', 'tv series')",1
kt,"kt.kind IN ('movie', 'tv series', 'movie', 'tv mini series', 'movie')",1
kt,"kt.kind IN ('movie', 'movie', 'tv series', 'movie', 'episode')",1
kt,"kt.kind IN ('movie', 'movie', 'tv mini series', 'tv series', 'tv series')",1
kt,"kt.kind IN ('movie', 'video game', 'movie', 'tv movie', 'video game')",1
kt,"kt.kind IN ('movie', 'tv movie', 'tv movie', 'movie', 'tv series')",1
kt,"kt.kind IN ('movie', 'tv movie', 'tv series', 'tv movie', 'movie')",1
kt,"kt.kind IN ('movie', 'tv mini series', 'tv series', 'movie', 'tv movie')",1
kt,"kt.kind IN ('movie', 'tv movie', 'tv mini series', 'tv series', 'episode')",1
kt,"kt.kind IN ('movie', 'tv mini series', 'tv movie', 'tv mini series', 'episode')",1
kt,"kt.kind IN ('movie', 'tv series', 'movie', 'tv mini series', 'video movie')",1
kt,"kt.kind IN ('movie', 'movie', 'video game', 'episode', 'tv series')",1
kt,"kt.kind IN ('movie', 'video movie', 'episode', 'video game', 'tv mini series')",1
kt,"kt.kind IN ('movie', 'tv mini series', 'video game', 'movie', 'tv series')",1
kt,"kt.kind IN ('movie', 'video movie', 'tv series', 'tv series', 'video movie')",1
kt,"kt.kind IN ('movie', 'tv mini series', 'video movie', 'tv mini series', 'episode')",1
kt,"kt.kind IN ('movie', 'tv movie', 'movie', 'movie', 'video movie')",1
kt,"kt.kind IN ('movie', 'video movie', 'tv mini series', 'tv series', 'movie')",1
kt,"kt.kind IN ('movie', 'tv series', 'movie', 'episode', 'tv movie')",1
kt,"kt.kind IN ('movie', 'video movie', 'video movie', 'tv series', 'tv movie')",1
kt,"kt.kind IN ('movie', 'movie', 'movie', 'video game', 'video game')",1
kt,"kt.kind IN ('movie', 'tv movie', 'tv mini series', 'tv series', 'tv movie')",1
kt,"kt.kind IN ('movie', 'movie', 'tv mini series', 'tv series', 'tv mini series')",1
kt,"kt.kind IN ('movie', 'video movie', 'tv series', 'movie', 'movie')",1
kt,"kt.kind IN ('movie', 'movie', 'movie', 'tv mini series', 'video game')",1
kt,"kt.kind IN ('movie', 'episode', 'video movie', 'video game', 'tv series')",1
kt,"kt.kind IN ('movie', 'episode', 'video game', 'video game', 'tv movie')",1
kt,"kt.kind IN ('movie', 'movie', 'movie', 'movie', 'episode')",1
kt,"kt.kind IN ('movie', 'video movie', 'episode', 'movie', 'video game')",1
mc,mc.note NOT LIKE '%h%' AND mc.note LIKE '%a%',1
mc,mc.note NOT LIKE '%i%' AND mc.note LIKE '%B%',1
mc,mc.note NOT LIKE '%r%' AND mc.note LIKE '%l%',1
mc,mc.note NOT LIKE '%t%' AND mc.note LIKE '%)%',2
mc,mc.note NOT LIKE '%4%' AND mc.note LIKE '%x%',1
mc,mc.note NOT LIKE '%V%' AND mc.note LIKE '%l%',2
mc,mc.note NOT LIKE '%i%' AND mc.note LIKE '%?%',1
mc,mc.note NOT LIKE '%9%' AND mc.note LIKE '%a%',1
mc,mc.note NOT LIKE '%2%' AND mc.note LIKE '%0%',1
mc,mc.note NOT LIKE '%a%' AND mc.note LIKE '%A%',1
mc,mc.note NOT LIKE '%n%' AND mc.note LIKE '%R%',1
mc,mc.note NOT LIKE '%r%' AND mc.note LIKE '%(%',1
