Table,Condition,Frequency
ci,ci.note = '(producer)',11
ci,ci.note = '(associate producer)',6
ci,ci.note = '(voice)',3
ci,ci.note = '(executive producer)',17
ci,ci.note = '(uncredited)',12
ci,ci.note = '(supervising producer)',1
cn,cn.country_code = '[us]',46
cn,cn.country_code = '[de]',3
cn,cn.country_code = '[ph]',1
mc,mc.note LIKE '%co%' AND mc.note NOT LIKE '%TV%',1
mc,mc.note LIKE '%USA%' AND mc.note NOT LIKE '%theatrical%',1
mc,mc.note LIKE '%association%' AND mc.note NOT LIKE '%theatrical%',1
mc,mc.note LIKE '%DVD%' AND mc.note NOT LIKE '%production%',2
mc,mc.note LIKE '%r%' AND mc.note NOT LIKE '%2007%',1
mc,mc.note LIKE '%co%' AND mc.note NOT LIKE '%production%',1
mc,mc.note LIKE '%2004%' AND mc.note NOT LIKE '%version%',1
mc,mc.note LIKE '%f%' AND mc.note NOT LIKE '%1920%',1
mc,mc.note LIKE '%in%' AND mc.note NOT LIKE '%r%',2
mc,mc.note LIKE '%t%' AND mc.note NOT LIKE '%2002%',1
mc,mc.note LIKE '%in%' AND mc.note NOT LIKE '%DVD%',1
mc,mc.note LIKE '%2006%' AND mc.note NOT LIKE '%2012%',1
mc,mc.note LIKE '%media%' AND mc.note NOT LIKE '%n%',1
mc,mc.note LIKE '%co%' AND mc.note NOT LIKE '%t%',1
mc,mc.note LIKE '%2007%' AND mc.note NOT LIKE '%a%',1
mc,mc.note LIKE '%t%' AND mc.note NOT LIKE '%TV%',1
mc,mc.note LIKE '%association%' AND mc.note NOT LIKE '%1998%',1
mc,mc.note LIKE '%USA%' AND mc.note NOT LIKE '%2001%',1
mc,mc.note LIKE '%a%' AND mc.note NOT LIKE '%p%',1
mc,mc.note LIKE '%DVD%' AND mc.note NOT LIKE '%1914%',1
mc,mc.note LIKE '%2006%' AND mc.note NOT LIKE '%USA%',1
mc,mc.note LIKE '%USA%' AND mc.note NOT LIKE '%Netherlands%',1
mc,mc.note LIKE '%2010%' AND mc.note NOT LIKE '%Blu%',1
mc,mc.note LIKE '%2006%' AND mc.note NOT LIKE '%association%',1
mc,mc.note LIKE '%2005%' AND mc.note NOT LIKE '%DVD%',1
mc,mc.note LIKE '%USA%' AND mc.note NOT LIKE '%with%',1
mc,mc.note LIKE '%with%' AND mc.note NOT LIKE '%2008%',1
mc,mc.note LIKE '%2008%' AND mc.note NOT LIKE '%TV%',1
mc,mc.note LIKE '%i%' AND mc.note NOT LIKE '%association%',1
mc,mc.note LIKE '%TV%' AND mc.note NOT LIKE '%1961%',1
mc,mc.note LIKE '%s%' AND mc.note NOT LIKE '%r%',1
mc,mc.note LIKE '%2012%' AND mc.note NOT LIKE '%co%',2
mc,mc.note LIKE '%USA%' AND mc.note NOT LIKE '%1999%',1
mc,mc.note LIKE '%2004%' AND mc.note NOT LIKE '%2007%',1
mc,mc.note LIKE '%i%' AND mc.note NOT LIKE '%theatrical%',1
mc,mc.note LIKE '%theatrical%' AND mc.note NOT LIKE '%seasons%',1
mc,mc.note LIKE '%r%' AND mc.note NOT LIKE '%USA%',1
mc,mc.note LIKE '%USA%' AND mc.note NOT LIKE '%DVD%',1
mc,mc.note LIKE '%n%' AND mc.note NOT LIKE '%TV%',1
mc,mc.note LIKE '%VHS%' AND mc.note NOT LIKE '%DVD%',1
mc,mc.note LIKE '%USA%' AND mc.note NOT LIKE '%Kreis%',1
mc,mc.note LIKE '%co%' AND mc.note NOT LIKE '%in%',1
mc,mc.note LIKE '%p%' AND mc.note NOT LIKE '%USA%',1
mc,mc.note LIKE '%2005%' AND mc.note NOT LIKE '%VHS%',1
mc,mc.note LIKE '%DVD%' AND mc.note NOT LIKE '%association%',1
mc,mc.note LIKE '%DVD%' AND mc.note NOT LIKE '%with%',1
mc,mc.note LIKE '%n%' AND mc.note NOT LIKE '%2012%',1
n,n.name LIKE '%Brian%' AND n.name NOT LIKE '%Jay%',1
n,n.name LIKE '%Griffin%' AND n.name NOT LIKE '%Vald̩s%',1
n,n.name LIKE '%Michael%' AND n.name NOT LIKE '%Griffin%',1
n,n.name LIKE '%Ron%' AND n.name NOT LIKE '%Digard%',1
n,n.name LIKE '%L%' AND n.name NOT LIKE '%Hindy%',1
n,n.name LIKE '%Will%' AND n.name NOT LIKE '%Cynthia%',1
n,n.name LIKE '%Bradley%' AND n.name NOT LIKE '%Godfrey%',1
n,n.name LIKE '%Bradley%' AND n.name NOT LIKE '%Forrest%',1
n,n.name LIKE '%D%' AND n.name NOT LIKE '%Kenny%',1
n,n.name LIKE '%Parker%' AND n.name NOT LIKE '%Uschi%',1
n,n.name LIKE '%Barry%' AND n.name NOT LIKE '%Edwin%',1
n,n.name LIKE '%Bill%' AND n.name NOT LIKE '%Roger%',1
n,n.name LIKE '%Will%' AND n.name NOT LIKE '%Kobus%',1
n,n.name LIKE '%Armand%' AND n.name NOT LIKE '%Albert%',1
n,n.name LIKE '%A%' AND n.name NOT LIKE '%Armand%',1
n,n.name LIKE '%Ron%' AND n.name NOT LIKE '%Tress%',1
n,n.name LIKE '%Armand%' AND n.name NOT LIKE '%Christopher%',1
n,n.name LIKE '%Milan%' AND n.name NOT LIKE '%D%',1
n,n.name LIKE '%i%' AND n.name NOT LIKE '%Armand%',1
n,n.name LIKE '%Rob%' AND n.name NOT LIKE '%Digard%',1
n,n.name LIKE '%Uschi%' AND n.name NOT LIKE '%Savage%',1
n,n.name LIKE '%Harry%' AND n.name NOT LIKE '%Eckhard%',1
