Table,Condition,Frequency
cn,cn.country_code = '[us]',45
cn,cn.country_code = '[fr]',1
cn,cn.country_code = '[gb]',1
cn,cn.country_code = '[fi]',1
cn,cn.country_code = '[ro]',1
cn,cn.country_code = '[jp]',1
it_mi,it.info = 'release dates',50
mc,mc.note LIKE '%VHS%' AND mc.note LIKE '%theatrical%',1
mc,mc.note LIKE '%USA%' AND mc.note LIKE '%DVD%',2
mc,mc.note LIKE '%TV%' AND mc.note LIKE '%USA%',2
mc,mc.note LIKE '%2005%' AND mc.note LIKE '%theatrical%',1
mc,mc.note LIKE '%e%' AND mc.note LIKE '%2010%',1
mc,mc.note LIKE '%a%' AND mc.note LIKE '%worldwide%',1
mc,mc.note LIKE '%theatrical%' AND mc.note LIKE '%USA%',2
mc,mc.note LIKE '%media%' AND mc.note LIKE '%USA%',2
mc,mc.note LIKE '%USA%' AND mc.note LIKE '%2000%',1
mc,mc.note LIKE '%New%' AND mc.note LIKE '%theatrical%',1
mc,mc.note LIKE '%media%' AND mc.note LIKE '%co%',1
mc,mc.note LIKE '%1997%' AND mc.note LIKE '%DVD%',1
mc,mc.note LIKE '%2009%' AND mc.note LIKE '%TV%',1
mc,mc.note LIKE '%USA%' AND mc.note LIKE '%2006%',1
mc,mc.note LIKE '%DVD%' AND mc.note LIKE '%USA%',3
mc,mc.note LIKE '%S%' AND mc.note LIKE '%USA%',1
mc,mc.note LIKE '%USA%' AND mc.note LIKE '%i%',1
mc,mc.note LIKE '%USA%' AND mc.note LIKE '%TV%',2
mc,mc.note LIKE '%USA%' AND mc.note LIKE '%theatrical%',2
mc,mc.note LIKE '%2011%' AND mc.note LIKE '%e%',1
mc,mc.note LIKE '%2000%' AND mc.note LIKE '%in%',1
mc,mc.note LIKE '%USA%' AND mc.note LIKE '%2007%',1
mc,mc.note LIKE '%in%' AND mc.note LIKE '%with%',1
mc,mc.note LIKE '%r%' AND mc.note LIKE '%i%',1
mc,mc.note LIKE '%co%' AND mc.note LIKE '%DVD%',1
mc,mc.note LIKE '%DVD%' AND mc.note LIKE '%TV%',1
mc,mc.note LIKE '%USA%' AND mc.note LIKE '%2005%',1
mc,mc.note LIKE '%in%' AND mc.note LIKE '%theatrical%',1
mc,mc.note LIKE '%2010%' AND mc.note LIKE '%USA%',1
mc,mc.note LIKE '%2009%' AND mc.note LIKE '%USA%',1
mc,mc.note LIKE '%a%' AND mc.note LIKE '%DVD%',1
mc,mc.note LIKE '%in%' AND mc.note LIKE '%i%',1
mc,mc.note LIKE '%USA%' AND mc.note LIKE '%in%',1
mc,mc.note LIKE '%2010%' AND mc.note LIKE '%s%',1
mc,mc.note LIKE '%with%' AND mc.note LIKE '%co%',1
mc,mc.note LIKE '%in%' AND mc.note LIKE '%media%',1
mc,mc.note LIKE '%USA%' AND mc.note LIKE '%VHS%',1
mc,mc.note LIKE '%USA%' AND mc.note LIKE '%n%',1
mc,mc.note LIKE '%VHS%' AND mc.note LIKE '%USA%',1
mc,mc.note LIKE '%2001%' AND mc.note LIKE '%i%',1
mc,mc.note LIKE '%all%' AND mc.note LIKE '%2004%',1
mc,mc.note LIKE '%DVD%' AND mc.note LIKE '%with%',1
mi,mi.note LIKE '%i%' AND mi.info LIKE '%l%',1
mi,mi.note LIKE '%premiere%' AND mi.info LIKE '%S%',2
mi,mi.note LIKE '%re%' AND mi.info LIKE '%o%',1
mi,mi.note LIKE '%a%' AND mi.info LIKE '%F%',1
mi,mi.note LIKE '%u%' AND mi.info LIKE '%16%',1
mi,mi.note LIKE '%premiere%' AND mi.info LIKE '%i%',3
mi,mi.note LIKE '%u%' AND mi.info LIKE '%A%',1
mi,mi.note LIKE '%premiere%' AND mi.info LIKE '%the%',1
mi,mi.note LIKE '%DVD%' AND mi.info LIKE '%C%',1
mi,mi.note LIKE '%1%' AND mi.info LIKE '%A%',1
mi,mi.note LIKE '%DVD%' AND mi.info LIKE '%o%',1
mi,mi.note LIKE '%A%' AND mi.info LIKE '%o%',2
mi,mi.note LIKE '%cut%' AND mi.info LIKE '%l%',2
mi,mi.note LIKE '%premiere%' AND mi.info LIKE '%M%',1
mi,mi.note LIKE '%DVD%' AND mi.info LIKE '%France%',1
mi,mi.note LIKE '%A%' AND mi.info LIKE '%l%',1
mi,mi.note LIKE '%York%' AND mi.info LIKE '%A%',1
mi,mi.note LIKE '%premiere%' AND mi.info LIKE '%A%',1
mi,mi.note LIKE '%video%' AND mi.info LIKE '%o%',1
mi,mi.note LIKE '%n%' AND mi.info LIKE '%i%',1
mi,mi.note LIKE '%DVD%' AND mi.info LIKE '%t%',1
mi,mi.note LIKE '%TV%' AND mi.info LIKE '%a%',1
mi,mi.note LIKE '%A%' AND mi.info LIKE '%A%',1
mi,mi.note LIKE '%n%' AND mi.info LIKE '%A%',1
mi,mi.note LIKE '%premiere%' AND mi.info LIKE '%t%',1
mi,mi.note LIKE '%1%' AND mi.info LIKE '%C%',1
mi,mi.note LIKE '%premiere%' AND mi.info LIKE '%r%',2
mi,mi.note LIKE '%video%' AND mi.info LIKE '%C%',1
mi,mi.note LIKE '%DVD%' AND mi.info LIKE '%l%',2
mi,mi.note LIKE '%DVD%' AND mi.info LIKE '%u%',1
mi,mi.note LIKE '%DVD%' AND mi.info LIKE '%i%',1
mi,mi.note LIKE '%s%' AND mi.info LIKE '%S%',1
mi,mi.note LIKE '%premiere%' AND mi.info LIKE '%C%',1
mi,mi.note LIKE '%York%' AND mi.info LIKE '%r%',1
mi,mi.note LIKE '%TV%' AND mi.info LIKE '%F%',1
mi,mi.note LIKE '%premiere%' AND mi.info LIKE '%1%',1
