Table,Condition,Frequency
mi,(mi.info LIKE '%1%' OR mi.info LIKE '%l%') AND mi.note LIKE '%City%',1
mi,(mi.info LIKE '%S%' OR mi.info LIKE '%PCS%') AND mi.note LIKE '%DVD%',1
mi,(mi.info LIKE '%a%' OR mi.info LIKE '%RAT%') AND mi.note LIKE '%premiere%',1
mi,(mi.info LIKE '%A%' OR mi.info LIKE '%we%') AND mi.note LIKE '%premiere%',1
mi,(mi.info LIKE '%i%' OR mi.info LIKE '%or%') AND mi.note LIKE '%t%',1
mi,(mi.info LIKE '%A%' OR mi.info LIKE '%after%') AND mi.note LIKE '%m%',1
mi,(mi.info LIKE '%C%' OR mi.info LIKE '%o%') AND mi.note LIKE '%premiere%',1
mi,(mi.info LIKE '%35%' OR mi.info LIKE '%n%') AND mi.note LIKE '%u%',1
mi,(mi.info LIKE '%y%' OR mi.info LIKE '%r%') AND mi.note LIKE '%DVD%',1
mi,(mi.info LIKE '%n%' OR mi.info LIKE '%C%') AND mi.note LIKE '%o%',1
mi,(mi.info LIKE '%OFM%' OR mi.info LIKE '%U%') AND mi.note LIKE '%g%',1
mi,(mi.info LIKE '%r%' OR mi.info LIKE '%h%') AND mi.note LIKE '%u%',1
mi,(mi.info LIKE '%n%' OR mi.info LIKE '%l%') AND mi.note LIKE '%i%',1
mi,(mi.info LIKE '%Randal%' OR mi.info LIKE '%1%') AND mi.note LIKE '%premiere%',1
mi,(mi.info LIKE '%l%' OR mi.info LIKE '%mm%') AND mi.note LIKE '%t%',1
mi,(mi.info LIKE '%jail%' OR mi.info LIKE '%1%') AND mi.note LIKE '%o%',1
mi,(mi.info LIKE '%now%' OR mi.info LIKE '%1%') AND mi.note LIKE '%l%',1
mi,(mi.info LIKE '%g%' OR mi.info LIKE '%ceiling%') AND mi.note LIKE '%re%',1
mi,(mi.info LIKE '%33%' OR mi.info LIKE '%U%') AND mi.note LIKE '%u%',1
mi,(mi.info LIKE '%s%' OR mi.info LIKE '%Spherical%') AND mi.note LIKE '%City%',1
mi,(mi.info LIKE '%USA%' OR mi.info LIKE '%Spherical%') AND mi.note LIKE '%premiere%',1
mi,(mi.info LIKE '%mm%' OR mi.info LIKE '%a%') AND mi.note LIKE '%t%',1
mi,(mi.info LIKE '%o%' OR mi.info LIKE '%C%') AND mi.note LIKE '%u%',1
mi,(mi.info LIKE '%U%' OR mi.info LIKE '%K%') AND mi.note LIKE '%e%',1
mi,(mi.info LIKE '%n%' OR mi.info LIKE '%S%') AND mi.note LIKE '%premiere%',1
mi,(mi.info LIKE '%l%' OR mi.info LIKE '%RAT%') AND mi.note LIKE '%DVD%',1
mi,(mi.info LIKE '%o%' OR mi.info LIKE '%U%') AND mi.note LIKE '%City%',1
mi,(mi.info LIKE '%Spherical%' OR mi.info LIKE '%A%') AND mi.note LIKE '%premiere%',1
mi,(mi.info LIKE '%i%' OR mi.info LIKE '%n%') AND mi.note LIKE '%premiere%',1
mi,(mi.info LIKE '%l%' OR mi.info LIKE '%o%') AND mi.note LIKE '%premiere%',1
mi,(mi.info LIKE '%o%' OR mi.info LIKE '%r%') AND mi.note LIKE '%DVD%',1
mi,(mi.info LIKE '%1995%' OR mi.info LIKE '%r%') AND mi.note LIKE '%DVD%',1
mi,(mi.info LIKE '%OFM%' OR mi.info LIKE '%l%') AND mi.note LIKE '%of%',1
mi,(mi.info LIKE '%S%' OR mi.info LIKE '%n%') AND mi.note LIKE '%t%',1
mi,(mi.info LIKE '%year%' OR mi.info LIKE '%o%') AND mi.note LIKE '%premiere%',1
mi,(mi.info LIKE '%so%' OR mi.info LIKE '%r%') AND mi.note LIKE '%Festival%',1
mi,(mi.info LIKE '%l%' OR mi.info LIKE '%Richard%') AND mi.note LIKE '%t%',1
mi,(mi.info LIKE '%PCS%' OR mi.info LIKE '%h%') AND mi.note LIKE '%o%',1
mi,(mi.info LIKE '%A%' OR mi.info LIKE '%1%') AND mi.note LIKE '%TV%',1
mi,(mi.info LIKE '%C%' OR mi.info LIKE '%r%') AND mi.note LIKE '%n%',1
mi,(mi.info LIKE '%l%' OR mi.info LIKE '%K%') AND mi.note LIKE '%t%',1
mi,(mi.info LIKE '%n%' OR mi.info LIKE '%S%') AND mi.note LIKE '%o%',1
mi,(mi.info LIKE '%l%' OR mi.info LIKE '%A%') AND mi.note LIKE '%premiere%',1
mi,(mi.info LIKE '%A%' OR mi.info LIKE '%U%') AND mi.note LIKE '%premiere%',1
mi,(mi.info LIKE '%m%' OR mi.info LIKE '%mm%') AND mi.note LIKE '%region%',1
mi,(mi.info LIKE '%37%' OR mi.info LIKE '%n%') AND mi.note LIKE '%premiere%',1
mi,(mi.info LIKE '%to%' OR mi.info LIKE '%RAT%') AND mi.note LIKE '%u%',1
mi,(mi.info LIKE '%o%' OR mi.info LIKE '%h%') AND mi.note LIKE '%r%',1
mi,(mi.info LIKE '%mm%' OR mi.info LIKE '%l%') AND mi.note LIKE '%t%',1
mi,(mi.info LIKE '%are%' OR mi.info LIKE '%r%') AND mi.note LIKE '%of%',1
cct,cct.kind = 'complete+verified',24
cct,cct.kind = 'complete',26
cn,cn.country_code = '[ph]',1
cn,cn.country_code = '[gb]',9
cn,cn.country_code = '[de]',9
cn,cn.country_code = '[fr]',4
cn,cn.country_code = '[us]',24
cn,cn.country_code = '[il]',1
cn,cn.country_code = '[no]',1
cn,cn.country_code = '[pt]',1
it_mi,it.info = 'release dates',50
kt,"kt.kind IN ('episode', 'episode', 'movie', 'movie', 'episode')",1
kt,"kt.kind IN ('episode', 'episode', 'episode', 'episode', 'episode')",28
kt,"kt.kind IN ('movie', 'movie', 'episode', 'episode', 'episode')",2
kt,"kt.kind IN ('movie', 'episode', 'movie', 'episode', 'movie')",2
kt,"kt.kind IN ('episode', 'episode', 'episode', 'episode', 'movie')",1
kt,"kt.kind IN ('episode', 'movie', 'movie', 'episode', 'movie')",1
kt,"kt.kind IN ('episode', 'episode', 'episode', 'movie', 'episode')",2
kt,"kt.kind IN ('movie', 'episode', 'episode', 'movie', 'movie')",2
kt,"kt.kind IN ('movie', 'episode', 'movie', 'episode', 'episode')",1
kt,"kt.kind IN ('tv movie', 'episode', 'episode', 'tv series', 'video game')",1
kt,"kt.kind IN ('episode', 'episode', 'movie', 'episode', 'movie')",2
kt,"kt.kind IN ('episode', 'episode', 'movie', 'episode', 'episode')",1
kt,"kt.kind IN ('movie', 'episode', 'episode', 'episode', 'movie')",1
kt,"kt.kind IN ('video movie', 'tv series', 'tv movie', 'tv series', 'movie')",1
kt,"kt.kind IN ('movie', 'episode', 'episode', 'episode', 'episode')",3
kt,"kt.kind IN ('tv movie', 'tv movie', 'video movie', 'episode', 'tv movie')",1
t,t.production_year > 2000,5
t,t.production_year > 2003,2
t,t.production_year > 1995,1
t,t.production_year > 1985,2
t,t.production_year > 2009,2
t,t.production_year > 1996,2
t,t.production_year > 1939,1
t,t.production_year > 1948,2
t,t.production_year > 2001,2
t,t.production_year > 1998,1
t,t.production_year > 1945,1
t,t.production_year > 1975,1
t,t.production_year > 1936,1
t,t.production_year > 1890,1
t,t.production_year > 1989,1
t,t.production_year > 1958,1
t,t.production_year > 1971,1
t,t.production_year > 1990,1
t,t.production_year > 1991,1
t,t.production_year > 1979,3
t,t.production_year > 1963,1
t,t.production_year > 1983,1
t,t.production_year > 1957,1
t,t.production_year > 2004,1
t,t.production_year > 2007,3
t,t.production_year > 1999,1
t,t.production_year > 1950,1
t,t.production_year > 1993,1
t,t.production_year > 1970,1
t,t.production_year > 1988,1
t,t.production_year > 1914,1
t,t.production_year > 1918,1
t,t.production_year > 1956,1
t,t.production_year > 1920,1
t,t.production_year > 1980,1
t,t.production_year > 1953,1
