Table,Condition,Frequency
cct1,cct1.kind = 'cast',31
cct1,cct1.kind = 'crew',19
cct2,cct2.kind != 'complete+verified',31
cct2,cct2.kind != 'complete',19
cn,cn.country_code != '[us]',33
cn,cn.country_code != '[jp]',2
cn,cn.country_code != '[de]',4
cn,cn.country_code != '[nl]',2
cn,cn.country_code != '[fr]',3
cn,cn.country_code != '[ca]',1
cn,cn.country_code != '[gb]',2
cn,cn.country_code != '[hu]',1
cn,cn.country_code != '[it]',1
cn,cn.country_code != '[es]',1
it_mi,it.info = 'countries',28
it_mi,it.info = 'genres',21
it_mi,it.info = 'release dates',1
it_miidx,it.info = 'rating',22
it_miidx,it.info = 'votes',20
it_miidx,it.info = 'votes distribution',8
k,"k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')",11
k,"k.keyword IN ('murder', 'female-nudity', 'female-nudity', 'female-nudity', 'female-nudity')",2
k,"k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')",12
k,"k.keyword IN ('murder', 'female-nudity', 'female-nudity', 'female-nudity', 'murder')",1
k,"k.keyword IN ('based-on-novel', 'independent-film', 'based-on-novel', 'independent-film', 'based-on-novel')",1
k,"k.keyword IN ('independent-film', 'based-on-novel', 'independent-film', 'independent-film', 'independent-film')",1
k,"k.keyword IN ('female-nudity', 'female-nudity', 'murder', 'female-nudity', 'murder')",1
k,"k.keyword IN ('father-son-relationship', 'non-fiction', 'sequel', 'tv-mini-series', 'based-on-play')",1
k,"k.keyword IN ('female-nudity', 'murder', 'murder', 'female-nudity', 'female-nudity')",1
k,"k.keyword IN ('independent-film', 'based-on-novel', 'based-on-novel', 'independent-film', 'based-on-novel')",2
k,"k.keyword IN ('oral-sex', 'family-relationships', 'nudity', 'nudity', 'bare-chested-male')",1
k,"k.keyword IN ('female-nudity', 'female-nudity', 'murder', 'murder', 'female-nudity')",1
k,"k.keyword IN ('father-son-relationship', 'death', 'love', 'surrealism', 'tv-mini-series')",1
k,"k.keyword IN ('independent-film', 'independent-film', 'based-on-novel', 'based-on-novel', 'based-on-novel')",1
k,"k.keyword IN ('male-nudity', 'tv-mini-series', 'based-on-play', 'revenge', 'revenge')",1
k,"k.keyword IN ('tv-mini-series', 'blood', 'sequel', 'bare-chested-male', 'blood')",1
k,"k.keyword IN ('independent-film', 'based-on-novel', 'independent-film', 'based-on-novel', 'independent-film')",1
k,"k.keyword IN ('female-nudity', 'female-nudity', 'murder', 'female-nudity', 'female-nudity')",1
k,"k.keyword IN ('one-word-title', 'police', 'death', 'husband-wife-relationship', 'based-on-play')",1
k,"k.keyword IN ('murder', 'murder', 'murder', 'female-nudity', 'female-nudity')",1
k,"k.keyword IN ('female-nudity', 'murder', 'murder', 'female-nudity', 'murder')",1
k,"k.keyword IN ('independent-film', 'based-on-novel', 'independent-film', 'independent-film', 'based-on-novel')",2
k,"k.keyword IN ('dog', 'nudity', 'surrealism', 'husband-wife-relationship', 'tv-mini-series')",1
k,"k.keyword IN ('independent-film', 'independent-film', 'independent-film', 'based-on-novel', 'based-on-novel')",1
k,"k.keyword IN ('blood', 'sequel', 'male-nudity', 'bare-chested-male', 'love')",1
k,"k.keyword IN ('female-nudity', 'female-nudity', 'female-nudity', 'female-nudity', 'murder')",1
kt,"kt.kind IN ('movie', 'episode', 'episode', 'episode', 'episode')",3
kt,"kt.kind IN ('episode', 'movie', 'movie', 'episode', 'movie')",2
kt,"kt.kind IN ('tv movie', 'tv movie', 'video movie', 'tv series', 'video game')",1
kt,"kt.kind IN ('tv movie', 'movie', 'tv series', 'tv series', 'tv movie')",1
kt,"kt.kind IN ('video game', 'tv movie', 'movie', 'movie', 'tv movie')",1
kt,"kt.kind IN ('movie', 'tv movie', 'tv series', 'video game', 'movie')",1
kt,"kt.kind IN ('episode', 'episode', 'movie', 'movie', 'episode')",2
kt,"kt.kind IN ('video game', 'movie', 'tv movie', 'tv movie', 'tv series')",1
kt,"kt.kind IN ('episode', 'episode', 'episode', 'episode', 'episode')",14
kt,"kt.kind IN ('movie', 'episode', 'episode', 'movie', 'movie')",1
kt,"kt.kind IN ('movie', 'tv movie', 'episode', 'movie', 'episode')",1
kt,"kt.kind IN ('movie', 'episode', 'movie', 'episode', 'episode')",4
kt,"kt.kind IN ('movie', 'movie', 'episode', 'episode', 'movie')",1
kt,"kt.kind IN ('movie', 'movie', 'movie', 'movie', 'episode')",1
kt,"kt.kind IN ('movie', 'episode', 'video movie', 'tv movie', 'tv series')",1
kt,"kt.kind IN ('episode', 'movie', 'episode', 'episode', 'movie')",1
kt,"kt.kind IN ('movie', 'movie', 'video game', 'tv movie', 'video game')",1
kt,"kt.kind IN ('tv movie', 'video movie', 'tv series', 'tv series', 'episode')",1
kt,"kt.kind IN ('episode', 'movie', 'tv movie', 'episode', 'video movie')",1
kt,"kt.kind IN ('movie', 'movie', 'episode', 'episode', 'episode')",2
kt,"kt.kind IN ('movie', 'movie', 'episode', 'movie', 'episode')",1
kt,"kt.kind IN ('video movie', 'tv series', 'tv series', 'video movie', 'video movie')",1
kt,"kt.kind IN ('tv series', 'tv movie', 'video movie', 'movie', 'episode')",1
kt,"kt.kind IN ('episode', 'episode', 'movie', 'episode', 'episode')",1
kt,"kt.kind IN ('video movie', 'video movie', 'movie', 'video movie', 'movie')",1
kt,"kt.kind IN ('movie', 'video game', 'movie', 'movie', 'tv series')",1
kt,"kt.kind IN ('episode', 'episode', 'episode', 'episode', 'movie')",1
kt,"kt.kind IN ('episode', 'movie', 'episode', 'episode', 'episode')",1
kt,"kt.kind IN ('episode', 'movie', 'episode', 'movie', 'episode')",1
mc,mc.note NOT LIKE '%1979%' AND mc.note LIKE '%association%',1
mc,mc.note NOT LIKE '%co%' AND mc.note LIKE '%2012%',1
mc,mc.note NOT LIKE '%in%' AND mc.note LIKE '%TV%',2
mc,mc.note NOT LIKE '%2009%' AND mc.note LIKE '%DVD%',1
mc,mc.note NOT LIKE '%2004%' AND mc.note LIKE '%2012%',1
mc,mc.note NOT LIKE '%Germany%' AND mc.note LIKE '%production%',1
mc,mc.note NOT LIKE '%TV%' AND mc.note LIKE '%USA%',1
mc,mc.note NOT LIKE '%in%' AND mc.note LIKE '%s%',1
mc,mc.note NOT LIKE '%VHS%' AND mc.note LIKE '%2009%',1
mc,mc.note NOT LIKE '%in%' AND mc.note LIKE '%VHS%',1
mc,mc.note NOT LIKE '%1928%' AND mc.note LIKE '%TV%',1
mc,mc.note NOT LIKE '%association%' AND mc.note LIKE '%all%',1
mc,mc.note NOT LIKE '%TV%' AND mc.note LIKE '%production%',1
mc,mc.note NOT LIKE '%1996%' AND mc.note LIKE '%DVD%',1
mc,mc.note NOT LIKE '%1913%' AND mc.note LIKE '%original%',1
mc,mc.note NOT LIKE '%worldwide%' AND mc.note LIKE '%TV%',1
mc,mc.note NOT LIKE '%Germany%' AND mc.note LIKE '%2003%',1
mc,mc.note NOT LIKE '%TV%' AND mc.note LIKE '%in%',1
mc,mc.note NOT LIKE '%USA%' AND mc.note LIKE '%Brazil%',1
mc,mc.note NOT LIKE '%USA%' AND mc.note LIKE '%2011%',1
mc,mc.note NOT LIKE '%TV%' AND mc.note LIKE '%DVD%',1
mc,mc.note NOT LIKE '%Brazil%' AND mc.note LIKE '%DVD%',1
mc,mc.note NOT LIKE '%2006%' AND mc.note LIKE '%2007%',1
mc,mc.note NOT LIKE '%association%' AND mc.note LIKE '%USA%',1
mc,mc.note NOT LIKE '%USA%' AND mc.note LIKE '%TV%',3
mc,mc.note NOT LIKE '%DVD%' AND mc.note LIKE '%with%',1
mc,mc.note NOT LIKE '%HBO%' AND mc.note LIKE '%1988%',1
mc,mc.note NOT LIKE '%TV%' AND mc.note LIKE '%co%',1
mc,mc.note NOT LIKE '%DVD%' AND mc.note LIKE '%in%',1
mc,mc.note NOT LIKE '%DVD%' AND mc.note LIKE '%2009%',1
mc,mc.note NOT LIKE '%TV%' AND mc.note LIKE '%2008%',1
mc,mc.note NOT LIKE '%2010%' AND mc.note LIKE '%TV%',1
mc,mc.note NOT LIKE '%UK%' AND mc.note LIKE '%all%',1
mc,mc.note NOT LIKE '%VHS%' AND mc.note LIKE '%TV%',1
mc,mc.note NOT LIKE '%Arab%' AND mc.note LIKE '%DVD%',1
mc,mc.note NOT LIKE '%2007%' AND mc.note LIKE '%TV%',1
