Table,Condition,Frequency
an,an.name LIKE '%l%',2
an,an.name LIKE '%t%',1
an,an.name LIKE '%v%',1
an,an.name LIKE '%Burns%',2
an,an.name LIKE '%n%',3
an,an.name LIKE '%T%',1
an,an.name LIKE '%M%',2
an,an.name LIKE '%e%',1
an,an.name LIKE '%B%',1
an,an.name LIKE '%Stephen%',1
an,an.name LIKE '%Joseph%',1
an,an.name LIKE '%a%',3
an,an.name LIKE '%c%',1
an,an.name LIKE '%s%',1
an,an.name LIKE '%k%',1
an,an.name LIKE '%J%',2
an,an.name LIKE '%Smith%',1
an,an.name LIKE '%y%',2
an,an.name LIKE '%Daniel%',1
an,an.name LIKE '%K%',1
an,an.name LIKE '%i%',4
an,an.name LIKE '%q%',1
an,an.name LIKE '%N%',1
an,an.name LIKE '%A%',2
an,an.name LIKE '%Hans%',1
an,an.name LIKE '%o%',2
an,an.name LIKE '%David%',1
an,an.name LIKE '%Chris%',1
an,an.name LIKE '%Jones%',1
an,an.name LIKE '%m%',2
an,an.name LIKE '%Ryder%',1
an,an.name LIKE '%Frank%',1
an,an.name LIKE '%w%',1
an,an.name LIKE '%I%',1
an,an.name LIKE '%Wright%',1
it_pi,it.info = 'mini biography',50
lt,lt.link = 'version of',12
lt,lt.link = 'featured in',8
lt,lt.link = 'referenced in',7
lt,lt.link = 'references',5
lt,lt.link = 'features',7
lt,lt.link = 'spoofed in',1
lt,lt.link = 'followed by',6
lt,lt.link = 'follows',1
lt,lt.link = 'edited into',2
lt,lt.link = 'spin off from',1
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%Christy%'),1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%Werner%'),1
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%Borges%'),1
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%Bob%'),2
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%Vanacore%'),1
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%Murphy%'),1
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%Jim%'),1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%Brown%'),2
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%Alex%'),1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%Baker%'),1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%Smith%'),1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%Maria%'),1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%Chartruce%'),1
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%Dobkowitz%'),1
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%Singh%'),1
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%Morgan%'),1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%Barker%'),1
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%David%'),1
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%Griffin%'),1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%Kenny%'),1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%Clinton%'),1
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%Jones%'),2
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%Campanella%'),1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%David%'),2
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%Chris%'),1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%Alina%'),1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%Isabella%'),1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%Dresser%'),1
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%Ben%'),1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%William%'),1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%Mike%'),1
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%Moreno%'),1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%Newman%'),1
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%Brown%'),1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%Palmer%'),1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%Robert%'),1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%Anthony%'),1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%Brunsting%'),1
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%AntÃ³nio%'),1
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%Bell%'),1
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%Paca%'),1
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%Bella%'),1
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%Freeman%'),1
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%Juan%'),1
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%Joiner%'),1
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%MartÃ­nez%'),1
pi,pi.note = 'Anonymous',26
pi,pi.note = 'frankfob2@yahoo.com',3
pi,pi.note = 'Gary Brumburgh / gr-home@pacbell.net',8
pi,pi.note = 'I.S.Mowis',3
pi,pi.note = 'anonymous',4
pi,pi.note = 'woodyanders',5
pi,pi.note = 'Sarah',1
