Table,Condition,Frequency
cn,cn.country_code = '[us]',17
cn,cn.country_code = '[fr]',5
cn,cn.country_code = '[es]',2
cn,cn.country_code = '[gb]',8
cn,cn.country_code = '[gh]',1
cn,cn.country_code = '[py]',1
cn,cn.country_code = '[nz]',1
cn,cn.country_code = '[hk]',1
cn,cn.country_code = '[ch]',1
cn,cn.country_code = '[tr]',1
cn,cn.country_code = '[de]',5
cn,cn.country_code = '[tn]',1
cn,cn.country_code = '[ru]',1
cn,cn.country_code = '[ee]',1
cn,cn.country_code = '[li]',1
cn,cn.country_code = '[cn]',1
cn,cn.country_code = '[pt]',1
cn,cn.country_code = '[bo]',1
ct,ct.kind = 'distributors',21
ct,ct.kind = 'production companies',29
it_miidx,it.info = 'rating',22
it_miidx,it.info = 'votes',25
it_miidx,it.info = 'top 250 rank',3
it_mi,it.info = 'release dates',17
it_mi,it.info = 'countries',16
it_mi,it.info = 'genres',15
it_mi,it.info = 'budget',2
kt,kt.kind = 'movie',23
kt,kt.kind = 'episode',10
kt,kt.kind = 'tv movie',5
kt,kt.kind = 'video movie',1
kt,kt.kind = 'tv series',6
kt,kt.kind = 'video game',5
