Table,Condition,Frequency
cn,cn.country_code != '[us]',38
cn,cn.country_code != '[ve]',1
cn,cn.country_code != '[jp]',1
cn,cn.country_code != '[in]',2
cn,cn.country_code != '[fi]',1
cn,cn.country_code != '[hu]',3
cn,cn.country_code != '[fr]',3
cn,cn.country_code != '[gb]',1
it_mi,it.info = 'countries',27
it_mi,it.info = 'genres',23
it_miidx,it.info = 'votes',24
it_miidx,it.info = 'rating',19
it_miidx,it.info = 'votes distribution',7
k,"k.keyword IN ('based-on-novel', 'based-on-novel', 'independent-film', 'based-on-novel', 'based-on-novel')",1
k,"k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')",5
k,"k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')",7
k,"k.keyword IN ('female-nudity', 'murder', 'murder', 'murder', 'female-nudity')",1
k,"k.keyword IN ('sequel', 'bare-breasts', 'husband-wife-relationship', 'blood', 'violence')",1
k,"k.keyword IN ('female-nudity', 'female-nudity', 'female-nudity', 'female-nudity', 'murder')",2
k,"k.keyword IN ('female-nudity', 'female-nudity', 'murder', 'female-nudity', 'murder')",1
k,"k.keyword IN ('based-on-play', 'death', 'sequel', 'husband-wife-relationship', 'number-in-title')",1
k,"k.keyword IN ('jet-wash', 'magical-pants', 'vibrating-table', 'bead-curtain', '90s-music')",1
k,"k.keyword IN ('hardcore', 'hardcore', 'hardcore', 'hardcore', 'hardcore')",5
k,"k.keyword IN ('female-nudity', 'murder', 'murder', 'female-nudity', 'female-nudity')",1
k,"k.keyword IN ('murder', 'murder', 'murder', 'murder', 'female-nudity')",1
k,"k.keyword IN ('murder', 'female-nudity', 'murder', 'murder', 'murder')",2
k,"k.keyword IN ('female-nudity', 'female-nudity', 'murder', 'murder', 'murder')",2
k,"k.keyword IN ('female-nudity', 'female-nudity', 'female-nudity', 'female-nudity', 'female-nudity')",1
k,"k.keyword IN ('arab-chinese', 'jeu-de-paume-museum-paris', 'race-day', 'reference-to-fats-domino', 'motorcycle-accident')",1
k,"k.keyword IN ('blood', 'violence', 'oral-sex', 'death', 'husband-wife-relationship')",1
k,"k.keyword IN ('independent-film', 'based-on-novel', 'independent-film', 'based-on-novel', 'independent-film')",1
k,"k.keyword IN ('bare-chested-male', 'sequel', 'based-on-play', 'surrealism', 'revenge')",1
k,"k.keyword IN ('independent-film', 'independent-film', 'based-on-novel', 'based-on-novel', 'based-on-novel')",1
k,"k.keyword IN ('love', 'bare-breasts', 'blood', 'number-in-title', 'dog')",1
k,"k.keyword IN ('nudity', 'sequel', 'sequel', 'based-on-play', 'husband-wife-relationship')",1
k,"k.keyword IN ('independent-film', 'based-on-novel', 'independent-film', 'independent-film', 'independent-film')",1
