Table,Condition,Frequency
cn,(cn.name LIKE '%Broadcasting%' OR cn.name LIKE '%Video%') AND cn.country_code != '[bf]',1
cn,(cn.name LIKE '%Pictures%' OR cn.name LIKE '%Broadcasting%') AND cn.country_code != '[de]',1
cn,(cn.name LIKE '%CBS%' OR cn.name LIKE '%Warner%') AND cn.country_code != '[bz]',1
cn,(cn.name LIKE '%Corporation%' OR cn.name LIKE '%British%') AND cn.country_code != '[de]',1
cn,(cn.name LIKE '%Universal%' OR cn.name LIKE '%a%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%Columbia%' OR cn.name LIKE '%Town%') AND cn.country_code != '[sj]',1
cn,(cn.name LIKE '%The%' OR cn.name LIKE '%British%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%Broadcasting%' OR cn.name LIKE '%CBN%') AND cn.country_code != '[de]',1
cn,(cn.name LIKE '%Broadcasting%' OR cn.name LIKE '%Television%') AND cn.country_code != '[fr]',1
cn,(cn.name LIKE '%Corporation%' OR cn.name LIKE '%CBS%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%Broadcasting%' OR cn.name LIKE '%American%') AND cn.country_code != '[fr]',1
cn,(cn.name LIKE '%Century%' OR cn.name LIKE '%s%') AND cn.country_code != '[de]',1
cn,(cn.name LIKE '%Video%' OR cn.name LIKE '%Company%') AND cn.country_code != '[cy]',1
cn,(cn.name LIKE '%Broadcasting%' OR cn.name LIKE '%American%') AND cn.country_code != '[at]',1
cn,(cn.name LIKE '%Broadcasting%' OR cn.name LIKE '%NBC%') AND cn.country_code != '[rs]',1
cn,(cn.name LIKE '%Broadcasting%' OR cn.name LIKE '%Columbia%') AND cn.country_code != '[fr]',1
cn,(cn.name LIKE '%National%' OR cn.name LIKE '%Broadcasting%') AND cn.country_code != '[de]',1
cn,(cn.name LIKE '%Company%' OR cn.name LIKE '%Fr̬res%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%C%' OR cn.name LIKE '%Columbia%') AND cn.country_code != '[gi]',1
cn,(cn.name LIKE '%Home%' OR cn.name LIKE '%BBC%') AND cn.country_code != '[az]',1
cn,(cn.name LIKE '%American%' OR cn.name LIKE '%Home%') AND cn.country_code != '[de]',1
cn,(cn.name LIKE '%British%' OR cn.name LIKE '%Path̩%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%BBC%' OR cn.name LIKE '%Broadcasting%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%Company%' OR cn.name LIKE '%British%') AND cn.country_code != '[ir]',1
cn,(cn.name LIKE '%Broadcasting%' OR cn.name LIKE '%Warner%') AND cn.country_code != '[fr]',1
cn,(cn.name LIKE '%Warner%' OR cn.name LIKE '%de%') AND cn.country_code != '[kp]',1
cn,(cn.name LIKE '%Film%' OR cn.name LIKE '%British%') AND cn.country_code != '[de]',1
cn,(cn.name LIKE '%ABS%' OR cn.name LIKE '%BBC%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%Century%' OR cn.name LIKE '%Company%') AND cn.country_code != '[de]',1
cn,(cn.name LIKE '%Film%' OR cn.name LIKE '%Vision%') AND cn.country_code != '[qa]',1
cn,(cn.name LIKE '%Broadcasting%' OR cn.name LIKE '%ABC%') AND cn.country_code != '[ca]',1
cn,(cn.name LIKE '%British%' OR cn.name LIKE '%Columbia%') AND cn.country_code != '[kz]',1
cn,(cn.name LIKE '%Broadcasting%' OR cn.name LIKE '%NBC%') AND cn.country_code != '[us]',1
