Table,Condition,Frequency
cn,cn.country_code = '[se]',2
cn,cn.country_code = '[nl]',5
cn,cn.country_code = '[hu]',7
cn,cn.country_code = '[jp]',3
cn,cn.country_code = '[ph]',1
cn,cn.country_code = '[us]',14
cn,cn.country_code = '[de]',3
cn,cn.country_code = '[ca]',3
cn,cn.country_code = '[gb]',6
cn,cn.country_code = '[au]',2
cn,cn.country_code = '[fi]',1
cn,cn.country_code = '[es]',1
cn,cn.country_code = '[cz]',1
cn,cn.country_code = '[ie]',1
k,k.keyword = 'gay-character',1
k,k.keyword = 'held-at-gunpoint',1
k,k.keyword = 'mortar',1
k,k.keyword = 'brother',1
k,k.keyword = 'river',1
k,k.keyword = 'tow-truck',1
k,k.keyword = 'forgery',1
k,k.keyword = 'shot-through-a-window',1
k,k.keyword = 'alcoholic-drink',1
k,k.keyword = 'salt',1
k,k.keyword = 'duchess',1
k,k.keyword = 'situational-comedy',1
k,k.keyword = 'salesman',1
k,k.keyword = 'confidentiality',1
k,k.keyword = 'sacrament',1
k,k.keyword = 'reference-to-bette-davis',1
k,k.keyword = 'reference-to-paris-hilton',1
k,k.keyword = 'night-vision-goggles',1
k,k.keyword = 'satire',1
k,k.keyword = 'hepatitis',1
k,k.keyword = 'courtroom',1
k,k.keyword = 'real-time',1
k,k.keyword = 'reference-to-ferdinando-nicola-sacco',1
k,k.keyword = 'astronomy',1
k,k.keyword = 'reference-to-peyton-manning',1
k,k.keyword = 'reference-to-condoleeza-rice',1
k,k.keyword = 'stolen-car',1
k,k.keyword = 'friend-in-distress',1
k,k.keyword = 'arm-in-sling',1
k,k.keyword = 'same-sex-parents',1
k,k.keyword = 'ambush',1
k,k.keyword = 'profit',1
k,k.keyword = 'friendship-between-women',1
k,k.keyword = 'kneed-in-the-groin',1
k,k.keyword = 'jail',1
k,k.keyword = 'fairy-tale',1
k,k.keyword = 'alternate-reality',1
k,k.keyword = 'bare-chested-male',1
k,k.keyword = 'peeping-tom',1
k,k.keyword = 'stockholm-syndrome',1
k,k.keyword = 'swimming-underwater',1
k,k.keyword = 'reference-to-tom-hagan',1
k,k.keyword = 'comic-book',1
k,k.keyword = 'dirt-bike',1
k,k.keyword = 'butterfly',1
k,k.keyword = 'wad-of-paper',1
k,k.keyword = 'corpse',1
k,k.keyword = 'older-man-younger-woman-marriage',1
k,k.keyword = 'drug-addiction',1
k,k.keyword = 'duty-officer',1
t,t.episode_nr >= 7 AND t.episode_nr < 9280,1
t,t.episode_nr >= 0 AND t.episode_nr < 9259,1
t,t.episode_nr >= 1 AND t.episode_nr < 8356,1
t,t.episode_nr >= 4 AND t.episode_nr < 11042,1
t,t.episode_nr >= 2 AND t.episode_nr < 5890,1
t,t.episode_nr >= 12 AND t.episode_nr < 9708,1
t,t.episode_nr >= 3 AND t.episode_nr < 1814,1
t,t.episode_nr >= 1 AND t.episode_nr < 4213,1
t,t.episode_nr >= 2 AND t.episode_nr < 2339,1
t,t.episode_nr >= 11 AND t.episode_nr < 9614,1
t,t.episode_nr >= 1 AND t.episode_nr < 9572,1
t,t.episode_nr >= 1 AND t.episode_nr < 5896,1
t,t.episode_nr >= 0 AND t.episode_nr < 8887,1
t,t.episode_nr >= 3 AND t.episode_nr < 779,1
t,t.episode_nr >= 0 AND t.episode_nr < 9054,1
t,t.episode_nr >= 0 AND t.episode_nr < 3246,1
t,t.episode_nr >= 7 AND t.episode_nr < 10389,1
t,t.episode_nr >= 0 AND t.episode_nr < 181,1
t,t.episode_nr >= 14 AND t.episode_nr < 8804,1
t,t.episode_nr >= 0 AND t.episode_nr < 7812,1
t,t.episode_nr >= 4 AND t.episode_nr < 13154,1
t,t.episode_nr >= 3 AND t.episode_nr < 9029,1
t,t.episode_nr >= 1 AND t.episode_nr < 8096,1
t,t.episode_nr >= 6 AND t.episode_nr < 8589,1
t,t.episode_nr >= 0 AND t.episode_nr < 9520,1
t,t.episode_nr >= 3 AND t.episode_nr < 1282,1
t,t.episode_nr >= 1 AND t.episode_nr < 12732,1
t,t.episode_nr >= 2 AND t.episode_nr < 8144,1
t,t.episode_nr >= 8 AND t.episode_nr < 5109,1
t,t.episode_nr >= 0 AND t.episode_nr < 2012,1
t,t.episode_nr >= 9 AND t.episode_nr < 10023,1
t,t.episode_nr >= 5 AND t.episode_nr < 13711,1
t,t.episode_nr >= 7 AND t.episode_nr < 6212,1
t,t.episode_nr >= 0 AND t.episode_nr < 8679,1
t,t.episode_nr >= 0 AND t.episode_nr < 12607,1
t,t.episode_nr >= 0 AND t.episode_nr < 3841,1
t,t.episode_nr >= 7 AND t.episode_nr < 364,1
t,t.episode_nr >= 10095 AND t.episode_nr < 12595,1
t,t.episode_nr >= 0 AND t.episode_nr < 8896,1
t,t.episode_nr >= 6 AND t.episode_nr < 9506,1
t,t.episode_nr >= 0 AND t.episode_nr < 1138,1
t,t.episode_nr >= 6 AND t.episode_nr < 10467,1
t,t.episode_nr >= 0 AND t.episode_nr < 3705,1
t,t.episode_nr >= 3 AND t.episode_nr < 7782,1
t,t.episode_nr >= 5 AND t.episode_nr < 2127,1
t,t.episode_nr >= 0 AND t.episode_nr < 11124,1
t,t.episode_nr >= 1 AND t.episode_nr < 12724,1
t,t.episode_nr >= 6 AND t.episode_nr < 9628,1
t,t.episode_nr >= 6 AND t.episode_nr < 9150,1
t,t.episode_nr >= 0 AND t.episode_nr < 3231,1
