Table,Condition,Frequency
cn,cn.country_code = '[us]',131
cn,cn.country_code = '[hu]',60
cn,cn.country_code = '[jp]',21
cn,cn.country_code = '[ca]',32
cn,cn.country_code = '[se]',4
cn,cn.country_code = '[de]',35
cn,cn.country_code = '[it]',1
cn,cn.country_code = '[at]',3
cn,cn.country_code = '[gb]',38
cn,cn.country_code = '[sk]',1
cn,cn.country_code = '[nl]',30
cn,cn.country_code = '[au]',10
cn,cn.country_code = '[bg]',1
cn,cn.country_code = '[fr]',3
cn,cn.country_code = '[ph]',4
cn,cn.country_code = '[nz]',1
cn,cn.country_code = '[za]',1
cn,cn.country_code = '[fi]',5
cn,cn.country_code = '[ie]',2
cn,cn.country_code = '[co]',1
cn,cn.country_code = '[sg]',1
cn,cn.country_code = '[es]',6
cn,cn.country_code = '[br]',1
cn,cn.country_code = '[be]',4
cn,cn.country_code = '[il]',1
cn,cn.country_code = '[cz]',2
cn,cn.country_code = '[ee]',1
k,k.keyword = 'sand-dune',1
k,k.keyword = 'underage-drinking',1
k,k.keyword = 'tv-mini-series',1
k,k.keyword = 'iraq-veteran',1
k,k.keyword = 'bus-crash',1
k,k.keyword = 'husband-wife-relationship',1
k,k.keyword = 'election',1
k,k.keyword = 'flight',1
k,k.keyword = 'reference-to-agatha-christie',1
k,k.keyword = 'jail',2
k,k.keyword = 'swimming-underwater',1
k,k.keyword = 'cook',1
k,k.keyword = 'swing-set',1
k,k.keyword = 'axe',1
k,k.keyword = 'intruder-alert',1
k,k.keyword = 'interracial-friendship',1
k,k.keyword = 'recovering-alcoholic',1
k,k.keyword = 'overheated-car',1
k,k.keyword = 'suicide-disguised-as-murder',1
k,k.keyword = 'black-cop',1
k,k.keyword = 'drug-withdrawal',1
k,k.keyword = 'single-father',1
k,k.keyword = 'mortar',1
k,k.keyword = 'fossil',1
k,k.keyword = 'syringe',1
k,k.keyword = 'some-scenes-animated',1
k,k.keyword = 'same-sex-parents',1
k,k.keyword = 'popsicle',1
k,k.keyword = 'kneed-in-the-groin',1
k,k.keyword = 'near-death-experience',1
k,k.keyword = 'dog',1
k,k.keyword = 'underwear',1
k,k.keyword = 'criminal',1
k,k.keyword = 'bible-quote',1
k,k.keyword = 'monarch-butterfly',1
k,k.keyword = 'research-and-development',1
k,k.keyword = 'streaker',1
k,k.keyword = 'extraterrestrial',1
k,k.keyword = 'barrricaded-door',1
k,k.keyword = 'newspaper',1
k,k.keyword = 'yellow-bra',1
k,k.keyword = 'zoo',1
k,k.keyword = 'kuala-lumpur-malaysia',1
k,k.keyword = 'alternate-reality',1
k,k.keyword = 'reference-to-moses',1
k,k.keyword = 'myasthenia-gravis',2
k,k.keyword = 'solar-eclipse',1
k,k.keyword = 'older-man-younger-man-relationship',1
k,k.keyword = 'military-discharge-papers',1
k,k.keyword = 'goth-bar',1
k,k.keyword = 'swiss-bank-account',1
k,k.keyword = 'alien',1
k,k.keyword = 'beach',1
k,k.keyword = 'leopard',1
k,k.keyword = 'storm',1
k,k.keyword = 'feeling-insulted',1
k,k.keyword = 'bad-luck',1
k,k.keyword = 'drug-addiction',1
k,k.keyword = 'setting-an-animal-free',1
k,k.keyword = 'biodiesel',1
k,k.keyword = 'diet',1
k,k.keyword = 'reference-to-john-le-carr̩',1
k,k.keyword = 'potion',1
k,k.keyword = 'hit-by-truck',1
k,k.keyword = 'crane',1
k,k.keyword = 'fixing-roof',1
k,k.keyword = 'stockings',1
k,k.keyword = 'cajun',1
k,k.keyword = 'shot-in-the-chest',1
k,k.keyword = 'former-sweetheart',1
k,k.keyword = 'friend-in-distress',1
k,k.keyword = 'mirage',1
k,k.keyword = 'share',1
k,k.keyword = 'old-timer',1
k,k.keyword = 'reference-to-carl-jung',1
k,k.keyword = 'reference-to-paris-hilton',1
k,k.keyword = 'diabetes',1
k,k.keyword = 'blind',1
k,k.keyword = 'fireman',2
k,k.keyword = 'accountant',1
k,k.keyword = 'evacuation',1
k,k.keyword = 'psychiatrist',1
k,k.keyword = 'diamond-heist',1
k,k.keyword = 'cross-dressing',2
k,k.keyword = 'bare-chested-male',2
k,k.keyword = 'hepatitis',1
k,k.keyword = 'reference-to-gaines-burgers-dog-food',1
k,k.keyword = 'cave-drawing',1
k,k.keyword = 'tic-tac-toe',1
k,k.keyword = 'superior-being',1
k,k.keyword = 'desert',1
k,k.keyword = 'crush',1
k,k.keyword = 'american-idol',1
k,k.keyword = 'campaign',1
k,k.keyword = 'immuno-compromise',1
k,k.keyword = 'immigrant',1
k,k.keyword = 'aristocracy',1
k,k.keyword = 'sleeping',1
k,k.keyword = 'albuquerque-new-mexico',1
k,k.keyword = 'homeless-shelter',1
k,k.keyword = 'captain',1
k,k.keyword = 'interview',1
k,k.keyword = 'severed-head',1
k,k.keyword = 'rich-people',1
k,k.keyword = 'times-square-manhattan-new-york-city',1
k,k.keyword = 'erased-memory',1
k,k.keyword = 'xanadu',1
k,k.keyword = 'tricked',1
k,k.keyword = 'reference-to-condoleeza-rice',1
k,k.keyword = 'fake-coma',1
k,k.keyword = 'reference-to-bette-davis',1
k,k.keyword = 'title-spoken-by-character',1
k,k.keyword = 'hotel-bill',1
k,k.keyword = 'reference-to-jack-nicholson',1
k,k.keyword = 'ouija-board',1
k,k.keyword = 'safe-word',1
k,k.keyword = 'eavesdropping',1
k,k.keyword = 'injection',1
k,k.keyword = 'rogue-agent',1
k,k.keyword = 'profit',1
k,k.keyword = 'diamond',1
k,k.keyword = 'classic-episode',1
k,k.keyword = 'book-of-job',1
k,k.keyword = 'encrypted-disk',1
k,k.keyword = 'torture',1
k,k.keyword = 'duty-officer',1
k,k.keyword = 'manhole',1
k,k.keyword = 'old-photograph',1
k,k.keyword = 'reference-to-tom-hagan',1
k,k.keyword = 'arm-in-sling',1
k,k.keyword = 'stockholm-syndrome',1
k,k.keyword = 'children''s-book',1
k,k.keyword = 'encryption',1
k,k.keyword = 'stoned',1
k,k.keyword = 'aviatrix',1
k,k.keyword = 'gym',1
k,k.keyword = 'happiness',1
k,k.keyword = 'safe',1
k,k.keyword = 'stolen-car',1
k,k.keyword = 'spear-fishing',1
k,k.keyword = 'death-of-husband',1
k,k.keyword = 'opening-action-scene',1
k,k.keyword = 'urine',1
k,k.keyword = 'bipedal',1
k,k.keyword = 'surprise-ending',1
k,k.keyword = 'masseuse',1
k,k.keyword = 'trashcan',1
k,k.keyword = 'brother',1
k,k.keyword = 'american-abroad',1
k,k.keyword = 'clinic',1
k,k.keyword = 'reference-to-rush',1
k,k.keyword = 'lobster-dinner',1
k,k.keyword = 'confidentiality',1
k,k.keyword = 'federal-agent',1
k,k.keyword = 'reference-to-martha-stewart',1
k,k.keyword = 'ad-lib',1
k,k.keyword = 'new-harmony-indiana',1
k,k.keyword = 'reference-to-peyton-manning',1
k,k.keyword = 'night-train',1
k,k.keyword = 'pregnant',1
k,k.keyword = 'telling-joke',1
k,k.keyword = 'domestic-violence',1
k,k.keyword = 'journey',1
k,k.keyword = 'burnt-body',1
k,k.keyword = 'majority-vote',1
k,k.keyword = 'alcoholic-drink',1
k,k.keyword = 'river',1
k,k.keyword = 'pointing-with-middle-finger',1
k,k.keyword = 'police-officer-attacked',1
k,k.keyword = 'pacifier',1
k,k.keyword = 'duchess',1
k,k.keyword = 'female-stalker',1
k,k.keyword = 'clothes-hanger',1
k,k.keyword = 'situational-comedy',1
k,k.keyword = 'begins-with-text',1
k,k.keyword = 'stuck-in-mud',1
k,k.keyword = 'first-date',1
k,k.keyword = 'tow-truck',1
k,k.keyword = 'menstruation',1
k,k.keyword = 'sabre',1
k,k.keyword = 'airplane-crash',1
k,k.keyword = 'kung-fu-spoof',1
k,k.keyword = 'suspended-animation',1
k,k.keyword = 'snake-bite',1
k,k.keyword = 'alter-ego',1
k,k.keyword = 'narcissism',1
k,k.keyword = 'husband-kills-wife',1
k,k.keyword = 'old-lady',1
k,k.keyword = 'dating-etiquette',1
k,k.keyword = 'cocaine',1
k,k.keyword = 'maturity',1
k,k.keyword = 'monster',1
k,k.keyword = 'locker',1
k,k.keyword = 'hairy-chest',1
k,k.keyword = 'mafia',1
k,k.keyword = 'forbidden-love',1
k,k.keyword = 'alaska',1
k,k.keyword = 'reference-to-colonel-sanders',1
k,k.keyword = 'guilt',1
k,k.keyword = 'boston-college',1
k,k.keyword = 'tied-feet',1
k,k.keyword = 'suicide-pact',1
k,k.keyword = 'mary-i',1
k,k.keyword = 'gruel',1
k,k.keyword = 'peeping-tom',2
k,k.keyword = 'music-producer',1
k,k.keyword = 'hunk',1
k,k.keyword = 'gunrunner',1
k,k.keyword = 'old-woman-murdered',1
k,k.keyword = 'sacrament',1
k,k.keyword = 'playing-piano',1
k,k.keyword = 'dog-blinded',1
k,k.keyword = 'surveillance-camera',1
k,k.keyword = 'pipe-smoking',1
k,k.keyword = 'midsomer',1
k,k.keyword = 'student-club',1
k,k.keyword = 'severed-hand',1
k,k.keyword = 'butterfly',1
k,k.keyword = 'prehistory',1
k,k.keyword = 'father-son-relationship',1
k,k.keyword = 'lactose-intolerance',1
k,k.keyword = 'penguin',1
k,k.keyword = 'costume',2
k,k.keyword = 'salt',1
k,k.keyword = 'fairy-tale',1
k,k.keyword = 'held-at-gunpoint',1
k,k.keyword = 'prejudice',1
k,k.keyword = 'dead-woman-on-bed',1
k,k.keyword = 'love',1
k,k.keyword = 'teen-suicide',2
k,k.keyword = 'eye-injury',1
k,k.keyword = 'internal-affairs',1
k,k.keyword = 'plain-song',1
k,k.keyword = 'police-brutality',1
k,k.keyword = 'temper',1
k,k.keyword = 'toilet',1
k,k.keyword = 'infection',1
k,k.keyword = 'title-directed-by-female',1
k,k.keyword = 'motorcycle-cop',1
k,k.keyword = 'indifference',1
k,k.keyword = 'architect',1
k,k.keyword = 'weightlifting',1
k,k.keyword = 'hand-from-grave',1
k,k.keyword = 'open-marriage',1
k,k.keyword = 'flashing',1
k,k.keyword = 'memory',1
k,k.keyword = 'dirt-bike',1
k,k.keyword = 'desiccant',1
k,k.keyword = 'wine-tasting',1
k,k.keyword = 'anger',1
k,k.keyword = 'inability-to-speak',1
k,k.keyword = 'soap-star',1
k,k.keyword = 'brain-cell',1
k,k.keyword = 'tied-up-while-barefoot',1
k,k.keyword = 'casino',1
k,k.keyword = 'taking-picture',1
k,k.keyword = 'prison-warden',1
k,k.keyword = 'vegan',1
k,k.keyword = 'abduction',1
k,k.keyword = 'giant',1
k,k.keyword = 'duct-tape',1
k,k.keyword = 'man-on-the-run',1
k,k.keyword = 'gymnastics',1
k,k.keyword = 'handcuffed-behind-back',1
k,k.keyword = 'ritual-cleansing',1
k,k.keyword = 'ice',1
k,k.keyword = 'detective-john-munch',1
k,k.keyword = 'gelignite',1
k,k.keyword = 'turning-against-each-other',1
k,k.keyword = 'tomb',1
k,k.keyword = 'consciousness',1
k,k.keyword = 'comic-book',1
k,k.keyword = 'compulsive-gambler',1
k,k.keyword = 'plane',1
k,k.keyword = 'theory',1
k,k.keyword = 'salesman',1
k,k.keyword = 'shot-in-the-back',1
k,k.keyword = 'comfort',1
k,k.keyword = 'home-design',1
k,k.keyword = 'egg',1
k,k.keyword = 'cane',1
k,k.keyword = 'party',1
k,k.keyword = 'diabetic',1
k,k.keyword = 'rejected',1
k,k.keyword = 'car-breakdown',1
k,k.keyword = 'groom',1
k,k.keyword = 'news-conference',1
k,k.keyword = 'ferris-wheel',1
k,k.keyword = 'fearmonger',1
k,k.keyword = 'courtroom',3
k,k.keyword = 'shot-in-the-stomach',1
k,k.keyword = 'wrong-diagnosis',1
k,k.keyword = 'corrupt-cop',1
k,k.keyword = 'crime-of-passion',1
k,k.keyword = 'communist-agent',1
k,k.keyword = 'cat-scratch',1
k,k.keyword = 'based-on-british-tv-series',1
k,k.keyword = 'wheelchair',1
k,k.keyword = 'reference-to-the-antichrist',1
k,k.keyword = 'bare-knuckle-fighting',1
k,k.keyword = 'anecdote',1
k,k.keyword = 'beating-heart',1
k,k.keyword = 'armed-robbery',1
k,k.keyword = 'test-of-character',1
k,k.keyword = 'corpse',1
k,k.keyword = 'halibut',1
k,k.keyword = 'cellphone-triangulation',1
k,k.keyword = 'alcohol',2
k,k.keyword = 'bong',1
k,k.keyword = 'news-report',1
k,k.keyword = 'haiti',1
k,k.keyword = 'character''s-point-of-view-camera-shot',1
k,k.keyword = 'restraining-order',1
k,k.keyword = 'dalek',1
k,k.keyword = 'family-reunion',2
k,k.keyword = 'ambush',1
k,k.keyword = 'channel-lock-pliers',1
k,k.keyword = 'eviction',1
k,k.keyword = 'fib',1
k,k.keyword = 'radiation-burn',1
k,k.keyword = 'fish',1
k,k.keyword = 'boxing',1
k,k.keyword = 'acceptance-speech',1
k,k.keyword = 'remote-detonator',1
k,k.keyword = 'siren',1
k,k.keyword = 'assisted-suicide',1
k,k.keyword = 'year-1920',1
k,k.keyword = 'stolen-automatic-teller-machine',1
k,k.keyword = 'real-time',1
k,k.keyword = '11-year-old',1
k,k.keyword = 'stuffed-toy',1
k,k.keyword = 'woman-wearing-towel',1
k,k.keyword = 'teenage-abduction',1
k,k.keyword = 'police',1
