Table,Condition,Frequency
it_miidx,it.info = 'rating',41
it_miidx,it.info = 'votes',9
k,k.keyword LIKE '%sequel%',50
mi_idx,mi_idx.info > '6.5',5
mi_idx,mi_idx.info > '9.0',4
mi_idx,mi_idx.info > '7.0',12
mi_idx,mi_idx.info > '8.0',11
mi_idx,mi_idx.info > '6.0',8
mi_idx,mi_idx.info > '5.0',5
mi_idx,mi_idx.info > '2.0',5
t,t.production_year > 2010,12
t,t.production_year > 2005,15
t,t.production_year > 1950,4
t,t.production_year > 2009,1
t,t.production_year > 2000,10
t,t.production_year > 1990,7
t,t.production_year > 2008,1
