Table,Condition,Frequency
chn,(chn.name LIKE '%r%' OR chn.name LIKE '%r%'),1
chn,(chn.name LIKE '%x%' OR chn.name LIKE '%y%'),1
chn,(chn.name LIKE '%H%' OR chn.name LIKE '%a%'),1
chn,(chn.name LIKE '%t%' OR chn.name LIKE '%y%'),1
chn,(chn.name LIKE '%n%' OR chn.name LIKE '%J%'),1
chn,(chn.name LIKE '%g%' OR chn.name LIKE '%o%'),1
chn,(chn.name LIKE '%o%' OR chn.name LIKE '%o%'),1
chn,(chn.name LIKE '%t%' OR chn.name LIKE '%r%'),1
chn,(chn.name LIKE '%T%' OR chn.name LIKE '%n%'),1
chn,(chn.name LIKE '%n%' OR chn.name LIKE '%c%'),1
chn,(chn.name LIKE '%L%' OR chn.name LIKE '%a%'),1
chn,(chn.name LIKE '%¨%' OR chn.name LIKE '%E%'),1
chn,(chn.name LIKE '%S%' OR chn.name LIKE '%C%'),1
chn,(chn.name LIKE '%y%' OR chn.name LIKE '%t%'),1
chn,(chn.name LIKE '%i%' OR chn.name LIKE '%i%'),1
chn,(chn.name LIKE '%a%' OR chn.name LIKE '%H%'),1
chn,(chn.name LIKE '%m%' OR chn.name LIKE '%i%'),1
chn,(chn.name LIKE '%b%' OR chn.name LIKE '%e%'),1
chn,(chn.name LIKE '%l%' OR chn.name LIKE '%y%'),1
chn,(chn.name LIKE '%r%' OR chn.name LIKE '%n%'),1
chn,(chn.name LIKE '%J%' OR chn.name LIKE '%J%'),1
chn,(chn.name LIKE '%e%' OR chn.name LIKE '%b%'),1
chn,(chn.name LIKE '%v%' OR chn.name LIKE '%r%'),1
chn,(chn.name LIKE '%r%' OR chn.name LIKE '%D%'),1
chn,(chn.name LIKE '%3%' OR chn.name LIKE '%p%'),1
chn,(chn.name LIKE '%e%' OR chn.name LIKE '%n%'),1
chn,(chn.name LIKE '%i%' OR chn.name LIKE '%M%'),1
chn,(chn.name LIKE '%n%' OR chn.name LIKE '%d%'),1
chn,(chn.name LIKE '%m%' OR chn.name LIKE '%s%'),1
chn,(chn.name LIKE '%a%' OR chn.name LIKE '%r%'),1
chn,(chn.name LIKE '%L%' OR chn.name LIKE '%c%'),1
chn,(chn.name LIKE '%C%' OR chn.name LIKE '%d%'),2
chn,(chn.name LIKE '%e%' OR chn.name LIKE '%T%'),1
chn,(chn.name LIKE '%o%' OR chn.name LIKE '%b%'),1
chn,(chn.name LIKE '%p%' OR chn.name LIKE '%e%'),1
chn,(chn.name LIKE '%y%' OR chn.name LIKE '%W%'),1
chn,(chn.name LIKE '%a%' OR chn.name LIKE '%h%'),1
chn,(chn.name LIKE '%n%' OR chn.name LIKE '%L%'),1
chn,(chn.name LIKE '%m%' OR chn.name LIKE '%p%'),1
chn,(chn.name LIKE '%N%' OR chn.name LIKE '%o%'),1
chn,(chn.name LIKE '%e%' OR chn.name LIKE '%a%'),1
chn,(chn.name LIKE '%o%' OR chn.name LIKE '%M%'),1
chn,(chn.name LIKE '%m%' OR chn.name LIKE '%a%'),1
chn,(chn.name LIKE '%o%' OR chn.name LIKE '%a%'),1
chn,(chn.name LIKE '%L%' OR chn.name LIKE '%L%'),1
chn,(chn.name LIKE '%S%' OR chn.name LIKE '%o%'),1
chn,(chn.name LIKE '%u%' OR chn.name LIKE '%u%'),1
chn,(chn.name LIKE '%e%' OR chn.name LIKE '%F%'),1
chn,(chn.name LIKE '%n%' OR chn.name LIKE '%u%'),1
cct1,cct1.kind = 'cast',37
cct1,cct1.kind = 'crew',13
cct2,cct2.kind = 'complete+verified',23
cct2,cct2.kind = 'complete',27
it_miidx,it.info = 'rating',25
it_miidx,it.info = 'votes',14
it_miidx,it.info = 'votes distribution',11
k,"k.keyword IN ('college', 'texico-new-mexico', 'tinted-scene', 'grass-rope', 'neofeudalism')",1
k,"k.keyword IN ('battle', 'sports', 'police-captain', 'hidden-cave', 'reference-to-herpes')",1
k,"k.keyword IN ('nightclub', 'old-time-radio', 'pidgeon-house', 'gold-necklace', 'monster-in-hospital')",1
k,"k.keyword IN ('boat-race', 'blind-beggar', 'haitian-government', 'lightning-the-horse', 'keep-out-sign')",1
k,"k.keyword IN ('rowboat', 'gelibolu', 'burma-road', 'star-wars-parody', 'frozen-waterfall')",1
k,"k.keyword IN ('flintlock-rifle', 'yorkshireman', 'botched-rescue', 'inclusion', 'chinese-baby')",1
k,"k.keyword IN ('box-office-flop', 'condemned-men', 'food-politics', 'detour', 'spectres')",1
k,"k.keyword IN ('car-trouble', 'chemin-de-fer', 'safe-robber', 'childhood-idol', 'naked-in-the-snow')",1
k,"k.keyword IN ('bare-chested-male', 'parking-validation', 'bus-ride', 'enterprise-kansas', 'spazzmania')",1
k,"k.keyword IN ('injury', 'sheep-drive', 'prison-industry', 'jailhouse-lawyer', 'gun-combat')",1
k,"k.keyword IN ('siam', 'gates', 'madness', 'missile', 'anglo-indian')",1
k,"k.keyword IN ('windmill', 'advanced-technology', 'neck-brace', 'angel-falls', '96-people-killed')",1
k,"k.keyword IN ('roadhouse', 'herschell', 'homosexual-rape', 'memory-cell', 'digging-up-a-tree')",1
k,"k.keyword IN ('moving', 'russian-empire', 'corporate-warfare', 'lawmaker', 'door-closed-on-hand')",1
k,"k.keyword IN ('theft', 'woman-jogging', 'sexual-inexperience', 'pushed-with-foot', 'anti-virus')",1
k,"k.keyword IN ('mascot', 'abstract-painting', 'greedy-businessman', 'gazza', 'ancient-wisdom')",1
k,"k.keyword IN ('manager', 'mount-vesuvius', 'ambiguous-scene', 'smelling-hair', 'hookworm')",1
