Table,Condition,Frequency
k,k.keyword LIKE '%s%',4
k,k.keyword LIKE '%r%',4
k,k.keyword LIKE '%female%',1
k,k.keyword LIKE '%h%',1
k,k.keyword LIKE '%gay%',1
k,k.keyword LIKE '%e%',5
k,k.keyword LIKE '%m%',1
k,k.keyword LIKE '%character%',3
k,k.keyword LIKE '%number%',1
k,k.keyword LIKE '%a%',1
k,k.keyword LIKE '%film%',4
k,k.keyword LIKE '%nudity%',3
k,k.keyword LIKE '%specific%',1
k,k.keyword LIKE '%d%',2
k,k.keyword LIKE '%name%',2
k,k.keyword LIKE '%in%',5
k,k.keyword LIKE '%i%',1
k,k.keyword LIKE '%based%',1
k,k.keyword LIKE '%independent%',1
k,k.keyword LIKE '%x%',1
k,k.keyword LIKE '%c%',1
k,k.keyword LIKE '%title%',2
k,k.keyword LIKE '%g%',1
k,k.keyword LIKE '%o%',1
k,k.keyword LIKE '%n%',2
mi,"mi.info IN ('MISC: In the snowy field, when Kodi and Dusty are talking and get interrupted, Dusty is missing the blue in her eyes, and Kodi is missing the brown around his eyes. Their eyes only have big black dots.', 'Everybody knows that your life is a story. But what if a story was your life? Harold Crick is your average IRS agent: monotonous, boring, and repetitive. But one day this all changes when Harold begins to hear an author inside his head narrating his life. The narrator it is extraordinarily accurate, and Harold recognizes the voice as an esteemed author he saw on TV. But when the narration reveals that he is going to die, Harold must find the author of the story, and ultimately his life, to convince her to change the ending of the story before it is too late.', '$633 (USA) (6 February 2005) (1 screen)', 'GEOG: The call letters for the Milwaukee, WI television station covering the zombie attacks shown on the monitors in the mall were KBEX. The call letters should''ve started with a ""W."" For the most part, stations west of the Mississippi begin with ""K"" and stations east of the river begin with a ""W"" (like WGN in Chicago and WTMJ in Milwaukee). This mistake is also evident during the opening credits on the sign behind the news anchors and on the microphone of the on-location reporter. However, there are some exceptions to the ""K-W rule""; KDKA, the first commercial radio station in the US and its TV affiliate, KDKA-TV, are in Pittsburgh (the rules for naming stations came later). Some stations in cities located on the Mississippi river (such as Minneapolis-St. Paul MN) may have their physical facilities on the ""wrong"" side of the river. However, all stations broadcasting in Milwaukee start with ""W"".', 'Heber Valley Railroad - 450 South 600 West, Heber City, Utah, USA')",1
mi,"mi.info IN ('Color', 'Color', 'Color', 'Color', 'Color')",9
mi,"mi.info IN ('English', 'English', 'English', 'English', 'English')",5
mi,"mi.info IN ('USA', 'USA', 'English', 'English', 'USA')",1
mi,"mi.info IN ('CONT: SPOILER: At the end of the fight between Mina Harker and Dorian Gray, we see that Mina runs Dorian through, and we see him from the back, but we do not see the blade protruding from him. The blade and blood were intentionally left out because executives feared it would give the movie an R rating instead of the PG13 they wanted. Further, Mina pushes Dorian to the wall, leading him with the sword, we see the blade is somewhere in Dorian''s lower right ribs. But when she backs away from him to get his painting, the sword is located higher in his upper sternum.', 'GEOG: Sara has tickets for an American Airlines flight, yet the exterior shots of the plane she is about to board show a German flag and registration number.', 'The Abrams tanks that confront the Hulk in the desert are in fact former British Army Chieftain tanks that were dressed to represent the Abrams. The mock-ups are very convincing and quite difficult to spot. The Chieftain has six wheels per side, whereas the Abrams has seven.', 'Colombia:23 November 2007', 'Philippines:15 May 2003')",1
