Table,Condition,Frequency
it_miidx,it.info = 'votes distribution',19
it_miidx,it.info = 'rating',15
it_miidx,it.info = 'votes',16
k,k.keyword LIKE '%n%',6
k,k.keyword LIKE '%e%',6
k,k.keyword LIKE '%g%',2
k,k.keyword LIKE '%a%',4
k,k.keyword LIKE '%l%',3
k,k.keyword LIKE '%i%',5
k,k.keyword LIKE '%s%',4
k,k.keyword LIKE '%o%',3
k,k.keyword LIKE '%t%',2
k,k.keyword LIKE '%d%',3
k,k.keyword LIKE '%p%',2
k,k.keyword LIKE '%f%',1
k,k.keyword LIKE '%b%',2
k,k.keyword LIKE '%k%',3
k,k.keyword LIKE '%r%',1
k,k.keyword LIKE '%c%',1
k,k.keyword LIKE '%-%',1
k,k.keyword LIKE '%m%',1
mi_idx,mi_idx.info > '0000012211',1
mi_idx,mi_idx.info > '....113111',1
mi_idx,mi_idx.info > '0...011112',1
mi_idx,mi_idx.info > '2.0',1
mi_idx,mi_idx.info > '1260',1
mi_idx,mi_idx.info > '1926',1
mi_idx,mi_idx.info > '72244',1
mi_idx,mi_idx.info > '0011111000',1
mi_idx,mi_idx.info > '0000111102',1
mi_idx,mi_idx.info > '8',2
mi_idx,mi_idx.info > '16823',1
mi_idx,mi_idx.info > '215',1
mi_idx,mi_idx.info > '0000011004',1
mi_idx,mi_idx.info > '..00.30211',1
mi_idx,mi_idx.info > '0000122100',2
mi_idx,mi_idx.info > '49',1
mi_idx,mi_idx.info > '56',1
mi_idx,mi_idx.info > '5.0',1
mi_idx,mi_idx.info > '47',1
mi_idx,mi_idx.info > '16147',1
mi_idx,mi_idx.info > '.0.00140.2',1
mi_idx,mi_idx.info > '0000013201',1
mi_idx,mi_idx.info > '670',1
mi_idx,mi_idx.info > '0000001112',1
mi_idx,mi_idx.info > '5.8',1
mi_idx,mi_idx.info > '0000001211',1
mi_idx,mi_idx.info > '00.0001212',1
mi_idx,mi_idx.info > '00..011013',1
mi_idx,mi_idx.info > '4.7',2
mi_idx,mi_idx.info > '3210000000',1
mi_idx,mi_idx.info > '4.1',1
mi_idx,mi_idx.info > '15471',1
mi_idx,mi_idx.info > '5.5',1
mi_idx,mi_idx.info > '55',1
mi_idx,mi_idx.info > '6.9',1
mi_idx,mi_idx.info > '3.6',1
mi_idx,mi_idx.info > '0000001212',1
mi_idx,mi_idx.info > '0000010200',1
mi_idx,mi_idx.info > '24',1
mi_idx,mi_idx.info > '503',1
mi_idx,mi_idx.info > '7.0',1
mi_idx,mi_idx.info > '6.8',1
mi_idx,mi_idx.info > '6.6',3
mi_idx,mi_idx.info > '0000012210',1
mi_idx,mi_idx.info > '3.4',1
t,t.production_year > 1987,4
t,t.production_year > 1971,3
t,t.production_year > 1967,2
t,t.production_year > 1975,2
t,t.production_year > 1992,2
t,t.production_year > 1984,3
t,t.production_year > 1980,1
t,t.production_year > 1983,2
t,t.production_year > 1974,2
t,t.production_year > 1990,2
t,t.production_year > 1985,3
t,t.production_year > 1976,2
t,t.production_year > 1977,6
t,t.production_year > 1989,1
t,t.production_year > 1965,3
t,t.production_year > 1986,2
t,t.production_year > 1972,2
t,t.production_year > 1978,1
t,t.production_year > 1973,1
t,t.production_year > 1963,1
t,t.production_year > 1988,1
t,t.production_year > 1991,2
t,t.production_year > 1969,1
t,t.production_year > 1970,1
