Table,Condition,Frequency
cn,(cn.name LIKE '%British%' OR cn.name LIKE '%Program%') AND cn.country_code != '[fr]',1
cn,(cn.name LIKE '%National%' OR cn.name LIKE '%British%') AND cn.country_code != '[bb]',1
cn,(cn.name LIKE '%Columbia%' OR cn.name LIKE '%Broadcasting%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%Home%' OR cn.name LIKE '%Broadcasting%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%System%' OR cn.name LIKE '%Broadcasting%') AND cn.country_code != '[ht]',1
cn,(cn.name LIKE '%BBC%' OR cn.name LIKE '%Warner%') AND cn.country_code != '[th]',1
cn,(cn.name LIKE '%Home%' OR cn.name LIKE '%a%') AND cn.country_code != '[hu]',1
cn,(cn.name LIKE '%Video%' OR cn.name LIKE '%m%') AND cn.country_code != '[fr]',1
cn,(cn.name LIKE '%Warner%' OR cn.name LIKE '%Broadcasting%') AND cn.country_code != '[pg]',1
cn,(cn.name LIKE '%e%' OR cn.name LIKE '%NBC%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%Broadcasting%' OR cn.name LIKE '%Video%') AND cn.country_code != '[tg]',1
cn,(cn.name LIKE '%Video%' OR cn.name LIKE '%Film%') AND cn.country_code != '[hk]',1
cn,(cn.name LIKE '%ABC%' OR cn.name LIKE '%NBC%') AND cn.country_code != '[de]',1
cn,(cn.name LIKE '%Metro%' OR cn.name LIKE '%Company%') AND cn.country_code != '[de]',1
cn,(cn.name LIKE '%Television%' OR cn.name LIKE '%National%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%Path̩%' OR cn.name LIKE '%British%') AND cn.country_code != '[de]',1
cn,(cn.name LIKE '%Company%' OR cn.name LIKE '%Pictures%') AND cn.country_code != '[us]',2
cn,(cn.name LIKE '%Broadcasting%' OR cn.name LIKE '%NBC%') AND cn.country_code != '[ky]',1
cn,(cn.name LIKE '%National%' OR cn.name LIKE '%Warner%') AND cn.country_code != '[de]',1
cn,(cn.name LIKE '%Fernsehen%' OR cn.name LIKE '%Broadcasting%') AND cn.country_code != '[de]',1
cn,(cn.name LIKE '%Corporation%' OR cn.name LIKE '%American%') AND cn.country_code != '[us]',1
cn,(cn.name LIKE '%General%' OR cn.name LIKE '%Century%') AND cn.country_code != '[gg]',1
cn,(cn.name LIKE '%i%' OR cn.name LIKE '%Home%') AND cn.country_code != '[fr]',1
cn,(cn.name LIKE '%Home%' OR cn.name LIKE '%Broadcasting%') AND cn.country_code != '[lk]',1
cn,(cn.name LIKE '%Universal%' OR cn.name LIKE '%Broadcasting%') AND cn.country_code != '[de]',1
cn,(cn.name LIKE '%General%' OR cn.name LIKE '%w%') AND cn.country_code != '[gg]',1
cn,(cn.name LIKE '%Corporation%' OR cn.name LIKE '%Television%') AND cn.country_code != '[gi]',1
cn,(cn.name LIKE '%Film%' OR cn.name LIKE '%Broadcasting%') AND cn.country_code != '[tl]',1
cn,(cn.name LIKE '%Mayer%' OR cn.name LIKE '%Video%') AND cn.country_code != '[fr]',1
cn,(cn.name LIKE '%Bull%' OR cn.name LIKE '%Television%') AND cn.country_code != '[yucs]',1
cn,(cn.name LIKE '%Broadcasting%' OR cn.name LIKE '%CBS%') AND cn.country_code != '[fr]',1
cn,(cn.name LIKE '%NBC%' OR cn.name LIKE '%Entertainment%') AND cn.country_code != '[fr]',1
cn,(cn.name LIKE '%General%' OR cn.name LIKE '%o%') AND cn.country_code != '[ht]',1
cn,(cn.name LIKE '%Broadcasting%' OR cn.name LIKE '%Columbia%') AND cn.country_code != '[mg]',1
cn,(cn.name LIKE '%Company%' OR cn.name LIKE '%Broadcasting%') AND cn.country_code != '[fr]',1
cn,(cn.name LIKE '%Pictures%' OR cn.name LIKE '%Corporation%') AND cn.country_code != '[lb]',1
cn,(cn.name LIKE '%Broadcasting%' OR cn.name LIKE '%Company%') AND cn.country_code != '[de]',1
cn,(cn.name LIKE '%Broadcasting%' OR cn.name LIKE '%General%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%Film%' OR cn.name LIKE '%CBS%') AND cn.country_code != '[gn]',1
cn,(cn.name LIKE '%ABC%' OR cn.name LIKE '%British%') AND cn.country_code != '[ma]',1
cn,(cn.name LIKE '%Home%' OR cn.name LIKE '%Broadcasting%') AND cn.country_code != '[al]',1
cn,(cn.name LIKE '%Pictures%' OR cn.name LIKE '%Broadcasting%') AND cn.country_code != '[rw]',1
cn,(cn.name LIKE '%Company%' OR cn.name LIKE '%Broadcasting%') AND cn.country_code != '[la]',1
cn,(cn.name LIKE '%Television%' OR cn.name LIKE '%Broadcasting%') AND cn.country_code != '[gb]',1
cn,(cn.name LIKE '%American%' OR cn.name LIKE '%o%') AND cn.country_code != '[ad]',1
cn,(cn.name LIKE '%Film%' OR cn.name LIKE '%Columbia%') AND cn.country_code != '[fr]',1
cn,(cn.name LIKE '%Broadcasting%' OR cn.name LIKE '%Video%') AND cn.country_code != '[de]',1
cn,(cn.name LIKE '%r%' OR cn.name LIKE '%Broadcasting%') AND cn.country_code != '[mn]',1
cn,(cn.name LIKE '%CBS%' OR cn.name LIKE '%Company%') AND cn.country_code != '[de]',1
ct,ct.kind = 'production companies',35
ct,ct.kind = 'distributors',15
k,k.keyword = 'murder',6
k,k.keyword = 'sex',12
k,k.keyword = 'character-name-in-title',18
k,k.keyword = 'female-nudity',2
k,k.keyword = 'independent-film',1
k,k.keyword = 'father-son-relationship',1
k,k.keyword = 'friendship',2
k,k.keyword = 'based-on-novel',5
k,k.keyword = 'number-in-title',1
k,k.keyword = 'family-relationships',1
k,k.keyword = 'based-on-play',1
lt,lt.link LIKE '%r%',4
lt,lt.link LIKE '%e%',9
lt,lt.link LIKE '%s%',3
lt,lt.link LIKE '%a%',2
lt,lt.link LIKE '%l%',2
lt,lt.link LIKE '%referenced%',5
lt,lt.link LIKE '%of%',5
lt,lt.link LIKE '%in%',7
lt,lt.link LIKE '%t%',1
lt,lt.link LIKE '%o%',4
lt,lt.link LIKE '%version%',2
lt,lt.link LIKE '%f%',3
lt,lt.link LIKE '%from%',1
lt,lt.link LIKE '%featured%',2
t,t.production_year > 1919 AND t.production_year < 2002,1
t,t.production_year > 1998 AND t.production_year < 2010,1
t,t.production_year > 1977 AND t.production_year < 2001,1
t,t.production_year > 1953 AND t.production_year < 1993,1
t,t.production_year > 1995 AND t.production_year < 2006,1
t,t.production_year > 2003 AND t.production_year < 2011,2
t,t.production_year > 1951 AND t.production_year < 2001,1
t,t.production_year > 1995 AND t.production_year < 2010,1
