Table,Condition,Frequency
it_miidx,it.info = 'rating',21
it_miidx,it.info = 'votes',26
it_miidx,it.info = 'votes distribution',3
k,k.keyword LIKE '%relationship%',2
k,k.keyword LIKE '%m%',1
k,k.keyword LIKE '%name%',3
k,k.keyword LIKE '%r%',4
k,k.keyword LIKE '%e%',6
k,k.keyword LIKE '%independent%',4
k,k.keyword LIKE '%title%',2
k,k.keyword LIKE '%c%',1
k,k.keyword LIKE '%x%',2
k,k.keyword LIKE '%adolescent%',1
k,k.keyword LIKE '%q%',1
k,k.keyword LIKE '%dead%',1
k,k.keyword LIKE '%family%',1
k,k.keyword LIKE '%s%',1
k,k.keyword LIKE '%o%',1
k,k.keyword LIKE '%porn%',1
k,k.keyword LIKE '%w%',1
k,k.keyword LIKE '%novel%',1
k,k.keyword LIKE '%d%',2
k,k.keyword LIKE '%based%',1
k,k.keyword LIKE '%l%',2
k,k.keyword LIKE '%number%',1
k,k.keyword LIKE '%film%',2
k,k.keyword LIKE '%n%',1
k,k.keyword LIKE '%nudity%',1
k,k.keyword LIKE '%in%',2
k,k.keyword LIKE '%tv%',1
k,k.keyword LIKE '%on%',1
k,k.keyword LIKE '%a%',1
k,k.keyword LIKE '%g%',1
mi_idx,mi_idx.info > '0000001222',1
mi_idx,mi_idx.info > '0000012211',2
mi_idx,mi_idx.info > '7.1',2
mi_idx,mi_idx.info > '36',1
mi_idx,mi_idx.info > '6',4
mi_idx,mi_idx.info > '19',1
mi_idx,mi_idx.info > '6.5',2
mi_idx,mi_idx.info > '8',4
mi_idx,mi_idx.info > '5',7
mi_idx,mi_idx.info > '11',1
mi_idx,mi_idx.info > '6.9',1
mi_idx,mi_idx.info > '7.7',1
mi_idx,mi_idx.info > '6.3',1
mi_idx,mi_idx.info > '5.6',1
mi_idx,mi_idx.info > '6.8',4
mi_idx,mi_idx.info > '.1.12.22..',1
mi_idx,mi_idx.info > '...0100213',1
mi_idx,mi_idx.info > '6.6',1
mi_idx,mi_idx.info > '1004',1
mi_idx,mi_idx.info > '6.7',2
mi_idx,mi_idx.info > '0000001212',1
mi_idx,mi_idx.info > '5.2',1
mi_idx,mi_idx.info > '9',1
mi_idx,mi_idx.info > '10',1
mi_idx,mi_idx.info > '1030',1
mi_idx,mi_idx.info > '0.0.1.3101',1
mi_idx,mi_idx.info > '7.0',2
mi_idx,mi_idx.info > '12',1
mi_idx,mi_idx.info > '5.7',1
mi_idx,mi_idx.info > '0.00000224',1
t,t.production_year > 1998,3
t,t.production_year > 1949,1
t,t.production_year > 1955,1
t,t.production_year > 2005,3
t,t.production_year > 2002,3
t,t.production_year > 1946,1
t,t.production_year > 2009,2
t,t.production_year > 2012,3
t,t.production_year > 1986,1
t,t.production_year > 1961,1
t,t.production_year > 2006,3
t,t.production_year > 2000,1
t,t.production_year > 1931,1
t,t.production_year > 1996,1
t,t.production_year > 1995,1
t,t.production_year > 1977,2
t,t.production_year > 1985,2
t,t.production_year > 2011,3
t,t.production_year > 1959,1
t,t.production_year > 2004,1
t,t.production_year > 1950,1
t,t.production_year > 1954,2
t,t.production_year > 2001,1
t,t.production_year > 2008,1
t,t.production_year > 1999,1
t,t.production_year > 1992,1
t,t.production_year > 1994,1
t,t.production_year > 1966,1
t,t.production_year > 1964,1
t,t.production_year > 1957,1
t,t.production_year > 2010,1
t,t.production_year > 2007,2
t,t.production_year > 1993,1
