Table,Condition,Frequency
cn,cn.country_code = '[es]',2
cn,cn.country_code = '[gb]',5
cn,cn.country_code = '[us]',14
cn,cn.country_code = '[nl]',4
cn,cn.country_code = '[pr]',1
cn,cn.country_code = '[ch]',1
cn,cn.country_code = '[fi]',4
cn,cn.country_code = '[hk]',3
cn,cn.country_code = '[se]',3
cn,cn.country_code = '[hr]',1
cn,cn.country_code = '[kr]',1
cn,cn.country_code = '[it]',2
cn,cn.country_code = '[jp]',2
cn,cn.country_code = '[de]',2
cn,cn.country_code = '[my]',1
cn,cn.country_code = '[ca]',1
cn,cn.country_code = '[gr]',1
cn,cn.country_code = '[ae]',1
cn,cn.country_code = '[fr]',1
it_mi,it.info = 'certificates',10
it_mi,it.info = 'release dates',16
it_mi,it.info = 'plot',5
it_mi,it.info = 'locations',3
it_mi,it.info = 'tech info',16
mc,mc.note LIKE '%t%' AND mc.note LIKE '%1%',1
mc,mc.note LIKE '%K%' AND mc.note LIKE '%U%',1
mc,mc.note LIKE '%n%' AND mc.note LIKE '%n%',1
mc,mc.note LIKE '%(%' AND mc.note LIKE '%d%',2
mc,mc.note LIKE '%h%' AND mc.note LIKE '%)%',2
mc,mc.note LIKE '%0%' AND mc.note LIKE '%)%',1
mc,mc.note LIKE '%a%' AND mc.note LIKE '%)%',2
mc,mc.note LIKE '%2%' AND mc.note LIKE '%)%',1
mc,mc.note LIKE '%(%' AND mc.note LIKE '%o%',1
mc,mc.note LIKE '%t%' AND mc.note LIKE '%S%',1
mc,mc.note LIKE '%t%' AND mc.note LIKE '%i%',1
mc,mc.note LIKE '%i%' AND mc.note LIKE '%i%',1
mc,mc.note LIKE '%n%' AND mc.note LIKE '%)%',1
mc,mc.note LIKE '%(%' AND mc.note LIKE '%2%',1
mc,mc.note LIKE '%0%' AND mc.note LIKE '%d%',1
mc,mc.note LIKE '%(%' AND mc.note LIKE '%a%',1
mc,mc.note LIKE '%9%' AND mc.note LIKE '%(%',1
mc,mc.note LIKE '%c%' AND mc.note LIKE '%7%',1
mc,mc.note LIKE '%r%' AND mc.note LIKE '%(%',1
mc,mc.note LIKE '%i%' AND mc.note LIKE '%l%',1
mc,mc.note LIKE '%2%' AND mc.note LIKE '%D%',1
mc,mc.note LIKE '%(%' AND mc.note LIKE '%A%',1
mc,mc.note LIKE '%(%' AND mc.note LIKE '%)%',1
mc,mc.note LIKE '%e%' AND mc.note LIKE '%2%',1
mc,mc.note LIKE '%(%' AND mc.note LIKE '%m%',1
mc,mc.note LIKE '%e%' AND mc.note LIKE '%c%',1
mc,mc.note LIKE '%1%' AND mc.note LIKE '%1%',1
mc,mc.note LIKE '%e%' AND mc.note LIKE '%l%',1
mc,mc.note LIKE '%t%' AND mc.note LIKE '%a%',1
mc,mc.note LIKE '%a%' AND mc.note LIKE '%a%',1
mc,mc.note LIKE '%D%' AND mc.note LIKE '%)%',1
mc,mc.note LIKE '%(%' AND mc.note LIKE '%V%',1
mc,mc.note LIKE '%i%' AND mc.note LIKE '%)%',1
mc,mc.note LIKE '%(%' AND mc.note LIKE '%i%',1
mc,mc.note LIKE '%)%' AND mc.note LIKE '%(%',1
mc,mc.note LIKE '%t%' AND mc.note LIKE '%)%',1
mc,mc.note LIKE '%9%' AND mc.note LIKE '%a%',1
mc,mc.note LIKE '%t%' AND mc.note LIKE '%(%',1
mc,mc.note LIKE '%(%' AND mc.note LIKE '%S%',1
mc,mc.note LIKE '%B%' AND mc.note LIKE '%l%',1
mc,mc.note LIKE '%l%' AND mc.note LIKE '%y%',1
mc,mc.note LIKE '%a%' AND mc.note LIKE '%1%',1
mc,mc.note LIKE '%V%' AND mc.note LIKE '%)%',1
mc,mc.note LIKE '%a%' AND mc.note LIKE '%(%',1
mc,mc.note LIKE '%d%' AND mc.note LIKE '%0%',1
mc,mc.note LIKE '%(%' AND mc.note LIKE '%e%',1
mc,mc.note LIKE '%i%' AND mc.note LIKE '%0%',1
mi,mi.note LIKE '%l%' AND mi.info LIKE '%t%',1
mi,mi.note LIKE '%i%' AND mi.info LIKE '%A%',1
mi,mi.note LIKE '%h%' AND mi.info LIKE '%e%',1
mi,mi.note LIKE '%i%' AND mi.info LIKE '%e%',1
mi,mi.note LIKE '%(%' AND mi.info LIKE '%W%',1
mi,mi.note LIKE '%e%' AND mi.info LIKE '%b%',1
mi,mi.note LIKE '%l%' AND mi.info LIKE '%N%',1
mi,mi.note LIKE '%r%' AND mi.info LIKE '%:%',1
mi,mi.note LIKE '%r%' AND mi.info LIKE '%0%',1
mi,mi.note LIKE '%)%' AND mi.info LIKE '%d%',1
mi,mi.note LIKE '%m%' AND mi.info LIKE '%y%',1
mi,mi.note LIKE '%r%' AND mi.info LIKE '%R%',1
mi,mi.note LIKE '%f%' AND mi.info LIKE '%S%',1
mi,mi.note LIKE '%0%' AND mi.info LIKE '%O%',1
mi,mi.note LIKE '%g%' AND mi.info LIKE '%0%',1
mi,mi.note LIKE '%(%' AND mi.info LIKE '%a%',1
mi,mi.note LIKE '%r%' AND mi.info LIKE '%e%',1
mi,mi.note LIKE '%s%' AND mi.info LIKE '%f%',1
mi,mi.note LIKE '%l%' AND mi.info LIKE '%:%',1
mi,mi.note LIKE '%)%' AND mi.info LIKE '%:%',2
mi,"mi.note LIKE '%i%' AND mi.info LIKE '%,%'",1
mi,mi.note LIKE '%i%' AND mi.info LIKE '%m%',2
mi,mi.note LIKE '%G%' AND mi.info LIKE '%e%',1
mi,"mi.note LIKE '%h%' AND mi.info LIKE '%,%'",1
mi,mi.note LIKE '%n%' AND mi.info LIKE '%a%',1
mi,mi.note LIKE '%n%' AND mi.info LIKE '%m%',1
mi,mi.note LIKE '%r%' AND mi.info LIKE '%F%',1
mi,mi.note LIKE '%)%' AND mi.info LIKE '%S%',1
mi,mi.note LIKE '%d%' AND mi.info LIKE '%d%',1
mi,mi.note LIKE '%g%' AND mi.info LIKE '%a%',1
mi,mi.note LIKE '%n%' AND mi.info LIKE '%g%',1
mi,mi.note LIKE '%e%' AND mi.info LIKE '%n%',1
mi,mi.note LIKE '%s%' AND mi.info LIKE '%r%',1
mi,mi.note LIKE '%e%' AND mi.info LIKE '%5%',1
mi,mi.note LIKE '%g%' AND mi.info LIKE '%s%',1
mi,mi.note LIKE '%h%' AND mi.info LIKE '%o%',1
mi,mi.note LIKE '%(%' AND mi.info LIKE '%3%',1
mi,mi.note LIKE '%(%' AND mi.info LIKE '%t%',1
mi,mi.note LIKE '%n%' AND mi.info LIKE '%0%',1
mi,mi.note LIKE '%e%' AND mi.info LIKE '%0%',1
mi,mi.note LIKE '%v%' AND mi.info LIKE '%2%',1
mi,mi.note LIKE '%V%' AND mi.info LIKE '%:%',1
mi,mi.note LIKE '%h%' AND mi.info LIKE '%f%',1
mi,mi.note LIKE '%D%' AND mi.info LIKE '%m%',1
mi,mi.note LIKE '%c%' AND mi.info LIKE '%n%',1
mi,mi.note LIKE '%)%' AND mi.info LIKE '%r%',1
mi,mi.note LIKE '%I%' AND mi.info LIKE '%l%',1
mi,mi.note LIKE '%(%' AND mi.info LIKE '%:%',1
t,t.production_year > 1970,1
t,t.production_year > 1988,1
t,t.production_year > 1954,1
t,t.production_year > 1990,4
