Table,Condition,Frequency
it_mi,it.info = 'languages',7
it_mi,it.info = 'genres',7
it_mi,it.info = 'LD analog left',1
it_mi,it.info = 'LD subtitles',1
it_mi,it.info = 'sound mix',3
it_mi,it.info = 'certificates',6
it_mi,it.info = 'color info',3
it_mi,it.info = 'countries',5
it_mi,it.info = 'LD disc size',1
it_mi,it.info = 'tech info',5
it_mi,it.info = 'runtimes',3
it_mi,it.info = 'LD quality program',2
it_mi,it.info = 'locations',2
it_mi,it.info = 'LD close captions-teletext-ld-g',1
it_mi,it.info = 'LD disc format',1
it_mi,it.info = 'LD analog right',1
it_mi,it.info = 'LD year',1
it_miidx,it.info = 'votes distribution',15
it_miidx,it.info = 'votes',16
it_miidx,it.info = 'rating',19
k,"k.keyword IN ('suitcase', 'ape-abducts-a-woman', 'alien-planet', 'shelling', 'kicking-a-cat')",1
k,"k.keyword IN ('whiskey', 'shot-in-the-kitchen', 'stigma', 'internal-medicine', 'car-damage')",1
k,"k.keyword IN ('kendo', 'practice-teaching', 'johnstown', 'adrift-in-rowboat', 'run-over-by-a-car')",1
k,"k.keyword IN ('passport', 'wedding-cake', 'ma-bell', 'comrades-in-arms', 'black-panther')",1
k,"k.keyword IN ('death', 'impresario', 'drag-queen', 'hole-in-roof', 'draperies')",1
k,"k.keyword IN ('promiscuous-woman', 'arms-negotiation', 'one-eyed-alien', 'zoot-suit', 'swedish-army')",1
k,"k.keyword IN ('based-on-standup-comedy', 'year-1991', 'ornithology', 'two-headed-fetus', 'guitar-lesson')",1
k,"k.keyword IN ('doggystyle-sex', 'tall-building', 'mako', 'michelangelo', 'muddy-clothes')",1
k,"k.keyword IN ('nature', 'retarded-child', 'blasting', 'muster', 'growing-old')",1
k,"k.keyword IN ('travel', 'self-realization', 'retired-boxer', 'speciesism', 'pasadena-california')",1
k,"k.keyword IN ('bomber', 'dominatrix', 'bastinado', 'basel-switzerland', 'railroad-detective')",1
k,"k.keyword IN ('kissing-a-sleeping-person', 'mass-suicide', 'high-fashion', 'juggalo', 'duplicating-machine')",1
k,"k.keyword IN ('desert-island', 'based-on-true-story', 'onanism', 'telepathic-alien', 'exploitation')",1
k,"k.keyword IN ('kissing-a-married-woman', 'blue-collar', 'raped-by-a-soldier', 'firearm', 'april-fool''s-day')",1
k,"k.keyword IN ('lesbianism', 'french-bar', '12-year-time-span', 'river-raft', 'years-in-jail')",1
k,"k.keyword IN ('travel', 'oval-office', 'lecturn', 'surveillance-camera', 'chilled-air')",1
k,"k.keyword IN ('two-brothers', 'ritual-torture', 'knitted-jacket', 'sex-in-chamber', 'defiant-child')",1
k,"k.keyword IN ('bus', 'newspaper-column', 'handlebar-mustache', 'millionairess', 'boy-singer')",1
k,"k.keyword IN ('gay-interest', 'vignette', 'pie-fight', 'childrens-hospital', 'sleeping-rough')",1
k,"k.keyword IN ('jealousy', 'nuclear-fusion', 'automobile-history', 'awareness-of-camera', 'vegetative-state')",1
k,"k.keyword IN ('promiscuous-woman', 'scooby-doo', 'exhibition-game', 'cursed', 'ceratopsian')",1
k,"k.keyword IN ('extramarital-affair', 'kolkata', 'wood-sculpture', 'movie-agent', 'telegraph-operator')",1
k,"k.keyword IN ('nature', 'miner''s-helmet', 'somnambulist', 'organ-music', 'romantic-literature')",1
k,"k.keyword IN ('mailbox', 'poor-eyesight', 'steam-boiler', 'rip-off', 'orkney-islands')",1
k,"k.keyword IN ('hand-kissing', 'tenor-saxophone', 'bandana', 'picture-painting', 'pizza-delivery')",1
k,"k.keyword IN ('dog-sled', 'sadistic', 'black-romance', 'gansu', 'suicide-by-pistol')",1
k,"k.keyword IN ('ninja-warrior', 'baseball-field', 'young-people', 'daytripper', 'ironic-name')",1
k,"k.keyword IN ('patricide', 'baseball-has-been', 'ghost-hunting', 'fraternization', 'jurisdiction')",1
k,"k.keyword IN ('female-full-frontal-nudity', 'k.i.t.t.-car', 'heian-period', 'san-diego-chargers', 'cum')",1
k,"k.keyword IN ('dominatrix', 'visual-focus', 'death-bed-vigil', 'pickaxe-in-back', 'company-history')",1
k,"k.keyword IN ('recording', 'oil-gusher', 'crosswalk', 'funeral-repast', 'answering-machine')",1
k,"k.keyword IN ('beach', 'rolling-cigarette', 'exploding-planet', 'hot-bath', 'hit-with-a-bottle')",1
k,"k.keyword IN ('copulation', 'milky-way', 'camera-test', 'road-runner', 'interspecies-sex')",1
k,"k.keyword IN ('suitcase', 'pizarro', 'moral-judgment', 'african-german', 'biscuit')",1
k,"k.keyword IN ('airplane', 'innocence', 'football-match', 'estranged-father', 'washed-out')",1
k,"k.keyword IN ('based-on-book', 'killing-civilians', 'balkan-war', 'faraway-lands', 'india-gate')",1
k,"k.keyword IN ('kissing-a-married-woman', 'film-reel', 'remote-setting', 'ice-cream-cone', 'people')",1
k,"k.keyword IN ('rape', 'insurance-agency', 'tactical-shooter', 'anti-pollution', 'mill-worker')",1
k,"k.keyword IN ('drinking', 'bottle-of-wine', 'car-rollover', 'mutilated-animal', 'reference-to-zz-top')",1
k,"k.keyword IN ('merrie-melodies', 'secret-mission', 'indiana-state-flag', 'defecation', 'wrecking-service')",1
k,"k.keyword IN ('australia', 'rapid-descent', 'post-office-box', 'homer-pigeon', 'rahsaan')",1
k,"k.keyword IN ('based-on-book', 'school', 'failing-marriage', 'female-vigilante', 'tribal-funeral')",1
k,"k.keyword IN ('disorderly-conduct', 'hiring', 'conservatism', 'escort', 'sea-drama')",1
k,"k.keyword IN ('french', 'barbarism', 'abortion-clinic', 'efik-ibibio', 'lake-arrowhead')",1
k,"k.keyword IN ('death', 'averting-disaster', 'family-farm', 'graft', 'bound-and-gagged')",1
k,"k.keyword IN ('weather', 'aryan', 'dart-game', 'photograph-on-wall', 'barranquilla')",1
k,"k.keyword IN ('bread', 'disciplinary-action', 'two-day-time-span', 'la-scala', 'rainy-day')",1
k,"k.keyword IN ('african-american', 'diversity', 'steam-boiler', 'military-career', 'royal-rumble')",1
k,"k.keyword IN ('rural-setting', 'west-dallas-texas', 'giant-fruit', 'chameleon', 'acropolis')",1
k,"k.keyword IN ('algerian-war', 'mount-st-helens', 'peruvian-soldier', 'school-fair', 'vent')",1
kt,kt.kind = 'movie',46
kt,kt.kind = 'tv series',2
kt,kt.kind = 'episode',2
mi,"mi.info IN ('English', 'TRL 970,000,000', 'USA:82', 'UK:13 August 1984', 'Brazil:6 July 1981')",1
mi,"mi.info IN ('Mystery', 'Finland:5 June 1973', 'MET:694 m', 'Portugal:146', '1,100,000 (Sweden)')",1
mi,"mi.info IN ('Dolby Surround', '2425', 'Chrysalis Films', 'Spain:14 May 1988', '2862')",1
mi,"mi.info IN ('-', '14,191 (Hungary)', '081 266-1', 'Belgium:6 June 1985', '3813')",1
mi,"mi.info IN ('Mono', 'Finland:4 June 1971', 'Taiwan:3 March 1972', '77236', 'USA:17 October 1978')",1
mi,"mi.info IN ('USA:X', 'Turkey:January 1978', 'UK:14 July 1983', 'CAD 275,000', 'UK:19 November 1982')",1
mi,"mi.info IN ('Color', 'A Dracula On Drugs!', 'Hungary:20 May 2004', 'UK:18 April 1961', '1653-80')",1
mi,"mi.info IN ('English', 'UK:30 March 1974', 'UK:9 January 1969', 'France:3 June 1967', 'Italy:24 March 1987')",1
mi,"mi.info IN ('West Germany', '4071', 'USA:1989', 'USA:31 March 1993', 'USA:27 August 1962')",1
mi,"mi.info IN ('12', 'Turkey:March 1978', '7086', 'UK:4 August 1975', 'Portugal:113')",1
mi,"mi.info IN ('RAT:1.85 : 1', '31 October 1966 - ?', 'France:28 June 1971', 'UK:11 March 1966', '5,000 (France)')",1
mi,"mi.info IN ('RAT:1.33 : 1', 'USA:27 June 1991', 'Belgium:25 May 1978', 'Germany:186', 'UK:30 January 1990')",1
mi,"mi.info IN ('Color', 'MET:3894 m', 'UK:1 August 1971', 'RAT:1.60 : 1', 'A show for lovers')",1
