Table,Condition,Frequency
cn,cn.country_code = '[ca]',2
cn,cn.country_code = '[fi]',2
cn,cn.country_code = '[jp]',1
cn,cn.country_code = '[be]',3
cn,cn.country_code = '[au]',1
cn,cn.country_code = '[us]',8
cn,cn.country_code = '[gr]',4
cn,cn.country_code = '[nl]',9
cn,cn.country_code = '[de]',3
cn,cn.country_code = '[th]',1
cn,cn.country_code = '[ph]',2
cn,cn.country_code = '[ar]',4
cn,cn.country_code = '[gb]',3
cn,cn.country_code = '[fr]',3
cn,cn.country_code = '[it]',1
cn,cn.country_code = '[at]',1
cn,cn.country_code = '[dk]',1
cn,cn.country_code = '[ch]',1
k,k.keyword = 'tournament',1
k,k.keyword = 'brother-sister-relationship',2
k,k.keyword = 'village',1
k,k.keyword = 'customs-officer',1
k,k.keyword = 'nun',2
k,k.keyword = 'pregnant-from-rape',2
k,k.keyword = 'psychiatrist-patient-relationship',1
k,k.keyword = 'anger',2
k,k.keyword = 'dying-with-dignity',1
k,k.keyword = 'hospital',1
k,k.keyword = 'teenager-nudity',1
k,k.keyword = 'flying',1
k,k.keyword = 'police',1
k,k.keyword = 'death-of-father',1
k,k.keyword = 'courtship',1
k,k.keyword = 'threatening-telephone-call',1
k,k.keyword = 'winter',1
k,k.keyword = 'thief',1
k,k.keyword = 'sword',3
k,k.keyword = 'cliff',2
k,k.keyword = 'tollbooth',1
k,k.keyword = 'boyfriend-girlfriend-relationship',1
k,k.keyword = 'labor-union-corruption',1
k,k.keyword = 'ruins',1
k,k.keyword = 'man-with-glasses',1
k,k.keyword = 'fireplace',3
k,k.keyword = 'yuri-gargarin',2
k,k.keyword = 'shot-in-the-chest',1
k,k.keyword = 'sun',1
k,k.keyword = 'heated-toilet-seat',1
k,k.keyword = 'university-of-maryland',1
k,k.keyword = '14-year-old',1
k,k.keyword = 'gangster',1
k,k.keyword = 'prisoner',1
k,k.keyword = 'motive',1
k,k.keyword = 'broken-neck',1
k,k.keyword = 'battering-ram',1
k,k.keyword = 'honeymoon',1
k,k.keyword = 'animal-abuse',1
k,k.keyword = 'year-1976',1
n,"n.name LIKE '%,%'",5
n,n.name LIKE '%D%',1
n,n.name LIKE '%V%',2
n,n.name LIKE '%t%',1
n,n.name LIKE '%A%',1
n,n.name LIKE '%n%',4
n,n.name LIKE '%b%',1
n,n.name LIKE '%m%',2
n,n.name LIKE '%a%',2
n,n.name LIKE '%c%',2
n,n.name LIKE '%S%',1
n,n.name LIKE '%h%',2
n,n.name LIKE '%e%',4
n,n.name LIKE '%J%',1
n,n.name LIKE '%o%',6
n,n.name LIKE '%r%',3
n,n.name LIKE '%w%',1
n,n.name LIKE '%R%',1
n,n.name LIKE '%l%',4
n,n.name LIKE '%g%',2
n,n.name LIKE '%T%',1
n,n.name LIKE '%.%',1
n,n.name LIKE '%i%',1
n,n.name LIKE '%L%',1
